country_order,year,country_index,population
0,1851,Stany Zjednoczone,24309683.0
0,1852,Stany Zjednoczone,25040692.0
0,1853,Stany Zjednoczone,25793143.0
0,1854,Stany Zjednoczone,26568199.0
0,1855,Stany Zjednoczone,27366540.0
0,1856,Stany Zjednoczone,28188865.0
0,1857,Stany Zjednoczone,29035895.0
0,1858,Stany Zjednoczone,29908371.0
0,1859,Stany Zjednoczone,30763983.0
0,1860,Stany Zjednoczone,31601240.0
0,1861,Stany Zjednoczone,32418583.0
0,1862,Stany Zjednoczone,33214384.0
0,1863,Stany Zjednoczone,33986941.0
0,1864,Stany Zjednoczone,34777462.0
0,1865,Stany Zjednoczone,35586364.0
0,1866,Stany Zjednoczone,36414073.0
0,1867,Stany Zjednoczone,37261027.0
0,1868,Stany Zjednoczone,38127674.0
0,1869,Stany Zjednoczone,39007998.0
0,1870,Stany Zjednoczone,39902173.0
0,1871,Stany Zjednoczone,40810375.0
0,1872,Stany Zjednoczone,41732783.0
0,1873,Stany Zjednoczone,42669573.0
0,1874,Stany Zjednoczone,43627383.0
0,1875,Stany Zjednoczone,44606685.0
0,1876,Stany Zjednoczone,45607961.0
0,1877,Stany Zjednoczone,46631704.0
0,1878,Stany Zjednoczone,47678418.0
0,1879,Stany Zjednoczone,48749140.0
0,1880,Stany Zjednoczone,49844419.0
0,1881,Stany Zjednoczone,50964818.0
0,1882,Stany Zjednoczone,52110912.0
0,1883,Stany Zjednoczone,53283291.0
0,1884,Stany Zjednoczone,54482036.0
0,1885,Stany Zjednoczone,55707739.0
0,1886,Stany Zjednoczone,56961007.0
0,1887,Stany Zjednoczone,58242459.0
0,1888,Stany Zjednoczone,59552729.0
0,1889,Stany Zjednoczone,60843105.0
0,1890,Stany Zjednoczone,62112247.0
0,1891,Stany Zjednoczone,63358765.0
0,1892,Stany Zjednoczone,64581224.0
0,1893,Stany Zjednoczone,65778137.0
0,1894,Stany Zjednoczone,66997221.0
0,1895,Stany Zjednoczone,68238885.0
0,1896,Stany Zjednoczone,69503549.0
0,1897,Stany Zjednoczone,70791637.0
0,1898,Stany Zjednoczone,72103583.0
0,1899,Stany Zjednoczone,73449404.0
0,1900,Stany Zjednoczone,74829905.0
0,1901,Stany Zjednoczone,76245912.0
0,1902,Stany Zjednoczone,77698268.0
0,1903,Stany Zjednoczone,79187838.0
0,1904,Stany Zjednoczone,80705948.0
0,1905,Stany Zjednoczone,82253148.0
0,1906,Stany Zjednoczone,83829992.0
0,1907,Stany Zjednoczone,85437050.0
0,1908,Stany Zjednoczone,87074899.0
0,1909,Stany Zjednoczone,88647362.0
0,1910,Stany Zjednoczone,90151889.0
0,1911,Stany Zjednoczone,91585865.0
0,1912,Stany Zjednoczone,92946603.0
0,1913,Stany Zjednoczone,94231351.0
0,1914,Stany Zjednoczone,95533839.0
0,1915,Stany Zjednoczone,96854312.0
0,1916,Stany Zjednoczone,98193018.0
0,1917,Stany Zjednoczone,99550208.0
0,1918,Stany Zjednoczone,100970120.0
0,1919,Stany Zjednoczone,102419259.0
0,1920,Stany Zjednoczone,103898175.0
0,1921,Stany Zjednoczone,105407425.0
0,1922,Stany Zjednoczone,106947578.0
0,1923,Stany Zjednoczone,108519213.0
0,1924,Stany Zjednoczone,110113945.0
0,1925,Stany Zjednoczone,111732111.0
0,1926,Stany Zjednoczone,113374057.0
0,1927,Stany Zjednoczone,115040131.0
0,1928,Stany Zjednoczone,116730690.0
0,1929,Stany Zjednoczone,118261782.0
0,1930,Stany Zjednoczone,119629770.0
0,1931,Stany Zjednoczone,120830953.0
0,1932,Stany Zjednoczone,121861566.0
0,1933,Stany Zjednoczone,122717780.0
0,1934,Stany Zjednoczone,123580010.0
0,1935,Stany Zjednoczone,124448298.0
0,1936,Stany Zjednoczone,125322686.0
0,1937,Stany Zjednoczone,126203219.0
0,1938,Stany Zjednoczone,127089938.0
0,1939,Stany Zjednoczone,128160070.0
0,1940,Stany Zjednoczone,129417367.0
0,1941,Stany Zjednoczone,130865641.0
0,1942,Stany Zjednoczone,132508765.0
0,1943,Stany Zjednoczone,134350677.0
0,1944,Stany Zjednoczone,136218191.0
0,1945,Stany Zjednoczone,138111665.0
0,1946,Stany Zjednoczone,140031458.0
0,1947,Stany Zjednoczone,141977937.0
0,1948,Stany Zjednoczone,143951473.0
0,1949,Stany Zjednoczone,146051521.0
0,1950,Stany Zjednoczone,154202683.0
0,1951,Stany Zjednoczone,156481322.0
0,1952,Stany Zjednoczone,158794225.0
0,1953,Stany Zjednoczone,161168319.0
0,1954,Stany Zjednoczone,163636304.0
0,1955,Stany Zjednoczone,166200030.0
0,1956,Stany Zjednoczone,168824963.0
0,1957,Stany Zjednoczone,171499235.0
0,1958,Stany Zjednoczone,174215305.0
0,1959,Stany Zjednoczone,177145772.0
0,1960,Stany Zjednoczone,180274554.0
0,1961,Stany Zjednoczone,183489491.0
0,1962,Stany Zjednoczone,186724277.0
0,1963,Stany Zjednoczone,189825228.0
0,1964,Stany Zjednoczone,192819456.0
0,1965,Stany Zjednoczone,195653775.0
0,1966,Stany Zjednoczone,198265397.0
0,1967,Stany Zjednoczone,200699913.0
0,1968,Stany Zjednoczone,203011021.0
0,1969,Stany Zjednoczone,205300032.0
0,1970,Stany Zjednoczone,207796339.0
0,1971,Stany Zjednoczone,210426424.0
0,1972,Stany Zjednoczone,212842574.0
0,1973,Stany Zjednoczone,215006548.0
0,1974,Stany Zjednoczone,217076474.0
0,1975,Stany Zjednoczone,219129300.0
0,1976,Stany Zjednoczone,221168756.0
0,1977,Stany Zjednoczone,223259417.0
0,1978,Stany Zjednoczone,225396098.0
0,1979,Stany Zjednoczone,227575083.0
0,1980,Stany Zjednoczone,229858654.0
0,1981,Stany Zjednoczone,232201613.0
0,1982,Stany Zjednoczone,234583158.0
0,1983,Stany Zjednoczone,236986362.0
0,1984,Stany Zjednoczone,239353968.0
0,1985,Stany Zjednoczone,241690439.0
0,1986,Stany Zjednoczone,243953810.0
0,1987,Stany Zjednoczone,246161292.0
0,1988,Stany Zjednoczone,248393235.0
0,1989,Stany Zjednoczone,250675047.0
0,1990,Stany Zjednoczone,253373385.0
0,1991,Stany Zjednoczone,256471425.0
0,1992,Stany Zjednoczone,259606020.0
0,1993,Stany Zjednoczone,262633235.0
0,1994,Stany Zjednoczone,265474811.0
0,1995,Stany Zjednoczone,268205794.0
0,1996,Stany Zjednoczone,270860696.0
0,1997,Stany Zjednoczone,273468014.0
0,1998,Stany Zjednoczone,276119323.0
0,1999,Stany Zjednoczone,278785482.0
0,2000,Stany Zjednoczone,281484127.0
0,2001,Stany Zjednoczone,284279629.0
0,2002,Stany Zjednoczone,287084336.0
0,2003,Stany Zjednoczone,289908091.0
0,2004,Stany Zjednoczone,292786247.0
0,2005,Stany Zjednoczone,295716665.0
0,2006,Stany Zjednoczone,298730210.0
0,2007,Stany Zjednoczone,301844227.0
0,2008,Stany Zjednoczone,304970328.0
0,2009,Stany Zjednoczone,308023451.0
0,2010,Stany Zjednoczone,311062786.0
0,2011,Stany Zjednoczone,314105078.0
0,2012,Stany Zjednoczone,317115348.0
0,2013,Stany Zjednoczone,320110753.0
0,2014,Stany Zjednoczone,323115378.0
0,2015,Stany Zjednoczone,326126498.0
0,2016,Stany Zjednoczone,329179421.0
0,2017,Stany Zjednoczone,332204656.0
0,2018,Stany Zjednoczone,335056495.0
0,2019,Stany Zjednoczone,337790068.0
0,2020,Stany Zjednoczone,339436157.0
0,2021,Stany Zjednoczone,340161441.0
0,2022,Stany Zjednoczone,341534041.0
0,2023,Stany Zjednoczone,343477332.0
1,1950,Chiny,544044354.0
1,1951,Chiny,553758251.0
1,1952,Chiny,565131436.0
1,1953,Chiny,577557142.0
1,1954,Chiny,590113861.0
1,1955,Chiny,603547012.0
1,1956,Chiny,616558585.0
1,1957,Chiny,630356210.0
1,1958,Chiny,644219484.0
1,1959,Chiny,652708210.0
1,1960,Chiny,654802066.0
1,1961,Chiny,655773482.0
1,1962,Chiny,665073692.0
1,1963,Chiny,684552645.0
1,1964,Chiny,704798265.0
1,1965,Chiny,723415737.0
1,1966,Chiny,742402209.0
1,1967,Chiny,761026025.0
1,1968,Chiny,781011031.0
1,1969,Chiny,802140343.0
1,1970,Chiny,823308968.0
1,1971,Chiny,844069870.0
1,1972,Chiny,863677811.0
1,1973,Chiny,882576941.0
1,1974,Chiny,900307583.0
1,1975,Chiny,916116795.0
1,1976,Chiny,930372293.0
1,1977,Chiny,943546379.0
1,1978,Chiny,956161484.0
1,1979,Chiny,969288069.0
1,1980,Chiny,983163545.0
1,1981,Chiny,997721068.0
1,1982,Chiny,1013588169.0
1,1983,Chiny,1029064952.0
1,1984,Chiny,1043849645.0
1,1985,Chiny,1059807821.0
1,1986,Chiny,1077233612.0
1,1987,Chiny,1096217446.0
1,1988,Chiny,1115244161.0
1,1989,Chiny,1133991005.0
1,1990,Chiny,1153582718.0
1,1991,Chiny,1170788527.0
1,1992,Chiny,1184574240.0
1,1993,Chiny,1197308569.0
1,1994,Chiny,1209003100.0
1,1995,Chiny,1220133927.0
1,1996,Chiny,1230944812.0
1,1997,Chiny,1241139619.0
1,1998,Chiny,1250847121.0
1,1999,Chiny,1260176650.0
1,2000,Chiny,1269581164.0
1,2001,Chiny,1278725057.0
1,2002,Chiny,1286866839.0
1,2003,Chiny,1294517315.0
1,2004,Chiny,1302100319.0
1,2005,Chiny,1310027138.0
1,2006,Chiny,1318054037.0
1,2007,Chiny,1325813580.0
1,2008,Chiny,1333821009.0
1,2009,Chiny,1342522709.0
1,2010,Chiny,1351561511.0
1,2011,Chiny,1360250657.0
1,2012,Chiny,1369520865.0
1,2013,Chiny,1379008046.0
1,2014,Chiny,1387951973.0
1,2015,Chiny,1396134164.0
1,2016,Chiny,1404052626.0
1,2017,Chiny,1412354742.0
1,2018,Chiny,1419008963.0
1,2019,Chiny,1423520354.0
1,2020,Chiny,1426106083.0
1,2021,Chiny,1426437276.0
1,2022,Chiny,1425179562.0
2,1950,Rosja,103392365.0
2,1951,Rosja,104844658.0
2,1952,Rosja,106326385.0
2,1953,Rosja,107851683.0
2,1954,Rosja,109463247.0
2,1955,Rosja,111160997.0
2,1956,Rosja,112909102.0
2,1957,Rosja,114730333.0
2,1958,Rosja,116588765.0
2,1959,Rosja,118293890.0
2,1960,Rosja,119934143.0
2,1961,Rosja,121604309.0
2,1962,Rosja,123111720.0
2,1963,Rosja,124449752.0
2,1964,Rosja,125630155.0
2,1965,Rosja,126634209.0
2,1966,Rosja,127533631.0
2,1967,Rosja,128342646.0
2,1968,Rosja,129065047.0
2,1969,Rosja,129762192.0
2,1970,Rosja,130367189.0
2,1971,Rosja,130987109.0
2,1972,Rosja,131726417.0
2,1973,Rosja,132475153.0
2,1974,Rosja,133259154.0
2,1975,Rosja,134136099.0
2,1976,Rosja,135080691.0
2,1977,Rosja,136040973.0
2,1978,Rosja,136979086.0
2,1979,Rosja,137816542.0
2,1980,Rosja,138572628.0
2,1981,Rosja,139351496.0
2,1982,Rosja,140247744.0
2,1983,Rosja,141331277.0
2,1984,Rosja,142464237.0
2,1985,Rosja,143569388.0
2,1986,Rosja,144807816.0
2,1987,Rosja,146147382.0
2,1988,Rosja,147364493.0
2,1989,Rosja,148281863.0
2,1990,Rosja,148979538.0
2,1991,Rosja,149448434.0
2,1992,Rosja,148915993.0
2,1993,Rosja,148135419.0
2,1994,Rosja,148200736.0
2,1995,Rosja,148291405.0
2,1996,Rosja,148084580.0
2,1997,Rosja,147853772.0
2,1998,Rosja,147635542.0
2,1999,Rosja,147241973.0
2,2000,Rosja,146717784.0
2,2001,Rosja,146117290.0
2,2002,Rosja,145939502.0
2,2003,Rosja,145794231.0
2,2004,Rosja,145180094.0
2,2005,Rosja,144597888.0
2,2006,Rosja,144102949.0
2,2007,Rosja,143859769.0
2,2008,Rosja,143811835.0
2,2009,Rosja,143869130.0
2,2010,Rosja,143934468.0
2,2011,Rosja,144043751.0
2,2012,Rosja,144291024.0
2,2013,Rosja,144604102.0
2,2014,Rosja,144925638.0
2,2015,Rosja,145307611.0
2,2016,Rosja,145778669.0
