year,country_index,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,total_ghg_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,total_ghg_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2
1992,Chiny,7,0.8803880578254096,0.39335561550666326,0.25165562913907286,0.5486102863580375,0.2053035474396877,0.4467735734467842,0.0,0.024931674228165532,0.4060543588795414,0.1308312705951975,7,0.8880876820129872,0.36963514287760385,0.26143790849673204,0.5151263970844331,0.21550266227315373,0.4178932993188889,0.0,0.026188425971621403,0.28637714576508555,0.14102553438088347,0.4907312942189631
1993,Chiny,7,0.8935430187449174,0.40775213119151016,0.26490066225165565,0.5612038851372957,0.24609558142981036,0.46332650220269495,0.0,0.026188425971621403,0.38602154016825363,0.14102553438088347,7,0.8985639374303873,0.39557339220614146,0.2679738562091503,0.5312424118722483,0.2604730613694912,0.43110230080644324,0.0,0.025729800927801017,0.3117540895516041,0.15281611783770382,0.5142271530060645
1994,Chiny,7,0.9040830936558122,0.43636348373218325,0.271523178807947,0.5787530934221987,0.29745001202480753,0.4779715813815037,0.0,0.025729800927801017,0.42022834427290373,0.15281611783770382,7,0.908241208614925,0.43469132380758163,0.2810457516339869,0.5498831083751836,0.30371824789879326,0.45434826792776156,0.0,0.030400288618951513,0.3058819656458119,0.16975215849751066,0.5540693211613247
1995,Chiny,7,0.9138193170633342,0.4795127694659495,0.28476821192052976,0.5990515027878323,0.34683431758609884,0.503744841336123,0.0,0.030400288618951513,0.4123130257927336,0.16975215849751066,7,0.9171283001815856,0.46763819471942525,0.2875816993464052,0.5860793616588279,0.3496735710623779,0.4853023229454595,0.049704063310500764,0.035369435661458136,0.3444684448781973,0.16783617878304988,0.5761139567881433
1996,Chiny,7,0.9227605472186249,0.5158550270651809,0.2913907284768212,0.6384666805703721,0.39931349280576417,0.5380642096143775,0.049704063310500764,0.035369435661458136,0.4643255985948044,0.16783617878304988,7,0.9255870129561004,0.5067682284444244,0.3006535947712418,0.6189439699238676,0.39277197625120464,0.5238657984203832,0.049584358582164,0.036108000667090974,0.3119282917791294,0.18547016367624106,0.6009306707244836
1997,Chiny,7,0.9312707889739995,0.559017662124079,0.304635761589404,0.6742539309072847,0.44853017983767723,0.580820291690107,0.049584358582164,0.036108000667090974,0.420463159840991,0.18547016367624106,7,0.9338025903838431,0.5402427022086871,0.30718954248366015,0.6407015367179688,0.41024959209678213,0.5423449458521655,0.07427013367027997,0.03783869331853934,0.324385122718268,0.2022620206238164,0.6064030167482323
1998,Chiny,7,0.9395364142451096,0.5959418954388195,0.31125827814569534,0.6979463931238781,0.4684889311039259,0.6013084851050537,0.07427013367027997,0.03783869331853934,0.4372543219007118,0.2022620206238164,7,0.9415499881472449,0.5575022092723543,0.32026143790849676,0.6357940780183579,0.4315669227185606,0.5319797682823731,0.07215535013633038,0.03757406922089901,0.33593733657824987,0.22101342928680165,0.5836759776113225
1999,Chiny,7,0.9473310077842406,0.6149801055748256,0.32450331125827814,0.6926025152481798,0.4928324859285459,0.589816409314537,0.07215535013633038,0.03757406922089901,0.45282610705371173,0.22101342928680165,7,0.9489270654458164,0.5624944181317093,0.3333333333333333,0.6199103363453731,0.44963804572345123,0.49838697084234473,0.05495777083194786,0.04297035869753891,0.330091617340803,0.22152876722529935,0.6003584849830657
2000,Chiny,7,0.9547530249318239,0.620486793625454,0.33774834437086093,0.6753062360729115,0.5134689990744542,0.5525714155267448,0.05495777083194786,0.04297035869753891,0.4449463806970509,0.22152876722529935,7,0.956016907569183,0.5877697308151518,0.3464052287581699,0.6382257546059711,0.4857015828984848,0.5261567585055308,0.058961228968544256,0.046434296644464336,0.3063178141323957,0.23637850125784446,0.58950791755765
2001,Chiny,7,0.9618860571183613,0.6483668896412668,0.3509933774834437,0.6952504402767552,0.5546521429664593,0.5833603240971053,0.058961228968544256,0.046434296644464336,0.4129005269483221,0.23637850125784446,7,0.9631637334707897,0.6272088936688687,0.3529411764705882,0.6352172304942718,0.5198782353053797,0.530390896338643,0.06300458868125292,0.050879300779747665,0.24727183194560226,0.25695042734230206,0.5843395832443026
2002,Chiny,7,0.9690764202182285,0.6918705115713414,0.3576158940397351,0.6919743688061407,0.5936805385170376,0.5880547958085623,0.06300458868125292,0.050879300779747665,0.3333096052509938,0.25695042734230206,7,0.9701125041711065,0.6669511069591048,0.3660130718954248,0.6365081560463041,0.5761231431628614,0.537707168495242,0.06361641284830752,0.05714263834479754,0.20697899388611907,0.2611547293247885,0.6205171120185782
2003,Chiny,7,0.9760675215995793,0.7357084152321153,0.3708609271523179,0.6933800960712985,0.6579100155715184,0.5961664903320327,0.06361641284830752,0.05714263834479754,0.2789969492465563,0.2611547293247885,7,0.9762997349501595,0.7180452226693824,0.3790849673202614,0.6779361874561491,0.6013525155981766,0.6153743440602916,0.05966615681319412,0.04594163634692815,0.17027856239268818,0.2586933073802652,0.7156999599158935
2004,Chiny,7,0.982292443893274,0.7920681077782243,0.3841059602649007,0.7384923128083145,0.6867209685921744,0.682277612116393,0.05966615681319412,0.04594163634692815,0.22952667098086343,0.2586933073802652,7,0.9821136047616585,0.763803241324379,0.39215686274509803,0.7728984976076348,0.7523692422891933,0.7342390487806518,0.0688967214204961,0.05168678717415499,0.15853465749887435,0.28801053016430217,0.7680686817630298
2005,Chiny,7,0.9881417307704926,0.8425417841901633,0.3973509933774834,0.8418995994114504,0.859176142781836,0.8140652429858105,0.0688967214204961,0.05168678717415499,0.2136964962558935,0.28801053016430217,7,0.9878762001918091,0.8251817858437867,0.4117647058823529,0.8312970883402492,0.7836762131265065,0.7818554656562904,0.06905632772494513,0.060855884525191195,0.16230881048340776,0.33237237265785646,0.8529983019701797
2006,Chiny,7,0.9939394309119083,0.9102457819979899,0.41721854304635764,0.9054915634177327,0.8949274746203684,0.8668584988584771,0.06905632772494513,0.060855884525191195,0.21878385874087086,0.33237237265785646,7,0.9939000729136263,0.9065504412233093,0.42483660130718953,0.9180872920238754,0.8756868409464632,0.9019412818653528,0.07432333577176299,0.07228832624832801,0.14970761116279643,0.33676126148072716,0.9363484947904185
2007,Chiny,7,1.0,1.0,0.43046357615894043,1.0000000000000002,1.0,1.0,0.07432333577176299,0.07228832624832801,0.20179809559027456,0.33676126148072716,7,0.9999999999999999,0.9999999999999999,0.4444444444444445,0.9999999999999998,1.0,1.0,0.07360510740174236,0.08828149196938188,0.15111528861159795,0.3559174936434393,0.9999999999999999
1972,Czechy,8,0.005892676710683846,0.009750299043840869,0.013245033112582781,0.021751250876703456,0.006019691533320864,0.02905961617438753,0.0,0.0016992100417612564,0.046914116668207446,0.008466832002604814,8,0.005828370144533637,0.009289321276021367,0.013071895424836602,0.020699034208867942,0.0055947090644923175,0.026967605074197303,0.0,0.001968088546116067,0.03483152964301231,0.009802907995343344,0.034329521646769764
1973,Czechy,8,0.00590913932621787,0.010270357930190594,0.013245033112582781,0.02280721033287194,0.0063889381487626596,0.029899512990939014,0.0,0.001968088546116067,0.04695109549782749,0.009802907995343344,8,0.005855186755409637,0.009792235485537872,0.013071895424836602,0.02087953127333368,0.00558620000127636,0.026703200800266322,0.0,0.002162940373639015,0.03484661802492395,0.010811401762764716,0.03442581005326696
1974,Czechy,8,0.0059361192991402465,0.010825100679554162,0.013245033112582781,0.023003758959863625,0.006379221132566822,0.029606362783439748,0.0,0.002162940373639015,0.04697143385411851,0.010811401762764716,8,0.005891770819799274,0.010260786088219185,0.013071895424836602,0.0209389778496783,0.00575212673398754,0.02605533897871454,0.0,0.0023518360317616987,0.034865478502313495,0.012211647429628249,0.03467843188379612
1975,Czechy,8,0.00597292622717403,0.0113419384316576,0.013245033112582781,0.02306849210660192,0.00656870294838564,0.028888065667454655,0.0,0.0023518360317616987,0.046996856799482296,0.012211647429628249,8,0.0059371678584671074,0.010767603094431382,0.013071895424836602,0.021168374517266234,0.0060733438703899495,0.025975018790642984,0.0,0.002890443921814215,0.03485724847581624,0.012806207188033387,0.03577236014244193
1976,Czechy,8,0.006018599816565238,0.011900986185986638,0.013245033112582781,0.02331828896720092,0.006935520309778476,0.028799013098638377,0.0,0.002890443921814215,0.04698576315059628,0.012806207188033387,8,0.005986439809253981,0.011380337858401745,0.013071895424836602,0.022143010724593837,0.006215870679257245,0.02674254546092066,0.0,0.0032222876455432537,0.03500161685728894,0.01417159525413766,0.036737137518777586
1977,Czechy,8,0.0060681719233541785,0.012576867203391852,0.013245033112582781,0.02437959934880543,0.007098280331058742,0.029649984980854825,0.0,0.0032222876455432537,0.047180364241471755,0.01417159525413766,8,0.006033673612501482,0.011839849860240028,0.0196078431372549,0.023052447461091852,0.006294579514004855,0.027488259288244898,0.0,0.0036536844863910034,0.03513569770564007,0.01517771236696181,0.03748634787270239
1978,Czechy,8,0.006115693466569729,0.013083734868774373,0.019867549668874173,0.025369912085600195,0.007188162730870232,0.03047677253600696,0.0,0.0036536844863910034,0.047361098271239715,0.01517771236696181,8,0.00607655526401222,0.012247102378182308,0.0196078431372549,0.023820578726802946,0.006343506627496613,0.027871512977520337,0.0,0.0046211365732625855,0.03519022163118439,0.01610539987807762,0.037713950945925404
1979,Czechy,8,0.006158836345510555,0.013532957374747573,0.019867549668874173,0.026206353088515013,0.0072440355739962934,0.03090169342274452,0.0,0.0046211365732625855,0.04743459369510955,0.01610539987807762,8,0.006115600000188768,0.012762803427580778,0.0196078431372549,0.02400491105425866,0.006530706018247686,0.028540168350298763,0.0,0.005186121784944845,0.0351939937266623,0.015170582403170142,0.03703100648973041
1980,Czechy,8,0.006198118935308186,0.014101804729981418,0.019867549668874173,0.026407078047554332,0.0074578099303047015,0.03164304475705261,0.0,0.005186121784944845,0.0474396782841823,0.015170582403170142,8,0.006150104880511393,0.012940108690296813,0.0196078431372549,0.02351495620728925,0.006473269841539972,0.027426286351255675,0.0,0.005683887370538403,0.035144956485449484,0.015170582403170142,0.037408586870264354
1981,Czechy,8,0.006232834013253677,0.014297382438971355,0.019867549668874173,0.025873551628469327,0.0073922200709828035,0.0304080619245345,0.0,0.005683887370538403,0.04737357862623648,0.015170582403170142,8,0.006172332999648862,0.013163887454462436,0.0196078431372549,0.023730450046538516,0.006562615005307529,0.02785377730147408,0.0,0.0072205790758067216,0.03537539722737266,0.014446891078315921,0.03715258412658571
1982,Czechy,8,0.006255197542158107,0.01454422304226583,0.019867549668874173,0.026108209285395655,0.007494248741039089,0.030882029530645498,0.0,0.0072205790758067216,0.04768420079504483,0.014446891078315921,8,0.006183057972140728,0.013143257892813447,0.0196078431372549,0.023485952030927557,0.006494542499579866,0.027856427459963747,0.0,0.0062778025478790935,0.03542203404419044,0.014089996779633022,0.036952704541188444
1983,Czechy,8,0.006265987849283859,0.014521467471771356,0.019867549668874173,0.02584196811735911,0.007416512611472395,0.030884967813372934,0.0,0.0062778025478790935,0.047747064805398906,0.014089996779633022,8,0.006190269761905329,0.0129368336221847,0.0196078431372549,0.023291791842060032,0.006188216223805381,0.02786397021874204,0.0,0.006706646744698158,0.03553279648413268,0.013218952869751012,0.0370277608131069
1984,Czechy,8,0.006273243571995074,0.014293769854052321,0.019867549668874173,0.025630541307447734,0.007066700028422272,0.03089333061805873,0.0,0.006706646744698158,0.04789636682998983,0.013218952869751012,8,0.006193263908551539,0.013149479054360447,0.0196078431372549,0.023375688219965753,0.006177579894785434,0.028142644576848178,0.0,0.006675164135011044,0.035644587677387075,0.012785213405757924,0.037846482741385024
1985,Czechy,8,0.006276255958452628,0.014528329763978484,0.019867549668874173,0.02572189857098969,0.007054553758177476,0.031202302347936525,0.0,0.006675164135011044,0.0480470555606915,0.012785213405757924,8,0.006193923532736541,0.013448065451296246,0.0196078431372549,0.024192838940767476,0.006096743794233834,0.028756869771415672,0.0,0.0074503170383883625,0.035631556802099756,0.013659030079336693,0.03753341018374316
1986,Czechy,8,0.006276919600951399,0.014857687407139867,0.019867549668874173,0.026611718317888302,0.006962242104317028,0.03188330587545794,0.0,0.0074503170383883625,0.048029490616621984,0.013659030079336693,8,0.00619493196740647,0.013755760388573379,0.0196078431372549,0.023860010024418638,0.0058393446319511075,0.02826699816751733,0.0,0.007477545241361002,0.03571865791586238,0.013628925787771876,0.037724905104529714
1987,Czechy,8,0.006277934178826824,0.015197092284235042,0.019867549668874173,0.02624929100237973,0.006668302364392966,0.03134017561437796,0.0,0.007477545241361002,0.04814689840066562,0.013628925787771876,8,0.006194347576855471,0.01414078250746096,0.0196078431372549,0.02396967457553826,0.005756381265595518,0.02872812574472002,0.0,0.008360760075285982,0.035773867676948144,0.01283433093410052,0.03744320742091503
1988,Czechy,8,0.006277346228272038,0.015621793405730146,0.019867549668874173,0.02636870799686671,0.006573561456483558,0.03185143680895263,0.0,0.008360760075285982,0.048221318295275956,0.01283433093410052,8,0.006193625637943314,0.014473944920078663,0.0196078431372549,0.02372481700402199,0.005688308759867855,0.02826822131758949,0.0,0.008450953497632849,0.03581844698714161,0.012822051552014869,0.037054267172198826
1989,Czechy,8,0.006276619891435825,0.01598929034509447,0.019867549668874173,0.026102075297700696,0.006495825326916864,0.031341531744867555,0.0,0.008450953497632849,0.04828140889340852,0.012822051552014869,8,0.006195164507729755,0.01477818173771725,0.0196078431372549,0.023355792793205255,0.005898908074462813,0.028051927613163295,0.0,0.008480734344634172,0.03586919881720802,0.011991014661186102,0.036052434987744866
1990,Czechy,8,0.006278168135744593,0.016324880721108517,0.019867549668874173,0.0257002338484926,0.006736321477763823,0.031101722669958747,0.0,0.008480734344634172,0.0483498197282056,0.011991014661186102,8,0.006195286857376973,0.01503556427219324,0.026143790849673203,0.022373845615803006,0.005760635797203498,0.026748661211281437,0.0,0.009491581379993397,0.03617028061989931,0.010796349616982307,0.03484653088558828
1991,Czechy,8,0.006278291230724204,0.01660878817910347,0.026490066225165563,0.024630962333922285,0.006578419964581477,0.029656765633302766,0.0,0.009491581379993397,0.04875566238328557,0.010796349616982307,8,0.006192536650089503,0.015192506779494571,0.026143790849673203,0.021246757704623864,0.005294764586129802,0.025159993125896594,0.006091640619804483,0.010690473192132411,0.035883601363578224,0.008908097539489108,0.032762400783722716
1992,Czechy,8,0.006275524269660781,0.01678190461992954,0.026490066225165563,0.0234036427534244,0.006046413327859414,0.02789537814907626,0.006091640619804483,0.010690473192132411,0.04836923361375612,0.008908097539489108,8,0.006194382533897534,0.013540986550677526,0.026143790849673203,0.019007443526351732,0.004911856741411697,0.022977077963789456,0.005293609097559354,0.01046073522955077,0.035868170063895866,0.007837018534340878,0.03231314504441979
