year,country_index,population,gdp,temperature_change_from_co2,cement_co2_lag_1,cement_co2_lag_2,cement_co2_lag_3,coal_co2_lag_1,coal_co2_lag_2,coal_co2_lag_3,flaring_co2_lag_1,flaring_co2_lag_2,flaring_co2_lag_3,gas_co2_lag_1,gas_co2_lag_2,gas_co2_lag_3,land_use_change_co2_lag_1,land_use_change_co2_lag_2,land_use_change_co2_lag_3,oil_co2_lag_1,oil_co2_lag_2,oil_co2_lag_3,co2_including_luc
1942,Colombia,0.00560519207915514,0.0024275145922357322,0.0196078431372549,0.00020389101733850375,0.0001999629855750106,0.00020405734011257165,0.00020151594433471758,0.00028234340541618235,0.00020952040846308756,0.0,0.0,0.0,0.0011541810549180796,0.001019696831704911,0.0008452078079156733,0.2093388161674048,0.19576665017052997,0.1618388740189095,0.000477283862695929,0.0005893762553456783,0.0010432910326481967,0.06011685170383244
1943,Colombia,0.005778233550933111,0.002438699087169798,0.026143790849673203,0.00019806555970026078,0.00022336290941889482,0.0002283498806021635,0.00029017539826809704,0.00021731268604595696,0.0003130375034750553,0.0,0.0,0.0,0.0009422407284618836,0.0011541810549180796,0.001019696831704911,0.21508499299489323,0.2093388161674048,0.19576665017052997,0.000563234566600507,0.000477283862695929,0.0005893762553456783,0.06140745298301863
1944,Colombia,0.0059553709595773306,0.002616713227043302,0.026143790849673203,0.00024661104001895217,0.0002169811120069264,0.00025507167514071455,0.00024272652206920955,0.00031292211358399994,0.00024093716873964545,0.0,0.0,0.0,0.0009081940896737395,0.0009422407284618836,0.0011541810549180796,0.21947439979571315,0.21508499299489323,0.2093388161674048,0.000496692086158253,0.000563234566600507,0.000477283862695929,0.0616423451514725
1945,Colombia,0.00613669994472413,0.0027470760884831394,0.026143790849673203,0.0002679710513591764,0.0002701627571066633,0.00024778391299383695,0.00025879486659871327,0.00026175374191651855,0.00034694048219076524,0.0,0.0,0.0,0.0011626927146151157,0.0009081940896737395,0.0009422407284618836,0.219832064186346,0.21947439979571315,0.21508499299489323,0.0007394929225338585,0.000496692086158253,0.000563234566600507,0.0624048431805668
1946,Colombia,0.006322320664417861,0.0030127369116629,0.026143790849673203,0.00028933106269940056,0.0002935626809505475,0.00030851526421781666,0.0002682468339690096,0.00027908167654494846,0.0002902094978064773,0.0,0.0,0.0,0.0011550322208877832,0.0011626927146151157,0.0009081940896737395,0.22242746537739683,0.219832064186346,0.21947439979571315,0.0006159140302839581,0.0007394929225338585,0.000496692086158253,0.0628809692329807
1947,Colombia,0.006512334782838876,0.0031390802592869524,0.026143790849673203,0.0003184583508906154,0.0003169626047944317,0.0003352370587563677,0.00027769880133930594,0.00028927457926755434,0.00030942118574537957,0.0,0.0,0.0,0.0010571481343718695,0.0011550322208877832,0.0011626927146151157,0.22378667125689597,0.22242746537739683,0.219832064186346,0.0008258397126315451,0.0006159140302839581,0.0007394929225338585,0.062200540463377973
1948,Colombia,0.006706845470303533,0.0032419594033779985,0.026143790849673203,0.000332051085379849,0.0003488715918542738,0.0003619588532949187,0.00025350176487134735,0.0002994674819901602,0.00032072217865061623,0.0,0.0,0.0,0.0009609663797953627,0.0010571481343718695,0.0011550322208877832,0.221523763977228,0.22378667125689597,0.22242746537739683,0.0009593207597091618,0.0008258397126315451,0.0006159140302839581,0.06241889443257066
1949,Colombia,0.006921437469126047,0.0034317310621692163,0.026143790849673203,0.0003534110967200732,0.00036376245248220015,0.00039839766402930657,0.0002576606305142777,0.0002733736510202892,0.0003320231715558529,0.0,0.0,0.0,0.000595816178792519,0.0009609663797953627,0.0010571481343718695,0.22247131072834841,0.221523763977228,0.22378667125689597,0.0008868369863702779,0.0009593207597091618,0.0008258397126315451,0.06221098564185871
1950,Colombia,0.007157087508505818,0.003496619531769392,0.026143790849673203,0.0004582693342084465,0.00038716237632608437,0.00041540244237202084,0.0002610633387675844,0.0002778585282182358,0.000303092629718447,0.0,0.0,0.0,0.000841803144036859,0.000595816178792519,0.0009609663797953627,0.22152822970741753,0.22247131072834841,0.221523763977228,0.0010013058961786793,0.0008868369863702779,0.0009593207597091618,0.06614570924502748
1951,Colombia,0.0073960465286891,0.0036097501337287756,0.026143790849673203,0.0005437093795693434,0.000502034729741516,0.00044212423691057185,0.0004903680671709731,0.0002815279731983739,0.00030806506659675117,0.0,0.0,0.0,0.0,0.000841803144036859,0.000595816178792519,0.2334151915209587,0.22152822970741753,0.22247131072834841,0.0018315025569344194,0.0010013058961786793,0.0008868369863702779,0.06740485064140858
1952,Colombia,0.007646748891305235,0.003848870898718516,0.032679738562091505,0.0006213821480792496,0.0005956344251170529,0.0005733039555543679,0.0005414086909705732,0.000528807793248792,0.0003121334240426364,0.0,0.0,0.0,0.0,0.0,0.000841803144036859,0.2372557194839402,0.2334151915209587,0.22152822970741753,0.001972905327874209,0.0018315025569344194,0.0010013058961786793,0.06753653449868366
1953,Colombia,0.007908271334983008,0.004097316343958554,0.032679738562091505,0.0006699276283979408,0.0006807250572766319,0.0006801911337085722,0.00046900662091410345,0.0005838494679508637,0.0005862955119236775,0.0,0.0,0.0,0.0,0.0,0.0,0.23749524501228683,0.2372557194839402,0.2334151915209587,0.0023000725233819582,0.001972905327874209,0.0018315025569344194,0.0686719502690131
1954,Colombia,0.008181943777815052,0.004394395800919009,0.032679738562091505,0.0008388658999069869,0.0007339067023763686,0.0007773612956669396,0.0005969862591079157,0.0005057718330957028,0.0006473208736119555,0.0,0.0,0.0,0.0,0.0,0.0,0.24033829124111977,0.23749524501228683,0.2372557194839402,0.0028399380045890546,0.0023000725233819582,0.001972905327874209,0.06854039075910087
1955,Colombia,0.008469584879027686,0.004573051439340245,0.032679738562091505,0.0009243059452678837,0.000918978827323453,0.0008380926468909191,0.0007287466842498464,0.0006437837359597862,0.0005607552679578427,0.0,0.0,0.0,0.0,0.0,0.0,0.24037158122980523,0.24033829124111977,0.23749524501228683,0.0020956920477378923,0.0028399380045890546,0.0023000725233819582,0.06992997253912839
1956,Colombia,0.008769906139268435,0.00476391793243587,0.032679738562091505,0.0010019787137777899,0.0010125785226989899,0.0010494377491503683,0.0008983149788729624,0.0007858727999129119,0.000713770711894747,0.0,0.0,0.0,0.0,0.0,0.0,0.2439652761059482,0.24037158122980523,0.24033829124111977,0.0026442714251933793,0.0020956920477378923,0.0028399380045890546,0.0709199018949046
1957,Colombia,0.009084653170167364,0.0049452317496412315,0.032679738562091505,0.0011709169852868358,0.0010976691548585688,0.0011563249273045726,0.0009712841669716499,0.000968733474756461,0.0008713065529937459,0.0,0.0,0.0,0.0,0.0,0.0,0.24693133290272867,0.2439652761059482,0.24037158122980523,0.002715963026146046,0.0026442714251933793,0.0020956920477378923,0.07418476625431424
1958,Colombia,0.009409556829217628,0.005073796252792764,0.0392156862745098,0.0011786842621378264,0.001282741279805653,0.00125349508926294,0.000971095127624244,0.0010474226837749784,0.0010740463657136915,0.0,0.0,0.0,0.0,0.0,0.0,0.2571635386933192,0.24693133290272867,0.2439652761059482,0.003131853528910133,0.002715963026146046,0.0026442714251933793,0.07708218415645486
1959,Colombia,0.009748649795573251,0.00545162599915101,0.0392156862745098,0.0011786842621378264,0.001291250343021611,0.0014648401915223891,0.0011850876688877527,0.0010472188257205262,0.0011612900309421184,0.0,0.0,0.0,0.0,0.0,0.0,0.2664908251573256,0.2571635386933192,0.24693133290272867,0.0028126080572645575,0.003131853528910133,0.002715963026146046,0.08363342496904996
1960,Colombia,0.010107566524029839,0.0056925092728650345,0.0392156862745098,0.001304902510966424,0.001291250343021611,0.001474557207718226,0.0012041806429757514,0.001277986143360323,0.0011610640110840138,0.0066768637361175765,0.0,0.0,0.0005736858635802254,0.0,0.0,0.28702303464229295,0.2664908251573256,0.2571635386933192,0.003116406167378896,0.0028126080572645575,0.003131853528910133,0.05807544104766135
1961,Colombia,0.010480131103897904,0.0059907340190718545,0.0392156862745098,0.0014039352908165545,0.001429522620280927,0.001474557207718226,0.0012625938013241828,0.0012985758068599868,0.0014169184904585716,0.004867992285695285,0.0066768637361175765,0.0,0.0005864533531257794,0.0005736858635802254,0.0,0.20345704353234384,0.28702303464229295,0.2664908251573256,0.003142151769930958,0.003116406167378896,0.0028126080572645575,0.07525378053287322
1962,Colombia,0.010863341053051,0.006326383813314981,0.0392156862745098,0.0015320953588578998,0.00153801317628439,0.0016324587209005732,0.001359570986543423,0.001361567945685691,0.0014397464961271498,0.004096561814191661,0.004867992285695285,0.0066768637361175765,0.0006051790044592586,0.0005864533531257794,0.0005736858635802254,0.2588081453294755,0.20345704353234384,0.28702303464229295,0.0036428047180202972,0.003142151769930958,0.003116406167378896,0.06474356838135048
1963,Colombia,0.011254686395836398,0.006539833255581471,0.0392156862745098,0.0016719063421757308,0.0016784127193476956,0.0017563506773974915,0.0014565481717626631,0.0014661471276196272,0.0015095866322815121,0.0036044423754738315,0.004096561814191661,0.004867992285695285,0.0009141522514616649,0.0006051790044592586,0.0005864533531257794,0.22399737252674665,0.2588081453294755,0.20345704353234384,0.003765987524077089,0.0036428047180202972,0.003142151769930958,0.06043120183715768
1964,Colombia,0.011652913274029734,0.006956170744745524,0.0392156862745098,0.0017631718451748706,0.0018315758572349375,0.001916681444628798,0.0015525801602448736,0.0015707263095535633,0.0016255348194892402,0.004535479151426482,0.0036044423754738315,0.004096561814191661,0.0011099204244934926,0.0009141522514616649,0.0006051790044592586,0.20918210963530004,0.22399737252674665,0.2588081453294755,0.00414543809707518,0.003765987524077089,0.0036428047180202972,0.07440125501306394
1965,Colombia,0.01205660140137807,0.007213808852793745,0.0392156862745098,0.0018835646363652252,0.0019315573500224429,0.0020915877361538594,0.001456359132415257,0.0016742862012152386,0.0017414830066969683,0.008911351998403937,0.004535479151426482,0.0036044423754738315,0.0011754602041606696,0.0011099204244934926,0.0009141522514616649,0.2546095470003893,0.20918210963530004,0.22399737252674665,0.0043399164178915305,0.00414543809707518,0.003765987524077089,0.04929651722932191
1966,Colombia,0.012459938599037185,0.007606847539587898,0.0457516339869281,0.001969004681726122,0.0020634478298697904,0.002205762676454941,0.001359381947196017,0.001570522451499111,0.0018563010946141725,0.023289219924187005,0.008911351998403937,0.004535479151426482,0.0014495356464052284,0.0011754602041606696,0.0011099204244934926,0.17216891989819758,0.2546095470003893,0.20918210963530004,0.0044357692766238245,0.0043399164178915305,0.00414543809707518,0.04257628835059192
1967,Colombia,0.012860990988376352,0.007935784171027556,0.0457516339869281,0.001990364693066346,0.0021570475252453273,0.0023563764274904106,0.0012134435709986416,0.001465943269565175,0.0017412569868388635,0.022757198909356922,0.023289219924187005,0.008911351998403937,0.00172190875671038,0.0014495356464052284,0.0011754602041606696,0.14997870658650544,0.17216891989819758,0.2546095470003893,0.004870275830464018,0.0044357692766238245,0.0043399164178915305,0.03900552947853193
1968,Colombia,0.013259017550480992,0.0084341378754639,0.0457516339869281,0.002025317438895804,0.0021804474490892114,0.0024632636056446146,0.0015043751266563626,0.0013085648515281404,0.0016253087996311354,0.016665558289552435,0.022757198909356922,0.023289219924187005,0.0017934066981654822,0.00172190875671038,0.0014495356464052284,0.137828266691783,0.14997870658650544,0.17216891989819758,0.004882158416257279,0.004870275830464018,0.0044357692766238245,0.03732684007984096
1969,Colombia,0.013650429163250623,0.008981474603249235,0.0457516339869281,0.002271928478914756,0.0022187382335610217,0.002489985400183166,0.0015041860873089565,0.0016223023973299488,0.0014508214691742814,0.013101017490190863,0.016665558289552435,0.022757198909356922,0.0018521371500750305,0.0017934066981654822,0.00172190875671038,0.13158192808306907,0.137828266691783,0.14997870658650544,0.005657695182364025,0.004882158416257279,0.004870275830464018,0.03553101546533022
1970,Colombia,0.014036747024050531,0.009600886784660045,0.0457516339869281,0.0022932884902549804,0.002488900990667685,0.002533711973064431,0.0016096700431614637,0.0016220985392754966,0.001798666030797466,0.0179823103012569,0.013101017490190863,0.016665558289552435,0.0020649286425009302,0.0018521371500750305,0.0017934066981654822,0.12513300771393993,0.13158192808306907,0.137828266691783,0.005759885420186057,0.005657695182364025,0.004882158416257279,0.08945002156183274
1971,Colombia,0.014413398503968812,0.010181888718904766,0.0457516339869281,0.0026816523328045115,0.0025123009145115696,0.002842227237282248,0.0010977514903862148,0.0017358513336597783,0.001798440010939361,0.014670479483939616,0.0179823103012569,0.013101017490190863,0.00231091560774527,0.0020649286425009302,0.0018521371500750305,0.30102675256566347,0.12513300771393993,0.13158192808306907,0.006877640657138681,0.005759885420186057,0.005657695182364025,0.04922887226392281
1972,Colombia,0.014784395949323424,0.010977949342512061,0.0457516339869281,0.002714663259421221,0.0029377540753094643,0.002868949031820799,0.0012289447974859278,0.0011838037222034448,0.001924559091761802,0.016771962492518454,0.014670479483939616,0.0179823103012569,0.0025637119007472387,0.00231091560774527,0.0020649286425009302,0.16893451331457454,0.30102675256566347,0.12513300771393993,0.007173120957197738,0.006877640657138681,0.005759885420186057,0.04253923283645786
1973,Colombia,0.01515962262458075,0.011727938154985207,0.0457516339869281,0.002893310626994006,0.0029739175939772853,0.0033547998416126362,0.001264673234145648,0.0013252812119932142,0.001312497316014185,0.014963091042096163,0.016771962492518454,0.014670479483939616,0.003008871702902221,0.0025637119007472387,0.00231091560774527,0.14662981491984217,0.16893451331457454,0.30102675256566347,0.007361261898924349,0.007173120957197738,0.006877640657138681,0.03937571157778401
1974,Colombia,0.015537326893566693,0.012416322621410935,0.0457516339869281,0.0030350634295245845,0.003169626047944317,0.003396097160444942,0.0014684576506492366,0.0013638103842846642,0.0014693550975388697,0.01388574848706524,0.014963091042096163,0.016771962492518454,0.0031373977643274643,0.003008871702902221,0.0025637119007472387,0.13540581105170788,0.14662981491984217,0.16893451331457454,0.007751010712943264,0.007361261898924349,0.007173120957197738,0.03749806639850744
1975,Colombia,0.015918269354963904,0.012708977976618789,0.0457516339869281,0.0032661399158415553,0.0033249164516355486,0.0036195885329491874,0.0015707279375958426,0.0015835693669840466,0.0015120728507206642,0.015002992618208418,0.01388574848706524,0.014963091042096163,0.0030369601799024397,0.0031373977643274643,0.003008871702902221,0.12815346522393808,0.13540581105170788,0.14662981491984217,0.008597842993809569,0.007751010712943264,0.007361261898924349,0.036428430383134126
1976,Colombia,0.016301785802794067,0.01331637960568117,0.0457516339869281,0.002875834254079277,0.003578061082310296,0.0037969240785232076,0.001659576430876628,0.0016938565744426418,0.0017557222577575665,0.01909955443240008,0.015002992618208418,0.01388574848706524,0.003062495158993547,0.0030369601799024397,0.0031373977643274643,0.12489916584219814,0.12815346522393808,0.13540581105170788,0.008125708251624052,0.008597842993809569,0.007751010712943264,0.04049993608545549
1977,Colombia,0.016701606172880946,0.013877805781167724,0.0457516339869281,0.003341870865138714,0.003150480655708412,0.004086005310349351,0.0017425647043878298,0.001789669860035137,0.001877999000992227,0.02027000066502627,0.01909955443240008,0.015002992618208418,0.0031493140879033147,0.003062495158993547,0.0030369601799024397,0.13731064796527123,0.12489916584219814,0.12815346522393808,0.00864141247505152,0.008125708251624052,0.008597842993809569,0.03549371125647042
1978,Colombia,0.017123083272587165,0.015073518103209659,0.0457516339869281,0.003031179791099089,0.003661024448665886,0.003597725246508555,0.0017796164164793913,0.0018791635459396165,0.0019842283343014517,0.0207621201037441,0.02027000066502627,0.01909955443240008,0.003577450570664225,0.0031493140879033147,0.003062495158993547,0.1204541404017452,0.13731064796527123,0.12489916584219814,0.008913127603524057,0.00864141247505152,0.008125708251624052,0.03497194972188469
1979,Colombia,0.017556641089191413,0.015889259947784624,0.0457516339869281,0.0037981983801344127,0.0033206619200275697,0.00418074621825876,0.0018707333819290481,0.0019191197246122315,0.0020834510520094294,0.02096162798430538,0.0207621201037441,0.02027000066502627,0.0047401432852793406,0.003577450570664225,0.0031493140879033147,0.11781935958993228,0.1204541404017452,0.13731064796527123,0.008926594534089751,0.008913127603524057,0.00864141247505152,0.03485842057958804
1980,Colombia,0.01800613081245908,0.016549674925785057,0.0457516339869281,0.0038681038717933284,0.004160931912603412,0.0037920655704252893,0.002128015933748514,0.0020173793068581523,0.002127750944197957,0.019006450754804817,0.02096162798430538,0.0207621201037441,0.005084014337039594,0.0047401432852793406,0.003577450570664225,0.11633957899531625,0.11781935958993228,0.1204541404017452,0.00935397153645399,0.008926594534089751,0.008913127603524057,0.03440977529436752
1981,Colombia,0.018465341137504566,0.016906637949719888,0.0457516339869281,0.0039302420866012535,0.004237513481547033,0.004751620919764168,0.0019471052782810423,0.0022948301189674837,0.0022366925158044384,0.013792644809469973,0.019006450754804817,0.02096162798430538,0.005879003352742755,0.005084014337039594,0.0047401432852793406,0.11491216923655906,0.11633957899531625,0.11781935958993228,0.0094688365324555,0.00935397153645399,0.008926594534089751,0.03467339170364343
1982,Colombia,0.01893164686927073,0.017073943502363718,0.0457516339869281,0.0039962639398346735,0.004305585987274697,0.004839074065526699,0.0020153484826945815,0.0020997379608568077,0.00254430554268498,0.01525570260025271,0.013792644809469973,0.019006450754804817,0.006283307188351964,0.005879003352742755,0.005084014337039594,0.11573792334614727,0.11491216923655906,0.11633957899531625,0.009114735475816363,0.0094688365324555,0.00935397153645399,0.03424650720692446
1983,Colombia,0.01941144607350784,0.017350820497076442,0.05228758169934641,0.004481718743021587,0.004377913024610338,0.004916810195093393,0.0020769753099489138,0.0021733307185140215,0.0023280045384787506,0.015002992618208418,0.01525570260025271,0.013792644809469973,0.006573554784020891,0.006283307188351964,0.005879003352742755,0.11376853633257185,0.11573792334614727,0.11491216923655906,0.009320700296232864,0.009114735475816363,0.0094688365324555,0.03514193256692251
1984,Colombia,0.01989846418761806,0.017977665108733946,0.05228758169934641,0.0041807367650457,0.004909729475607707,0.004999404832758005,0.002294748638160541,0.002239788444265412,0.002409597707254559,0.01617343885083461,0.015002992618208418,0.01525570260025271,0.0072102269293591835,0.006573554784020891,0.006283307188351964,0.115258872289454,0.11376853633257185,0.11573792334614727,0.00999325465213136,0.009320700296232864,0.009114735475816363,0.035410025481261605
1985,Colombia,0.02037833267411141,0.01857208198777163,0.05228758169934641,0.00464483155689239,0.004580003275989339,0.005606718344997801,0.0022677160114814936,0.002474632922994251,0.002483280180996702,0.015348806277847973,0.01617343885083461,0.015002992618208418,0.007251082895904956,0.0072102269293591835,0.006573554784020891,0.11633998497078803,0.115258872289454,0.11376853633257185,0.009759563798197254,0.00999325465213136,0.009320700296232864,0.03503723208738934
1986,Colombia,0.020855664827571938,0.01972093267018954,0.05228758169934641,0.004718620686976802,0.0050884198031428225,0.005230183967409128,0.00230779235313155,0.0024454812212075985,0.0027436550575333546,0.014710381060051873,0.015348806277847973,0.01617343885083461,0.006255218711351746,0.007251082895904956,0.0072102269293591835,0.1153757932253249,0.11633998497078803,0.115258872289454,0.009897005707205956,0.009759563798197254,0.00999325465213136,0.03525384519350191
1987,Colombia,0.021339846887584293,0.02078825727105702,0.05228758169934641,0.005217668224652948,0.005169255903694423,0.005810775685110373,0.002275844703419948,0.002488699128751447,0.002711334217824378,0.013300525370752145,0.014710381060051873,0.015348806277847973,0.005868789361106312,0.006255218711351746,0.007251082895904956,0.1158089690537077,0.1153757932253249,0.11633998497078803,0.010350920484508475,0.009897005707205956,0.009759563798197254,0.03313944263532848
1988,Colombia,0.02183210786112875,0.02164293212152,0.05228758169934641,0.005145820913781285,0.005715963215319718,0.005903087338970822,0.002356375465414873,0.002454247117549039,0.0027592504277425814,0.01165126022477888,0.013300525370752145,0.014710381060051873,0.006115627492320355,0.005868789361106312,0.006255218711351746,0.10834957573533321,0.1158089690537077,0.1153757932253249,0.010674126818085137,0.010350920484508475,0.009897005707205956,0.03321019628479924
1989,Colombia,0.02233395237807455,0.022352210244962215,0.05228758169934641,0.0057982721692644975,0.005637254380572107,0.006527405629553333,0.0023722547705969706,0.002541090648745641,0.0027210530717228813,0.00892465252377469,0.01165126022477888,0.013300525370752145,0.006411833249777208,0.006115627492320355,0.005868789361106312,0.10781206421070451,0.10834957573533321,0.1158089690537077,0.011200921454919648,0.010674126818085137,0.010350920484508475,0.03273208067457947
1990,Colombia,0.022844735812211445,0.023294089444428283,0.05228758169934641,0.005652635728308423,0.006352015690712571,0.006437523229741843,0.002451084178465242,0.002558214725319619,0.0028173375312754976,0.005998536942209217,0.00892465252377469,0.01165126022477888,0.00601263640998622,0.006411833249777208,0.006115627492320355,0.1059360515556371,0.10781206421070451,0.10834957573533321,0.011645726249780667,0.011200921454919648,0.010674126818085137,0.03241773054125423
1991,Colombia,0.023350222166017915,0.023838444398952132,0.05228758169934641,0.005285631897099116,0.006192470755413361,0.00725375259019213,0.0026246222993838828,0.002643223534026152,0.0028363231993562953,0.010720223448826229,0.005998536942209217,0.00892465252377469,0.00712681266432823,0.00601263640998622,0.006411833249777208,0.10324321625136051,0.1059360515556371,0.10781206421070451,0.012323429726189576,0.011645726249780667,0.011200921454919648,0.03528978158137018
1992,Colombia,0.023852075719779743,0.02487086783696253,0.05228758169934641,0.005281748258673622,0.005790417518459349,0.007071558536520191,0.0023467344586971706,0.0028303652280131956,0.002930573480185969,0.011012835006982776,0.010720223448826229,0.005998536942209217,0.007400888106572789,0.00712681266432823,0.00601263640998622,0.1127190897380362,0.10324321625136051,0.1059360515556371,0.012673966007090734,0.012323429726189576,0.011645726249780667,0.03540343507102971
1993,Colombia,0.024360914732333875,0.026302958147826194,0.05228758169934641,0.0056099157056279745,0.0057861629868513715,0.006612429521266905,0.0025836007609967965,0.0025306938879685833,0.003138059709926114,0.01227638491720423,0.011012835006982776,0.010720223448826229,0.007120003336570602,0.007400888106572789,0.00712681266432823,0.1111248240603799,0.1127190897380362,0.10324321625136051,0.014120868870516652,0.012673966007090734,0.012323429726189576,0.036184833899279636
1994,Colombia,0.02487354920762121,0.027656176382958437,0.05228758169934641,0.006442956147896719,0.0061456709077255915,0.006607571013168987,0.002685492969248591,0.0027861280301970863,0.002805810518512156,0.015056194719691426,0.01227638491720423,0.011012835006982776,0.0073574786421179055,0.007120003336570602,0.007400888106572789,0.112927761130528,0.1111248240603799,0.1127190897380362,0.014274154227249699,0.014120868870516652,0.012673966007090734,0.03477858957262807
1995,Colombia,0.025381602017180604,0.029088553490334276,0.05228758169934641,0.0076119313139708066,0.0070582679376370765,0.007018114947443088,0.0025732035968894706,0.002896007521546777,0.0030890134007173866,0.012888209084258829,0.015056194719691426,0.01227638491720423,0.007640916910029204,0.0073574786421179055,0.007120003336570602,0.10683488125014462,0.112927761130528,0.1111248240603799,0.015669169799378383,0.014274154227249699,0.014120868870516652,0.043868879187583976
1996,Colombia,0.025880488483012113,0.029672237503072473,0.05228758169934641,0.007565327652864863,0.00833888195163874,0.00806026493444658,0.0026722602149301757,0.0027749158372022196,0.003210838104235838,0.01730398350734854,0.012888209084258829,0.015056194719691426,0.007060421718691349,0.007640916910029204,0.0073574786421179055,0.13960562730720932,0.10683488125014462,0.112927761130528,0.01259276833750346,0.015669169799378383,0.014274154227249699,0.04192769250588288
1997,Colombia,0.0263770404380355,0.03074597936558007,0.05228758169934641,0.007242985663548752,0.008287827572342992,0.00952267587192001,0.0023654493540903572,0.002881737457735129,0.0030765823085216267,0.011438451818846845,0.01730398350734854,0.012888209084258829,0.008710832533946628,0.007060421718691349,0.007640916910029204,0.13306820428523347,0.13960562730720932,0.10683488125014462,0.012903299912900646,0.01259276833750346,0.015669169799378383,0.04940967332952997
1998,Colombia,0.0268683932115688,0.03087272217977465,0.05228758169934641,0.007476003969078471,0.00793470144888074,0.009464373774744989,0.00232310454027143,0.0025508758353593427,0.0031950167141685066,0.024818780341823502,0.011438451818846845,0.01730398350734854,0.010600420986688617,0.008710832533946628,0.007060421718691349,0.15532580952524008,0.13306820428523347,0.13960562730720932,0.013782611261601858,0.012903299912900646,0.01259276833750346,0.05141987279762169
1999,Colombia,0.027350826647679072,0.029596225805253465,0.05228758169934641,0.007408040296632303,0.008189973345359477,0.009061117602617763,0.002209491892480468,0.0025052116311620686,0.002828186484464525,0.02548380661036111,0.024818780341823502,0.011438451818846845,0.01108388325748026,0.010600420986688617,0.008710832533946628,0.16166877029623622,0.15532580952524008,0.13306820428523347,0.014004815615935813,0.013782611261601858,0.012903299912900646,0.043611853188539954
2000,Colombia,0.027825331783857765,0.030432791504519205,0.05228758169934641,0.005590497513500498,0.008115519042219846,0.009352628088492868,0.0018306570402789914,0.002382692940436346,0.002777558036249065,0.01754339296402208,0.02548380661036111,0.024818780341823502,0.009533910026650008,0.01108388325748026,0.010600420986688617,0.14036764326772905,0.16166877029623622,0.15532580952524008,0.012038247667151345,0.014004815615935813,0.013782611261601858,0.03214851850064934
2001,Colombia,0.028294297351809185,0.030940433470601124,0.0588235294117647,0.00629343606851515,0.006124398249685697,0.009267604196779295,0.0019333054059204097,0.001974161399314303,0.0026417201015281203,0.017383786659573054,0.01754339296402208,0.02548380661036111,0.010629360629658538,0.009533910026650008,0.01108388325748026,0.10248891382480452,0.14036764326772905,0.16166877029623622,0.011616811957683736,0.012038247667151345,0.014004815615935813,0.02856109708196531
2002,Colombia,0.02875832279366342,0.03172036216975913,0.0588235294117647,0.006048766847708945,0.006894468470729887,0.006993822406953497,0.0019510751045765666,0.002084856322881803,0.0021887763058862347,0.0214005453215402,0.017383786659573054,0.01754339296402208,0.011286460758269716,0.010629360629658538,0.009533910026650008,0.0906717797924085,0.10248891382480452,0.14036764326772905,0.011305488209900332,0.011616811957683736,0.012038247667151345,0.03631664210391759
1953,Cote d'Ivoire,0.0005350058664411591,0.0003017970058883973,0.006535947712418301,0.0,0.0,0.0,3.327092514344305e-05,3.730602396473745e-05,2.3506065242892237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1700042586826989,0.16273283200775573,0.15280713769835452,0.00013427321946383398,0.00011011196168420603,0.00017705052831956867,0.04786316517756556
1954,Cote d'Ivoire,0.0006002742702282122,0.0003197254392437219,0.006535947712418301,0.0,0.0,0.0,1.0964282149543733e-05,3.587901758357263e-05,4.136163403316615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1765956764424207,0.1700042586826989,0.16273283200775573,0.0001469479776433109,0.00013427321946383398,0.00011011196168420603,0.04965426459228739
1955,Cote d'Ivoire,0.0006690602546555028,0.0003384118822298488,0.006535947712418301,0.0,0.0,0.0,1.2476596928791145e-05,1.18237671582228e-05,3.977949502643302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.182412087026526,0.1765956764424207,0.1700042586826989,0.00017388183877469943,0.0001469479776433109,0.00013427321946383398,0.05118983017631959
1956,Cote d'Ivoire,0.0007419519658330757,0.0003579621289966885,0.006535947712418301,0.0,0.0,0.0,5.4821410747718665e-06,1.3454631593839737e-05,1.310915177007452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18742629007840605,0.182412087026526,0.1765956764424207,0.0001873487693403937,0.00017388183877469943,0.0001469479776433109,0.05273683571773547
1957,Cote d'Ivoire,0.0008193786525224249,0.00037810498423122537,0.006535947712418301,0.0,0.0,0.0,7.3725345488311304e-06,5.9118835791114e-06,1.4917310634912383e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.19244455288500378,0.18742629007840605,0.182412087026526,0.0002154708890511082,0.0001873487693403937,0.00017388183877469943,0.054439524157459576
1958,Cote d'Ivoire,0.0009017176017928627,0.000399198327112919,0.006535947712418301,0.0,0.0,0.0,3.7807869481185285e-07,7.950464123632573e-06,6.55457588503726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.1979978913633996,0.19244455288500378,0.18742629007840605,0.00023567128489964957,0.0002154708890511082,0.0001873487693403937,0.056613986491897285
1959,Cote d'Ivoire,0.0009901021809883316,0.00042082647341132773,0.006535947712418301,0.0,0.0,0.0,0.0,4.077161089042345e-07,8.81477446608459e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.20513737601001622,0.1979978913633996,0.19244455288500378,0.00019725092416811006,0.00023567128489964957,0.0002154708890511082,0.0587313733867795
