year_range,country_index,country_t-3,population_t-3,gdp_t-3,temperature_change_from_co2_t-3,cement_co2_t-3,coal_co2_t-3,flaring_co2_t-3,gas_co2_t-3,land_use_change_co2_t-3,oil_co2_t-3,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2_including_luc_t+1,co2_including_luc_t+2
1958-1959,Argentina,0,0.012826421777912322,0.01994912315415546,0.03448275862068966,0.0025054560852995145,0.000836964525219488,0.0,0.0010443806448263155,0.11396218663260801,0.013546147804315994,0,0.012955806616244793,0.0186391974949087,0.034013605442176874,0.002480268383987329,0.0008620397388114519,0.0,0.0011099204244934926,0.11509282832149846,0.015113460870446937,0,0.013085327254764184,0.01777921653405383,0.03355704697986577,0.002488900990667685,0.0006849630629591139,0.0,0.0012409999838278467,0.11584104111597784,0.016484711270989102,0.03729915423788658,0.035817636136736344
1959-1960,Argentina,0,0.013081701142959146,0.020502668958798743,0.03448275862068966,0.0027714741745295817,0.000994449438999105,0.0,0.0011099204244934926,0.11509282832149846,0.015113460870446937,0,0.013211109630345306,0.01961194405251445,0.034013605442176874,0.002842227237282248,0.0007594267232319031,0.0,0.0012409999838278467,0.11584104111597784,0.016484711270989102,0,0.01333826192545519,0.018882212502501175,0.03355704697986577,0.0025973915466711486,0.0007707873038834553,0.0,0.0012597256351613258,0.11659859134630803,0.01493641034212737,0.03824871617924214,0.0336129573931222
1960-1961,Argentina,0,0.013338583940099534,0.021571307243824046,0.03448275862068966,0.003175930248971215,0.0008760750170521744,0.0,0.0012409999838278467,0.11584104111597784,0.016484711270989102,0,0.013465625070203302,0.02082863969159985,0.034013605442176874,0.0029661191937791665,0.0008545810834939958,0.0,0.0012597256351613258,0.11659859134630803,0.01493641034212737,0,0.013589368810815447,0.01764419703739488,0.04026845637583893,0.002488900990667685,0.0007603905431063972,0.0,0.0012537674733734006,0.11757049662573485,0.016863765757794084,0.03589439745175871,0.03787906671832886
1961-1962,Argentina,0,0.013594674289586745,0.022907942702447746,0.03448275862068966,0.0033143682341827815,0.0009858451307959142,0.0,0.0012597256351613258,0.11659859134630803,0.01493641034212737,0,0.013718301301596318,0.019463006397730725,0.04081632653061225,0.002842227237282248,0.0008430540707306544,0.0,0.0012537674733734006,0.11757049662573485,0.016863765757794084,0,0.013837462444065324,0.019040742031998674,0.04026845637583893,0.002776081874206264,0.0007962695606899699,0.0,0.002011305186409603,0.11044725099798919,0.0163151863803386,0.04045006394372156,0.038629751747950886
1962-1963,Argentina,0,0.013848914049817602,0.021407687564330636,0.04137931034482759,0.003175930248971215,0.0009725475635728007,0.0,0.0012537674733734006,0.11757049662573485,0.016863765757794084,0,0.013967945448917265,0.021003510854073256,0.04081632653061225,0.003170176533891738,0.0008828335657570874,0.0,0.002011305186409603,0.11044725099798919,0.0163151863803386,0,0.014089896686051418,0.02041979351751958,0.04026845637583893,0.0030547536945288853,0.0007214536547060429,0.0,0.0034301988579055025,0.12341654341927968,0.016683546539929647,0.04125170083925554,0.03839535696894848
1963-1964,Argentina,0,0.014100102963820336,0.023100052371410152,0.04137931034482759,0.0035423837392371247,0.0010184372073231526,0.0,0.002011305186409603,0.11044725099798919,0.0163151863803386,0,0.014221957332534431,0.022524718525275746,0.04081632653061225,0.003488408814305391,0.0007998842778326504,0.0,0.0034301988579055025,0.12341654341927968,0.016683546539929647,0,0.01434904094463571,0.020086168295382206,0.04026845637583893,0.00307602635256878,0.00040934697333985137,0.0,0.004347755773245981,0.12484720098181107,0.01785477341295194,0.04100139678954848,0.03995056943631352
1964-1965,Argentina,0,0.014355686641123837,0.024771218148570397,0.04137931034482759,0.0038979793483099705,0.0009227468706391801,0.0,0.0034301988579055025,0.12341654341927968,0.016683546539929647,0,0.014482721168429549,0.022156702354341924,0.04081632653061225,0.003512701354794983,0.000453847875074304,0.0,0.004347755773245981,0.12484720098181107,0.01785477341295194,0,0.014611196929633107,0.019596856023110662,0.04026845637583893,0.002667591318202801,0.00046989281551213023,0.0,0.004961446437402275,0.1255462907442058,0.016098923318901275,0.04266216747903721,0.0470796524441469
1965-1966,Argentina,0,0.014618064050939388,0.024366923559508803,0.04137931034482759,0.00392512405129263,0.0005235591173335613,0.0,0.004347755773245981,0.12484720098181107,0.01785477341295194,0,0.01474651555316429,0.021616950510405623,0.04081632653061225,0.0030462845773948193,0.0005209757729314098,0.0,0.004961446437402275,0.1255462907442058,0.016098923318901275,0,0.014873975399117105,0.021639324232258325,0.04026845637583893,0.003061135491940854,0.0005212650452340637,0.0,0.005504490326073172,0.12833493625982104,0.017905868531862955,0.050275128634371655,0.04740370167177569
1966-1967,Argentina,0,0.014883490762250793,0.023773963882259438,0.04137931034482759,0.0034039457540255592,0.0006009978911622804,0.0,0.004961446437402275,0.1255462907442058,0.016098923318901275,0,0.015010936312735187,0.023869961613010717,0.04081632653061225,0.003495696576452269,0.0005779327771738025,0.0,0.005504490326073172,0.12833493625982104,0.017905868531862955,0,0.015137290914040522,0.023636931002219863,0.04026845637583893,0.0034716977921108224,0.0005302347996299568,0.0,0.006168399782441978,0.15033799487902538,0.018744383002673976,0.05062117232325049,0.055009159426748715
1967-1968,Argentina,0,0.015149547724327302,0.02624907304816274,0.04137931034482759,0.0039061227592047686,0.0006667035174411933,0.0,0.005504490326073172,0.12833493625982104,0.017905868531862955,0,0.015275897474125513,0.02607348684351631,0.04081632653061225,0.003964542607901391,0.0005878776509304107,0.0,0.006168399782441978,0.15033799487902538,0.018744383002673976,0,0.015403874472518585,0.02380026649773688,0.04026845637583893,0.003665278980273865,0.0005273807868676273,0.031189731994413782,0.006679950530233841,0.1496632636449371,0.019237906399287363,0.05874284160294979,0.06497858489716722
1968-1969,Argentina,0,0.015416148432161936,0.028669818107526765,0.04137931034482759,0.004430015526770106,0.0006781759283787814,0.0,0.006168399782441978,0.15033799487902538,0.018744383002673976,0,0.015544147103405643,0.02625365938338801,0.04081632653061225,0.004185604726356678,0.0005847133729169444,0.031189731994413782,0.006679950530233841,0.1496632636449371,0.019237906399287363,0,0.015673842027543898,0.02444264265723077,0.04026845637583893,0.003735478751805517,0.0005991388220347725,0.037188268936623,0.0069863702793271365,0.17351838236637418,0.01971598243436951,0.06938893013409791,0.054517987343428026
1969-1970,Argentina,0,0.01568605795651335,0.028867751754797697,0.04137931034482759,0.004677032323912311,0.0006745256158077307,0.031189731994413782,0.006679950530233841,0.1496632636449371,0.019237906399287363,0,0.015815801878241137,0.026962253335013096,0.04081632653061225,0.004265770109972331,0.0006642723629698105,0.037188268936623,0.0069863702793271365,0.17351838236637418,0.01971598243436951,0,0.015945387153547506,0.02549217031094716,0.04026845637583893,0.004390676619434275,0.0004825320148881615,0.03825231096628317,0.007781359295030297,0.2046327484986012,0.020818290309790894,0.05821833179056629,0.048235088139897755
1970-1971,Argentina,0,0.01595939369703387,0.029646197712095895,0.04137931034482759,0.004766609843755089,0.0007663049033084347,0.037188268936623,0.0069863702793271365,0.17351838236637418,0.01971598243436951,0,0.016089044083421197,0.028119969007513512,0.04081632653061225,0.00501398035705176,0.0005349890041339032,0.03825231096628317,0.007781359295030297,0.2046327484986012,0.020818290309790894,0,0.016219291007532197,0.027688215296971422,0.04026845637583893,0.004569366946969392,0.0005279923610309836,0.037667087849970075,0.007749866154151265,0.16713523002367242,0.023992128975170543,0.051508988172768486,0.04542533512857766
1971-1972,Argentina,0,0.01623432669071889,0.03091803905775212,0.04137931034482759,0.005602666695621017,0.0006171635611197907,0.03825231096628317,0.007781359295030297,0.2046327484986012,0.020818290309790894,0,0.0163646597579559,0.030542387977450687,0.04081632653061225,0.005218037697164332,0.0005853914324912586,0.037667087849970075,0.007749866154151265,0.16713523002367242,0.023992128975170543,0,0.016502135447525403,0.02918237510839848,0.04026845637583893,0.004986311044551328,0.0006700814249841093,0.03737447629181353,0.008750837334522697,0.1444306457892427,0.025320205980663864,0.0485085264713463,0.04349459362535732
1972-1973,Argentina,0,0.016511647840489314,0.03357925603498619,0.04137931034482759,0.00583068220067536,0.0006753078256443843,0.037667087849970075,0.007749866154151265,0.16713523002367242,0.023992128975170543,0,0.0166492718945981,0.03219056963782341,0.04081632653061225,0.005694171490760332,0.0007429272735902575,0.03737447629181353,0.008750837334522697,0.1444306457892427,0.025320205980663864,0,0.01679245732984416,0.03060967275944336,0.04026845637583893,0.005820199239715202,0.0005968963834357993,0.03781339362904835,0.00938070015210336,0.1327405820795119,0.02745629882009884,0.04644673815314917,0.042540351962723655
1973-1974,Argentina,0,0.01679802112134673,0.035389912684634,0.04137931034482759,0.0063627183791354945,0.000857041244360267,0.03737447629181353,0.008750837334522697,0.1444306457892427,0.025320205980663864,0,0.016941408205436357,0.03376499681378823,0.04081632653061225,0.0066464390779523335,0.0006617861445306584,0.03781339362904835,0.00938070015210336,0.1327405820795119,0.02745629882009884,0,0.017089524319798346,0.031572123147414845,0.04026845637583893,0.005741490404967592,0.0005826263196241511,0.03649664161734389,0.01061318847623417,0.12594171085371364,0.027447584923850448,0.04542772845688815,0.041828338962952946
1974-1975,Argentina,0,0.017091965135046704,0.037119544256254716,0.04137931034482759,0.007426790736055766,0.0007634368005740377,0.03781339362904835,0.00938070015210336,0.1327405820795119,0.02745629882009884,0,0.017240331778898717,0.034826659071293446,0.04081632653061225,0.006556556678140843,0.0006459647544633272,0.03649664161734389,0.01061318847623417,0.12594171085371364,0.027447584923850448,0,0.017400609416279193,0.03350812099042265,0.04026845637583893,0.005467073116252949,0.0005871111968220975,0.04161734388508346,0.012075491612184953,0.12123929696415602,0.0282052978112673,0.044667388409873485,0.04098314993755276
1975-1976,Argentina,0,0.01739273841010087,0.038285863402044276,0.04137931034482759,0.007326355335019923,0.0007451852377187841,0.03649664161734389,0.01061318847623417,0.12594171085371364,0.027447584923850448,0,0.017553361068034068,0.03696222456767702,0.04081632653061225,0.006243182905825108,0.0006509371913416312,0.04161734388508346,0.012075491612184953,0.12123929696415602,0.0282052978112673,0,0.017727993536706958,0.03569504448434663,0.04026845637583893,0.005690436025671844,0.0006863900693402787,0.040739509210613825,0.0127019497658868,0.1183036883277586,0.028301150669999598,0.043764833170691034,0.040907422393567365
1976-1977,Argentina,0,0.01770770468522796,0.040631949370450754,0.04137931034482759,0.00697618866654361,0.000750921443187578,0.04161734388508346,0.012075491612184953,0.12123929696415602,0.0282052978112673,0,0.01788279124534253,0.03937458177857079,0.04081632653061225,0.0064982545809658225,0.0007610088622386363,0.040739509210613825,0.0127019497658868,0.1183036883277586,0.028301150669999598,0,0.01805282211420567,0.03537563683972945,0.04697986577181208,0.005773399392027434,0.0007326658477009093,0.05189864999667487,0.013382031375679976,0.11580247344615932,0.027295487825696723,0.043683965708477976,0.04061160001730916
1977-1978,Argentina,0,0.018039173335167732,0.04328211271727677,0.04137931034482759,0.007261208047861539,0.0008779001733376997,0.040739509210613825,0.0127019497658868,0.1183036883277586,0.028301150669999598,0,0.01820964990831139,0.03902224876973548,0.04761904761904762,0.006592995488875231,0.0008123153700284107,0.05189864999667487,0.013382031375679976,0.11580247344615932,0.027295487825696723,0,0.018369172391969002,0.03528974768200518,0.04697986577181208,0.006043562149134097,0.0006602962383704077,0.07027997605905432,0.014016150023109157,0.11358422346838648,0.028465922526332798,0.043368064735399406,0.0403561905339824
1978-1979,Argentina,0,0.018368054558559603,0.04289504731018214,0.048275862068965524,0.007367072389493913,0.000937087384311165,0.05189864999667487,0.013382031375679976,0.11580247344615932,0.027295487825696723,0,0.01852797728460254,0.03892750593600152,0.04761904761904762,0.0069015107530930484,0.0007320783204012303,0.07027997605905432,0.014016150023109157,0.11358422346838648,0.028465922526332798,0,0.018692255571789603,0.03743117423710409,0.04697986577181208,0.0063541429565165605,0.000551232179238525,0.0719292412050276,0.014388960717839334,0.11220999649643167,0.028796258411385417,0.04309531963295999,0.04102604977774153
1979-1980,Argentina,0,0.018688351704741504,0.04279096488648373,0.048275862068965524,0.007711810117373695,0.0008445258869738074,0.07027997605905432,0.014016150023109157,0.11358422346838648,0.028465922526332798,0,0.018853079641658266,0.0412896762662142,0.04761904761904762,0.007256181844241089,0.0006111576963151983,0.0719292412050276,0.014388960717839334,0.11220999649643167,0.028796258411385417,0,0.019022068602272922,0.03577729333435651,0.04697986577181208,0.006696632750958866,0.0007813879227149653,0.08314158409257166,0.013981252218351309,0.11062506825462617,0.028874287391427823,0.04381064478721567,0.04058101056604412
1980-1981,Argentina,0,0.019015465754419463,0.04538599401393628,0.048275862068965524,0.00810812278092053,0.0007050317994372261,0.0719292412050276,0.014388960717839334,0.11220999649643167,0.028796258411385417,0,0.019184953909013678,0.03946530905227758,0.04761904761904762,0.0076472917461235185,0.0008663341161154419,0.08314158409257166,0.013981252218351309,0.11062506825462617,0.028874287391427823,0,0.019356206984519744,0.03835327730560739,0.04697986577181208,0.007077413329872982,0.0007342967121365262,0.08777016692159341,0.015334606110180029,0.10953989581857443,0.03131972354768065,0.04333539906100793,0.04828383230614122
1981-1982,Argentina,0,0.019349393618128947,0.043381783733761975,0.048275862068965524,0.008545152498941356,0.0009994034346312453,0.08314158409257166,0.013981252218351309,0.11062506825462617,0.028874287391427823,0,0.019521180560340898,0.042306832098446774,0.04761904761904762,0.008082128220887212,0.0008141235288932485,0.08777016692159341,0.015334606110180029,0.10953989581857443,0.03131972354768065,0,0.019692371492742562,0.038898259691630695,0.04697986577181208,0.007577320793810508,0.0005840533260053159,0.08187803418235019,0.01665391336322061,0.10888221555430064,0.030303762462356956,0.05156104079212402,0.043856568798660234
1982-1983,Argentina,0,0.019687700797816524,0.04650341936554678,0.048275862068965524,0.009031042682330969,0.0009391732772089083,0.08777016692159341,0.015334606110180029,0.10953989581857443,0.03131972354768065,0,0.019859446000350497,0.04290799267511353,0.04761904761904762,0.00865300292239262,0.0006475468934700602,0.08187803418235019,0.01665391336322061,0.10888221555430064,0.030303762462356956,0,0.020032965100143314,0.03665373713532263,0.04697986577181208,0.007068904266657024,0.0006028082670149106,0.06841790250714903,0.017436134889378216,0.13674634205950545,0.02774940260299924,0.04683328196678167,0.04232398755133682
1983-1984,Argentina,0,0.020028059381955215,0.047163841345610316,0.048275862068965524,0.009668943202423478,0.0007470103940043094,0.08187803418235019,0.01665391336322061,0.10888221555430064,0.030303762462356956,0,0.020202168220137925,0.040432098941854414,0.04761904761904762,0.008072411204691375,0.0006683407204156956,0.06841790250714903,0.017436134889378216,0.13674634205950545,0.02774940260299924,0,0.020377379053510843,0.0354921577708113,0.04697986577181208,0.005988253238230371,0.0005422624248426318,0.07441643944935825,0.01978875762963896,0.12173052728500248,0.027342622082676654,0.045196678564850865,0.041437763896190846
1984-1985,Argentina,0,0.020372902323866182,0.044443878152394624,0.048275862068965524,0.009020184801137905,0.000770998162328357,0.06841790250714903,0.017436134889378216,0.13674634205950545,0.02774940260299924,0,0.020548734661959004,0.03915078097906806,0.04761904761904762,0.006838350147820109,0.00060121282255859,0.07441643944935825,0.01978875762963896,0.12173052728500248,0.027342622082676654,0,0.02072399916513235,0.036751189623433766,0.04697986577181208,0.00599463503564234,0.0004466529973045888,0.06910952982642814,0.022355023028295312,0.11599977752544147,0.02720082322554376,0.044250303518557896,0.0400969262824068
1985-1986,Argentina,0,0.02072161327537473,0.04303625000956743,0.048275862068965524,0.007641233889618779,0.0006935593884996381,0.07441643944935825,0.01978875762963896,0.12173052728500248,0.027342622082676654,0,0.020897521049890566,0.040539597083909966,0.04761904761904762,0.006845637909966987,0.0004952095091074701,0.06910952982642814,0.022355023028295312,0.11599977752544147,0.02720082322554376,0,0.021071138013826023,0.03750352103567455,0.04697986577181208,0.005569181874844444,0.0004376832429086956,0.09508545587550708,0.023237682138877943,0.11257456247008467,0.026631647366046618,0.042818458124398065,0.039422714880947354
1986-1987,Argentina,0,0.021072557909741947,0.04456197328135853,0.048275862068965524,0.007649377300513577,0.0005712739173694386,0.06910952982642814,0.022355023028295312,0.11599977752544147,0.02720082322554376,0,0.02124682941685226,0.041369480759467586,0.04761904761904762,0.006359787100175149,0.00048526463535086183,0.09508545587550708,0.023237682138877943,0.11257456247008467,0.026631647366046618,0,0.021418173115105264,0.03500835604024592,0.04697986577181208,0.004945892994275529,0.0005655022430501731,0.08230365099421427,0.02452124042119097,0.11060030375084798,0.02393746908052155,0.04209848541484278,0.03933741259002128
1987-1988,Argentina,0,0.021424027753080083,0.04547366550055405,0.048275862068965524,0.007106483240860378,0.0005598015064318506,0.09508545587550708,0.023237682138877943,0.11257456247008467,0.026631647366046618,0,0.021596033388007925,0.0386171077176966,0.04761904761904762,0.005648015663830108,0.0006269790863825295,0.08230365099421427,0.02452124042119097,0.11060030375084798,0.02393746908052155,0,0.021770008059999315,0.03758682329541203,0.04697986577181208,0.005932944327326645,0.0006916903787560337,0.06389572388109331,0.026355503085902225,0.1069302854860115,0.024636561211358328,0.04200739333097061,0.04099222729504198
1988-1989,Argentina,0,0.021775392554624032,0.04244996813137753,0.048275862068965524,0.006311143443468442,0.0007232833622924797,0.08230365099421427,0.02452124042119097,0.11060030375084798,0.02393746908052155,0,0.02195006720042472,0.04146137003109495,0.04761904761904762,0.00677518954254717,0.0007668853785493592,0.06389572388109331,0.026355503085902225,0.1069302854860115,0.024636561211358328,0,0.022127111237570395,0.038562729697477684,0.04697986577181208,0.0067413053328426445,0.0007701757297200989,0.06354991022145375,0.03123693992215236,0.10229688742665545,0.02632151187684254,0.04377452664317306,0.04094957614957894
1989-1990,Argentina,0,0.02213161708388124,0.04557461306276983,0.048275862068965524,0.007570657661863864,0.0008846793252553653,0.06389572388109331,0.026355503085902225,0.1069302854860115,0.024636561211358328,0,0.022309402170462192,0.04253787538334955,0.04761904761904762,0.007698306081151661,0.0008539030239196815,0.06354991022145375,0.03123693992215236,0.10229688742665545,0.02632151187684254,0,0.022488960859351793,0.037827822718272085,0.04697986577181208,0.00648177890475593,0.0008201209530608676,0.0780740839263151,0.03594729239849207,0.1050494011252828,0.02623358074197242,0.04372898060123697,0.040667556330598854
1990-1991,Argentina,0,0.0224931755736578,0.046757238510744085,0.048275862068965524,0.008602156375204941,0.0009850629209592603,0.06354991022145375,0.03123693992215236,0.10229688742665545,0.02632151187684254,0,0.02267351324862534,0.04172721229634701,0.04761904761904762,0.007401937087178641,0.000909277889155341,0.0780740839263151,0.03594729239849207,0.1050494011252828,0.02623358074197242,0,0.02285129870425994,0.03546678613848693,0.04697986577181208,0.004792729856388287,0.0008447877776495738,0.08328788987164992,0.03796966274250783,0.10669035398219309,0.023667338296821445,0.04342781901782285,0.04692434258792727
1991-1992,Argentina,0,0.02285953972551825,0.045866661613551074,0.048275862068965524,0.00827099099881649,0.001048943390952648,0.0780740839263151,0.03594729239849207,0.1050494011252828,0.02623358074197242,0,0.023038115601169782,0.03912279397341382,0.04761904761904762,0.0054731093723050465,0.0009366262919860139,0.08328788987164992,0.03796966274250783,0.10669035398219309,0.023667338296821445,0,0.023211277821187,0.03549106636925746,0.04697986577181208,0.0038758782948688226,0.0006258442271679999,0.06364301389904901,0.0367814350488016,0.10777552641824485,0.02344354959771506,0.050109277303823044,0.044082632304350625
1992-1993,Argentina,0,0.023226398191704276,0.04300550409174177,0.048275862068965524,0.00611570158199329,0.0010804925210310152,0.08328788987164992,0.03796966274250783,0.10669035398219309,0.023667338296821445,0,0.023400344484359584,0.03914957707302576,0.04761904761904762,0.0044261008772036375,0.0006938809643815305,0.06364301389904901,0.0367814350488016,0.10777552641824485,0.02344354959771506,0,0.023568373370271727,0.03942326183085349,0.053691275167785234,0.004671475705560886,0.0005481743084217432,0.05458535612156681,0.04024653171146495,0.1259997653461773,0.024253545862622256,0.047074689267772356,0.04245504967179757
1993-1994,Argentina,0,0.02359086850180489,0.04303492742448263,0.048275862068965524,0.004945764883440645,0.0008004613995089807,0.06364301389904901,0.0367814350488016,0.10777552641824485,0.02344354959771506,0,0.02375967177823485,0.043487113389581826,0.054421768707483,0.005334641891514373,0.0006077673984436272,0.05458535612156681,0.04024653171146495,0.1259997653461773,0.024253545862622256,0,0.023921201544089245,0.04370487847979729,0.053691275167785234,0.0053075281809537396,0.0005714141266292845,0.05316219990689632,0.04111386983459292,0.11520974925736936,0.025204152726083028,0.04533663637301598,0.04256273448803953
1994-1995,Argentina,0,0.023952419267920112,0.04780005081075125,0.055172413793103454,0.005960976774992128,0.0007011207502539574,0.05458535612156681,0.04024653171146495,0.1259997653461773,0.024253545862622256,0,0.024114705026971096,0.048210090131136474,0.054421768707483,0.00606098885215317,0.0006335336622675668,0.05316219990689632,0.04111386983459292,0.11520974925736936,0.025204152726083028,0,0.024271318553856062,0.046666710892156495,0.053691275167785234,0.005873380884814939,0.0004690773832943218,0.06321739708718495,0.03473523205763415,0.11129817558682739,0.0265987722120186,0.045451630169857524,0.04375547439265018
1995-1996,Argentina,0,0.0243096494178834,0.05298861069394638,0.055172413793103454,0.006772603394173661,0.000730844724046799,0.05316219990689632,0.04111386983459292,0.11520974925736936,0.025204152726083028,0,0.024467010167658697,0.051477235871380644,0.054421768707483,0.0067071704291763136,0.0005200716934989909,0.06321739708718495,0.03473523205763415,0.11129817558682739,0.0265987722120186,0,0.024623339633817184,0.049633399350669814,0.053691275167785234,0.006488160702167897,0.0007259385319039895,0.026308439183347743,0.03632521008904047,0.11136881531891606,0.026618180435480927,0.04672532589653666,0.04462055899610893
1996-1997,Argentina,0,0.02466413457860751,0.056577826192560667,0.055172413793103454,0.007494652493512416,0.0005999549447134087,0.06321739708718495,0.03473523205763415,0.11129817558682739,0.0265987722120186,0,0.02482123127843336,0.054749738231547204,0.054421768707483,0.007409224849325518,0.0008048567147109544,0.026308439183347743,0.03632521008904047,0.11136881531891606,0.026618180435480927,0,0.02497228185668527,0.04843964781693694,0.053691275167785234,0.005575563672256412,0.0007544786595272859,0.03839861674536144,0.045277773758382926,0.11251407212479035,0.02488847203017543,0.047649127102803,0.045823992773926056
1997-1998,Argentina,0,0.02502054756520134,0.06017292635772314,0.055172413793103454,0.008279134409711288,0.0009284830761079741,0.026308439183347743,0.03632521008904047,0.11136881531891606,0.026618180435480927,0,0.025172354290140968,0.05343293170931772,0.054421768707483,0.006367074862322027,0.000836499494845617,0.03839861674536144,0.045277773758382926,0.11251407212479035,0.02488847203017543,0,0.025310409937295962,0.05137038910022128,0.053691275167785234,0.0051522377772625074,0.0006319599688015635,0.02860943007248786,0.048977792228684466,0.11294521807581429,0.026110397935915634,0.04893424253678973,0.04702755089910605
1998-1999,Argentina,0,0.025373843282079547,0.058726311252665336,0.055172413793103454,0.007114626651755176,0.0009649862018184813,0.03839861674536144,0.045277773758382926,0.11251407212479035,0.02488847203017543,0,0.025512595574302847,0.056665781366673315,0.054421768707483,0.005883653306579149,0.0007006615601246725,0.02860943007248786,0.048977792228684466,0.11294521807581429,0.026110397935915634,0,0.025635847268005833,0.055809899779023626,0.053691275167785234,0.0067413053328426445,0.0005661138172135295,0.029340958967879232,0.05235011180065012,0.11468644687425275,0.026485491560789522,0.05021949075807072,0.04765935984982818
1999-2000,Argentina,0,0.02571618993664639,0.0622778498179463,0.055172413793103454,0.006574447062400244,0.0008082834978755181,0.02860943007248786,0.048977792228684466,0.11294521807581429,0.026110397935915634,0,0.02584006679501589,0.06156292826211977,0.054421768707483,0.007698306081151661,0.0006276571459568437,0.029340958967879232,0.05235011180065012,0.11468644687425275,0.026485491560789522,0,0.02595412907851435,0.05823843401882991,0.053691275167785234,0.006983813634497444,0.0005789568746440129,0.02251778945268338,0.052443740057317514,0.1176086583200816,0.02755809297172776,0.05089418300027846,0.046971097196364886
2000-2001,Argentina,0,0.026045687508212952,0.06765774925726965,0.055172413793103454,0.008602156375204941,0.0007240655721291334,0.029340958967879232,0.05235011180065012,0.11468644687425275,0.026485491560789522,0,0.02616033777557804,0.06424180207804246,0.054421768707483,0.007975241042733007,0.0006418963970174419,0.02251778945268338,0.052443740057317514,0.1176086583200816,0.02755809297172776,0,0.026274400398264352,0.056520751024613756,0.053691275167785234,0.006998704495125371,0.0004391102492898605,0.02504488927312629,0.05755669403732703,0.11615242430282846,0.028805368393826913,0.05015920532647018,0.045709717547452205
2001-2002,Argentina,0,0.02636794028544539,0.07060070196994024,0.055172413793103454,0.008911605989207266,0.0007404919786988617,0.02251778945268338,0.052443740057317514,0.1176086583200816,0.02755809297172776,0,0.026482610699243986,0.062347055888411475,0.054421768707483,0.007992245821075723,0.000486846774357595,0.02504488927312629,0.05755669403732703,0.11615242430282846,0.028805368393826913,0,0.026593072787274265,0.05633212160732604,0.053691275167785234,0.005894653542854834,0.00033758893817270613,0.019498570193522646,0.05910326260427848,0.1158978776820262,0.026709676346089024,0.048812211013351633,0.05157244701185827
2002-2003,Argentina,0,0.02669220739355452,0.06851917487245127,0.055172413793103454,0.008930607281295128,0.0005616266627173761,0.02504488927312629,0.05755669403732703,0.11615242430282846,0.028805368393826913,0,0.02680327469931118,0.06213898206404361,0.054421768707483,0.0067314629696659046,0.00037428888502143794,0.019498570193522646,0.05910326260427848,0.1158978776820262,0.026709676346089024,0,0.02690562713022716,0.054054000461411185,0.053691275167785234,0.005277746459697886,0.00026297689024323124,0.020043891733723482,0.055163215330520515,0.11516671585736132,0.02548260131983841,0.05507286636379656,0.06805966385426092
1931-1932,Australia,1,0.0031230871773424256,0.0067640427702308605,0.020689655172413796,0.0010260697727445466,0.006755164149341588,0.0,0.0,0.128740911731595,0.0010821074795728449,1,0.003137784825668285,0.00600249106271723,0.020408163265306124,0.0008648144414294702,0.005265358614407862,0.0,0.0,0.12970104372234037,0.0012888644723755625,1,0.00314463066523875,0.004902677086884289,0.020134228187919465,0.0007424157655923266,0.004419642620521902,0.0,0.0,0.11942580453174179,0.0015332496535236026,0.0336903939413938,0.03062812329488679
1932-1933,Australia,1,0.0032029266645832557,0.00662025715843907,0.020689655172413796,0.0009663514261826946,0.0060741201182284085,0.0,0.0,0.12970104372234037,0.0012888644723755625,1,0.0032082865374655064,0.005408057692044758,0.020408163265306124,0.0008478096630867559,0.004900110523710613,0.0,0.0,0.11942580453174179,0.0015332496535236026,1,0.003205647113352309,0.004560543854295374,0.020134228187919465,0.00041694409758193704,0.003944653353648468,0.0,0.0,0.11435111113456746,0.001190635096484616,0.0327069712399983,0.030072414930238645
1933-1934,Australia,1,0.003273864632133163,0.0059672255410764125,0.020689655172413796,0.0009473501340948326,0.005652769752884268,0.0,0.0,0.11942580453174179,0.0015332496535236026,1,0.0032696843208843184,0.0050306564829876695,0.020408163265306124,0.0004761337935960005,0.004373484254326585,0.0,0.0,0.11435111113456746,0.001190635096484616,1,0.003257356808112296,0.004830882896695519,0.020134228187919465,0.00026378095969469483,0.004121602144912906,0.0,0.0,0.11114146905472264,0.0010729974971313457,0.03211354482188643,0.02956209335303659
