country,year,population,gdp,cement_co2,coal_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,cumulative_co2_including_luc,co2_including_luc
Peru,1981,17932348.0,122880958464.0,1.478,0.539,0.575,1.205,43.197,20.23,3582.338,67.223
Peru,1982,18374372.0,123031207936.0,1.239,0.594,0.399,1.297,46.063,20.071,3652.001,69.663
Peru,1983,18826906.0,106507837440.0,0.937,0.48,0.465,0.945,42.988,17.565,3715.382,63.381
Peru,1984,19285646.0,111385452544.0,0.927,0.381,0.355,1.161,43.173,17.807,3779.187,63.805
Peru,1985,19746614.0,113560608768.0,0.834,0.703,0.333,1.187,39.467,16.397,3838.109,58.922
Peru,1986,20208446.0,124887949312.0,1.044,0.663,0.377,1.341,35.51,18.349,3895.394,57.285
Peru,1987,20671362.0,135510958080.0,1.222,0.601,0.495,1.26,31.942,22.116,3953.029,57.635
Peru,1988,21143804.0,124322127872.0,1.184,0.974,0.44,1.202,28.534,21.219,4006.581,53.552
Peru,1989,21624308.0,109139156992.0,0.987,0.689,0.454,1.077,71.551,18.554,4099.894,93.313
Peru,1990,22109102.0,103571996672.0,1.025,0.542,0.381,1.308,53.275,18.144,4174.57,74.676
Peru,1991,22583004.0,108468600832.0,1.027,0.967,0.344,1.183,47.628,17.236,4242.956,68.386
Peru,1992,23047250.0,110495350784.0,0.973,1.048,0.0,1.268,54.871,17.697,4318.813,75.857
Peru,1993,23513888.0,92121415680.0,1.161,1.579,0.0,1.334,94.88,19.811,4437.578,118.765
Peru,1994,23983260.0,103509721088.0,1.471,1.246,0.418,1.392,88.112,19.65,4549.866,112.288
Peru,1995,24449060.0,111333597184.0,1.751,1.393,0.474,0.945,86.019,20.58,4661.028,111.162
Peru,1996,24907304.0,114659598336.0,1.771,1.315,0.493,1.022,84.499,20.115,4770.244,109.216
Peru,1997,25365384.0,122417897472.0,1.974,1.264,0.462,0.788,87.362,23.259,4885.353,115.109
Peru,1998,25818228.0,122316685312.0,1.987,1.466,0.453,1.092,116.641,23.065,5030.055,144.703
Peru,1999,26252238.0,124629008384.0,1.734,1.411,0.389,1.48,111.455,24.549,5171.072,141.017
Peru,2000,26654440.0,128561594368.0,1.778,1.971,0.366,1.396,102.526,23.167,5302.276,131.204
Peru,2001,27014912.0,130005016576.0,1.806,2.059,0.318,1.048,69.816,20.185,5397.509,95.232
Peru,2002,27334510.0,137911091200.0,1.827,2.796,0.305,1.147,58.256,19.364,5481.204,83.696
Peru,2003,27623344.0,144583671808.0,1.845,2.766,0.352,1.268,132.819,18.445,5638.698,157.495
Peru,2004,27893914.0,152840585216.0,2.132,3.25,0.272,1.982,105.817,20.698,5772.85,134.152
Peru,2005,28147260.0,163489480704.0,2.376,3.419,0.228,3.346,91.127,20.953,5894.298,121.448
Peru,2006,28381080.0,176775282688.0,2.612,2.869,0.161,3.829,76.113,18.727,5998.608,104.31
Peru,2007,28600380.0,192942637056.0,2.73,3.605,0.124,5.346,71.624,22.501,6104.538,105.93
Peru,2008,28806184.0,211009683456.0,2.939,3.389,0.116,7.431,68.757,21.423,6208.593,104.056
Peru,2009,29009326.0,212830486528.0,3.33,3.056,0.075,9.386,53.518,23.664,6301.623,93.029
Peru,2010,29229576.0,230353256448.0,3.338,3.301,0.094,12.579,46.165,23.193,6390.293,88.67
Peru,2011,29477722.0,244711915520.0,3.3,3.129,0.167,11.666,57.282,23.911,6489.748,99.455
Peru,2012,29749592.0,259737239552.0,3.731,2.898,0.239,12.945,47.972,25.696,6583.229,93.481
Peru,2013,30038810.0,274939641856.0,4.257,3.371,0.258,11.864,19.878,23.274,6646.131,62.902
Peru,2014,30353956.0,281488719872.0,4.59,3.048,0.369,16.532,14.681,24.849,6710.2,64.07
Peru,2015,30711864.0,290642722816.0,4.476,3.089,0.425,16.245,33.018,24.994,6792.446,82.246
Peru,2016,31132776.0,302131838976.0,4.34,3.213,0.23,17.089,19.624,27.861,6864.803,72.356
Peru,2017,31605488.0,309742534656.0,4.291,2.81,0.177,14.457,3.449,33.124,6923.111,58.308
Peru,2018,32203946.0,322061008896.0,4.32,2.506,0.181,14.95,-2.5,33.891,6976.458,53.348
Peru,2019,32824864.0,329252601856.0,4.546,2.572,0.112,15.678,-7.114,35.457,7027.709,51.251
Peru,2020,33304768.0,292988747776.0,3.93,1.876,0.156,13.172,-15.064,27.832,7059.611,31.902
Peru,2021,33715464.0,332691636224.0,5.527,1.876,0.121,14.692,-17.714,34.254,7098.368,38.756
Peru,2022,34049588.0,341677637632.0,5.527,2.814,0.148,17.732,-20.222,34.701,7139.066,40.699
Philippines,1928,11022388.0,27832918016.0,0.033,0.048,0.0,0.0,73.04,0.0,2109.938,73.121
Philippines,1929,11258196.0,29028280320.0,0.038,0.031,0.0,0.0,75.16,0.0,2185.167,75.229
Philippines,1930,11504117.0,29066381312.0,0.051,0.037,0.0,0.0,79.089,0.0,2264.344,79.177
Philippines,1931,11760482.0,29283176448.0,0.047,0.033,0.0,0.0,89.526,0.0,2353.95,89.607
Philippines,1932,12027632.0,30589747200.0,0.056,0.032,0.0,0.0,96.787,0.0,2450.825,96.874
Philippines,1933,12305918.0,30878597120.0,0.047,0.029,0.0,0.0,93.661,0.0,2544.562,93.738
Philippines,1934,12590643.0,31154053120.0,0.047,0.04,0.0,0.0,92.189,0.0,2636.838,92.276
Philippines,1935,12881956.0,29032908800.0,0.055,0.044,0.0,0.0,93.716,0.0,2730.653,93.815
Philippines,1936,13180009.0,33042626560.0,0.065,0.055,0.0,0.0,96.603,0.0,2827.377,96.724
Philippines,1937,13484959.0,35421388800.0,0.073,0.048,0.0,0.0,94.849,0.0,2922.346,94.969
Philippines,1938,13796964.0,36568530944.0,0.084,0.073,0.0,0.0,93.735,0.0,3016.238,93.892
Philippines,1939,14120183.0,39125098496.0,0.0,0.084,0.0,0.0,89.578,0.0,3105.9,89.662
Philippines,1940,14454975.0,39837171712.0,0.0,0.114,0.0,0.0,61.891,0.0,3167.905,62.004
Philippines,1946,16703401.0,19338250240.0,0.029,0.084,0.0,0.0,27.742,0.0,3267.63,27.855
Philippines,1947,17112990.0,26976509952.0,0.065,0.132,0.0,0.0,25.398,0.0,3293.225,25.595
Philippines,1948,17532623.0,31530194944.0,0.058,0.158,0.0,0.0,24.961,0.0,3318.402,25.177
Philippines,1949,17984434.0,33523144704.0,0.098,0.22,0.0,0.0,24.58,0.0,3343.299,24.898
Philippines,1950,18469880.0,36049936384.0,0.145,0.183,0.0,0.0,77.419,3.276,3424.323,81.023
Philippines,1951,19301122.0,39957434368.0,0.153,0.172,0.0,0.0,103.466,3.228,3531.342,107.019
Philippines,1952,20167868.0,42409127936.0,0.153,0.147,0.0,0.0,128.889,3.752,3664.281,132.94
Philippines,1953,21073750.0,46221742080.0,0.145,0.176,0.0,0.0,161.835,3.712,3830.149,165.868
Philippines,1954,22025360.0,49679314944.0,0.153,0.136,0.0,0.0,194.114,5.042,4029.593,199.444
Philippines,1955,23027910.0,53157363712.0,0.196,0.154,0.0,0.0,205.222,6.266,4241.43,211.837
Philippines,1956,24079346.0,56877154304.0,0.215,0.18,0.0,0.0,216.194,5.859,4463.877,222.447
Philippines,1957,25175940.0,59939975168.0,0.251,0.216,0.0,0.0,229.375,6.262,4699.981,236.104
Philippines,1958,26302696.0,62008238080.0,0.316,0.132,0.0,0.0,229.272,7.112,4936.813,236.832
Philippines,1959,27460374.0,66250981376.0,0.36,0.169,0.0,0.0,239.493,6.698,5183.533,246.719
Philippines,1960,28486868.0,67128594432.0,0.393,0.18,0.0,0.0,155.58,7.753,5347.437,163.905
Philippines,1961,29342412.0,70879207424.0,0.505,0.18,0.0,0.0,137.754,8.028,5493.904,146.467
Philippines,1962,30185988.0,74296893440.0,0.476,0.213,0.0,0.0,126.445,9.647,5630.684,136.78
Philippines,1963,31043710.0,79496470528.0,0.469,0.202,0.0,0.0,191.01,10.801,5833.167,202.482
Philippines,1964,31916622.0,82248589312.0,0.592,0.15,0.0,0.0,146.36,12.08,5992.349,159.182
Philippines,1965,32805534.0,86595485696.0,0.756,0.15,0.0,0.0,100.157,13.058,6106.47,114.121
Philippines,1966,33704756.0,90426064896.0,0.796,0.136,0.0,0.0,135.465,15.173,6258.039,151.569
Philippines,1967,34616856.0,95250677760.0,1.043,0.106,0.0,0.0,93.164,17.06,6369.412,111.373
Philippines,1968,35544976.0,99985080320.0,1.268,0.088,0.0,0.0,77.689,20.866,6469.323,99.911
Philippines,1969,36477168.0,104606244864.0,1.457,0.077,0.0,0.0,89.953,21.295,6582.105,112.782
Philippines,1970,37435588.0,108553592832.0,1.21,0.084,0.0,0.0,67.614,23.457,6674.471,92.366
Philippines,1971,38421740.0,114467545088.0,1.541,0.077,0.0,0.0,108.389,25.934,6810.412,135.941
Philippines,1972,39412484.0,120671313920.0,1.436,0.077,0.0,0.0,122.08,24.897,6958.901,148.489
Philippines,1973,40406232.0,131496099840.0,2.006,0.062,0.0,0.0,172.67,29.433,7163.071,204.171
Philippines,1974,41388328.0,136133246976.0,1.73,0.114,0.0,0.0,230.483,28.649,7424.047,260.975
Philippines,1975,42394428.0,143695708160.0,2.108,0.15,0.0,0.0,301.612,30.224,7758.142,334.094
Philippines,1976,43474372.0,156320022528.0,2.207,0.172,0.0,0.0,321.734,32.687,8114.941,356.8
Philippines,1977,44646516.0,165102780416.0,2.044,0.722,0.0,0.0,214.641,33.91,8366.259,251.317
Philippines,1978,45890740.0,173707444224.0,2.096,0.883,0.0,0.0,214.73,34.402,8618.369,252.11
Philippines,1979,47154240.0,183436886016.0,1.893,1.099,0.0,0.0,218.673,35.039,8875.072,256.704
Philippines,1980,48419544.0,192910475264.0,2.13,1.348,0.0,0.0,155.627,33.39,9067.568,192.496
Philippines,1981,49679328.0,199457193984.0,1.93,1.294,0.0,0.0,124.316,31.305,9226.413,158.844
Philippines,1982,50938528.0,206677147648.0,2.038,1.608,0.0,0.0,99.954,31.192,9361.205,134.793
Philippines,1983,52219692.0,210595332096.0,2.036,2.198,0.0,0.0,89.997,31.005,9486.442,125.237
Philippines,1984,53514960.0,195158589440.0,1.684,3.561,0.0,0.0,93.135,25.586,9610.408,123.966
Philippines,1985,54812656.0,180907327488.0,1.408,3.638,0.0,0.0,84.302,22.852,9722.609,112.201
Philippines,1986,56109844.0,187086782464.0,1.607,2.931,0.0,0.0,69.834,24.487,9821.469,98.859
Philippines,1987,57415180.0,195165618176.0,1.495,3.455,0.0,0.0,65.029,27.546,9918.993,97.525
Philippines,1988,58755920.0,208280780800.0,1.827,3.936,0.0,0.0,62.553,31.722,10019.032,100.038
Philippines,1989,60127352.0,221233807360.0,1.603,3.33,0.0,0.0,56.579,33.973,10114.517,95.485
Philippines,1990,61558900.0,227937189888.0,2.79,3.605,0.0,0.0,49.034,34.955,10204.9,90.384
Philippines,1991,63039752.0,228436344832.0,3.021,4.129,0.0,0.0,35.907,36.321,10284.278,79.378
Philippines,1992,64543524.0,230909853696.0,2.903,4.225,0.0,0.0,28.537,41.164,10361.108,76.83
Philippines,1993,66083324.0,237664026624.0,3.455,4.192,0.0,0.0,24.345,41.282,10434.383,73.274
Philippines,1994,67650288.0,250065485824.0,4.138,4.181,0.036,0.011,28.683,45.793,10517.225,82.842
Philippines,1995,69250472.0,263742275584.0,4.547,4.693,0.014,0.015,45.324,50.696,10622.513,105.289
Philippines,1996,70944968.0,281422823424.0,5.335,5.903,0.01,0.018,80.434,49.999,10764.212,141.699
Philippines,1997,72718832.0,298360012800.0,6.279,6.789,0.008,0.011,36.064,56.983,10870.346,106.134
Philippines,1998,74491928.0,299105452032.0,5.492,6.859,0.011,0.018,28.186,55.883,10966.795,96.45
Philippines,1999,76249064.0,310804348928.0,5.331,11.874,0.012,0.015,25.293,50.956,11060.277,93.481
Philippines,2000,77958224.0,327247659008.0,5.059,16.302,0.009,0.018,22.638,50.969,11155.271,94.994
Philippines,2001,79626088.0,339580387328.0,3.623,16.364,0.022,0.26,20.312,50.056,11245.909,90.638
Philippines,2002,81285576.0,354896576512.0,5.553,14.298,0.11,3.265,45.023,47.041,11361.199,115.29
Philippines,2003,82942840.0,375676502016.0,5.359,14.858,0.072,4.976,78.151,45.023,11509.637,148.438
Philippines,2004,84607504.0,404092190720.0,5.416,16.099,0.035,4.759,32.191,46.497,11614.634,104.997
Philippines,2005,86261248.0,426864115712.0,6.221,18.774,0.031,6.302,81.376,41.975,11769.314,154.68
Philippines,2006,87901832.0,452834623488.0,4.88,17.781,0.03,5.21,96.555,38.652,11932.422,163.109
Philippines,2007,89561376.0,486739181568.0,5.155,21.889,0.033,7.079,110.81,36.64,12114.028,181.606
Philippines,2008,91252328.0,511142166528.0,5.168,25.455,0.03,7.449,85.243,39.229,12276.602,162.573
Philippines,2009,92946952.0,521163669504.0,5.67,24.662,0.118,7.504,57.938,38.655,12411.15,134.548
Philippines,2010,94636704.0,565514797056.0,6.056,28.231,0.111,7.068,89.574,41.597,12583.787,172.637
Philippines,2011,96337912.0,590943092736.0,6.114,31.017,0.166,7.629,98.406,38.983,12766.102,182.314
Philippines,2012,98032320.0,631700455424.0,7.218,32.445,0.22,7.313,64.419,41.433,12919.149,153.048
Philippines,2013,99700112.0,674346565632.0,7.715,40.026,0.242,6.738,62.836,41.315,13078.021,158.872
Philippines,2014,101325208.0,717154025472.0,8.155,42.73,0.3,7.086,46.724,43.213,13226.229,148.208
Philippines,2015,103031360.0,762679001088.0,9.206,46.419,0.303,6.661,40.385,49.86,13379.063,152.834
Philippines,2016,104875272.0,817202921472.0,8.804,51.487,0.321,7.632,35.577,53.549,13536.434,157.369
Philippines,2017,106738496.0,873843261440.0,9.952,61.632,0.248,7.53,34.487,55.788,13706.07,169.637
Philippines,2018,108568832.0,929253621760.0,10.603,64.904,0.205,8.405,28.951,57.4,13876.539,170.469
Philippines,2019,110380800.0,986114686976.0,10.603,69.53,0.158,8.464,25.493,55.406,14046.192,169.653
Philippines,2020,112190984.0,892256256000.0,8.804,69.922,0.149,7.676,25.565,46.301,14204.608,158.416
Philippines,2021,113880336.0,943141683200.0,10.335,75.671,0.163,6.579,24.731,50.006,14372.093,167.485
Philippines,2022,115559008.0,1014811000832.0,10.335,80.46,0.135,6.031,23.7,53.434,14546.189,174.096
Poland,1929,27053912.0,93986144256.0,0.498,70.019,0.0,0.649,48.998,1.524,5705.585,121.688
Poland,1930,27385667.0,89632309248.0,0.411,53.795,0.0,0.674,33.674,1.685,5795.825,90.239
Poland,1931,27666271.0,83155189760.0,0.269,52.399,0.0,0.66,24.659,1.499,5875.31,79.485
Poland,1932,27894531.0,76705144832.0,0.174,39.982,0.0,0.605,18.412,1.216,5935.699,60.389
Poland,1933,28069231.0,74552811520.0,0.204,41.136,0.0,0.641,12.19,1.224,5991.094,55.394
Poland,1934,28245024.0,75588567040.0,0.356,43.037,0.0,0.652,7.362,1.169,6043.67,52.577
Poland,1935,28421919.0,76708438016.0,0.418,43.84,0.0,0.674,1.978,1.216,6091.796,48.126
Poland,1936,28599922.0,78919892992.0,0.52,47.475,0.0,0.67,-2.112,1.231,6139.581,47.784
Poland,1937,28779039.0,93974134784.0,0.636,53.663,0.0,0.736,-5.962,1.301,6189.955,50.374
Poland,1938,28959278.0,108033638400.0,0.85,56.7,0.0,0.81,-9.176,1.576,6240.715,50.76
Poland,1948,25194625.0,82478997504.0,0.901,86.199,0.0,0.216,-52.978,1.608,7193.204,35.947
Poland,1949,24897453.0,88614731776.0,1.159,102.577,0.0,0.191,-56.114,1.499,7242.516,49.312
Poland,1950,24786240.0,96813596672.0,1.243,109.183,0.0,0.41,-41.786,1.286,7312.853,70.337
Poland,1951,25242280.0,101074329600.0,1.33,118.662,0.0,0.623,-31.142,1.517,7403.844,90.99
Poland,1952,25704542.0,103385350144.0,1.319,124.268,0.0,0.729,-21.749,1.726,7510.136,106.293
Poland,1953,26168166.0,109421338624.0,1.628,134.806,0.0,0.777,-13.38,1.982,7635.95,125.813
Poland,1954,26630358.0,115623100416.0,1.683,141.87,0.0,0.887,-6.817,3.129,7776.702,140.752
Poland,1955,27099200.0,121240854528.0,1.886,147.777,0.0,0.986,-1.521,3.554,7929.383,152.681
Poland,1956,27582030.0,126650793984.0,1.995,159.531,0.0,1.041,1.989,3.851,8097.789,168.406
Poland,1957,28076088.0,133299068928.0,2.221,171.017,0.0,1.059,4.144,4.386,8280.615,182.826
Poland,1958,28583998.0,139818926080.0,2.5,168.599,0.0,1.07,3.477,4.565,8460.826,180.211
Poland,1959,29068128.0,143866773504.0,2.628,180.419,0.0,1.154,-56.93,5.459,8593.557,132.73
Poland,1960,29509902.0,151647944704.0,3.26,188.868,0.0,1.469,-53.836,5.98,8739.298,145.741
Poland,1961,29913228.0,163715039232.0,3.638,194.782,0.0,1.854,-54.173,6.962,8892.36,153.062
Poland,1962,30271926.0,161505214464.0,3.729,202.26,0.0,2.077,-54.509,8.541,9054.458,162.098
Poland,1963,30608320.0,171155963904.0,3.794,215.469,0.0,2.341,-53.055,9.394,9232.402,177.944
Poland,1964,30927880.0,178821677056.0,4.328,224.643,0.0,2.682,-55.475,11.227,9419.807,187.405
Poland,1965,31224086.0,188699590656.0,4.732,225.592,0.0,3.151,-52.816,13.506,9613.973,194.165
Poland,1966,31504832.0,200606679040.0,4.964,228.934,0.0,3.763,-53.856,14.77,9812.548,198.575
Poland,1967,31765962.0,207876374528.0,5.502,232.668,0.0,4.73,-51.839,16.125,10019.733,207.186
Poland,1968,32016872.0,220431548416.0,5.735,244.337,0.0,6.277,-53.68,19.452,10241.854,222.121
Poland,1969,32262060.0,218218528768.0,5.847,258.166,0.0,8.68,-51.32,20.672,10483.899,242.045
Poland,1970,32482946.0,229568512000.0,6.018,261.488,0.0,10.915,-49.958,25.722,10738.086,254.186
Poland,1971,32710744.0,245931900928.0,6.409,267.827,0.0,11.322,-50.015,27.322,11000.952,262.866
Poland,1972,32979398.0,263853817856.0,6.792,280.945,0.0,11.732,-48.562,30.037,11281.896,280.944
Poland,1973,33270012.0,283714584576.0,7.486,281.175,0.0,12.311,-47.235,34.617,11570.251,288.355
Poland,1974,33578680.0,300363743232.0,7.998,288.935,0.0,12.656,-44.646,36.648,11871.841,301.59
Poland,1975,33899768.0,314487209984.0,8.746,310.029,0.0,14.539,-42.715,41.465,12203.906,332.065
Poland,1976,34229712.0,322311716864.0,9.277,327.184,0.0,16.243,-41.221,45.415,12560.805,356.898
Poland,1977,34561580.0,328313339904.0,9.888,341.877,0.0,16.605,-39.942,49.585,12938.817,378.013
Poland,1978,34870696.0,340244103168.0,9.979,351.839,0.0,16.393,-39.132,52.659,13330.556,391.738
Poland,1979,35188364.0,333915684864.0,8.737,358.841,0.0,17.899,-37.774,55.832,13734.091,403.535
Poland,1980,35521432.0,325503254528.0,8.323,380.898,0.0,17.858,-38.103,56.25,14159.317,425.226
Poland,1981,35851104.0,308182417408.0,6.36,336.45,0.0,17.463,-36.424,48.724,14531.889,372.573
Poland,1982,36188644.0,305360633856.0,7.129,349.736,0.0,17.708,-34.492,46.397,14918.368,386.479
Poland,1983,36536140.0,320511901696.0,7.102,350.744,0.0,18.309,-26.663,44.869,15312.728,394.36
Poland,1984,36876560.0,332358615040.0,7.249,366.148,0.0,18.763,-28.859,40.307,15716.337,403.609
Poland,1985,37179164.0,335851094016.0,6.447,379.026,0.0,17.877,-28.636,41.158,16132.209,415.872
Poland,1986,37436804.0,346539458560.0,6.724,383.064,0.0,19.492,-26.923,42.568,16557.135,424.926
Poland,1987,37654412.0,341893120000.0,6.777,394.734,0.0,20.123,-26.705,42.099,16994.162,437.027
Poland,1988,37812084.0,349435199488.0,7.082,377.561,0.0,19.892,-25.575,39.695,17412.816,418.655
Poland,1989,37939020.0,344009605120.0,7.267,355.925,0.0,19.529,-24.394,39.454,17810.598,397.781
Poland,1990,38064252.0,310673178624.0,5.453,302.284,4.235,18.722,-23.762,40.209,18163.477,352.879
Poland,1991,38167388.0,291288809472.0,5.414,303.094,2.832,17.129,-22.922,40.575,18514.176,350.7
Poland,1992,38252284.0,301270073344.0,5.538,293.86,2.83,16.611,-21.77,41.309,18856.916,342.741
Poland,1993,38319300.0,315272036352.0,5.147,293.178,2.69,16.836,-20.59,42.904,19201.502,344.585
Poland,1994,38375464.0,334402879488.0,6.643,283.683,1.725,18.124,-16.633,45.655,19545.088,343.586
Poland,1995,38401980.0,360934047744.0,6.666,282.565,2.914,19.091,-23.499,46.562,19884.203,339.116
Poland,1996,38401408.0,386314600448.0,6.219,293.186,2.498,19.81,-21.289,50.808,20240.199,355.996
Poland,1997,38396120.0,414942232576.0,6.739,277.516,3.203,21.004,-18.961,53.672,20588.475,348.275
Poland,1998,38379992.0,437955035136.0,6.334,251.777,2.709,20.625,-13.955,52.611,20913.596,325.121
Poland,1999,38354952.0,462542405632.0,6.178,239.663,3.533,20.428,-16.398,54.742,21226.463,312.868
Poland,2000,38504432.0,488207646720.0,6.114,228.827,3.383,21.838,-27.891,52.568,21516.025,289.561
Poland,2001,38662860.0,499086622720.0,4.957,226.152,2.871,22.635,-41.556,52.418,21787.969,271.944
Poland,2002,38647476.0,514089680896.0,4.67,219.897,3.012,22.422,-51.334,51.675,22042.758,254.788
Poland,2003,38621536.0,537330319360.0,4.566,226.406,3.565,24.832,-36.243,54.949,22325.465,282.707
Poland,2004,38596040.0,570430062592.0,5.07,226.424,2.714,26.563,-50.551,58.178,22598.707,273.243
Poland,2005,38575912.0,595958562816.0,5.057,222.638,3.387,27.401,-41.773,59.786,22879.699,280.992
Poland,2006,38547180.0,638713856000.0,5.984,232.308,3.976,27.63,-54.739,62.282,23161.533,281.833
Poland,2007,38521868.0,690249990144.0,7.05,227.707,3.611,27.911,-38.808,65.2,23458.645,297.112
Poland,2008,38522884.0,726319169536.0,6.693,220.472,3.576,28.134,-41.654,66.312,23746.559,287.913
Poland,2009,38555288.0,760579620864.0,5.757,209.074,2.872,27.273,-68.0,67.08,23994.578,248.021
Poland,2010,38597356.0,795619885056.0,6.221,220.927,3.489,29.135,-37.664,70.17,24291.139,296.561
Poland,2011,38620848.0,843236900864.0,7.379,218.379,4.022,29.325,-54.998,69.792,24569.738,278.601
Poland,2012,38625872.0,856266768384.0,6.384,214.04,4.212,30.558,-57.71,66.488,24837.982,268.243
Poland,2013,38607352.0,863601164288.0,5.874,214.314,4.802,30.804,-52.533,61.855,25107.379,269.395
Poland,2014,38581880.0,896737148928.0,6.456,202.997,4.702,29.464,-53.186,61.552,25363.773,256.397
Poland,2015,38553148.0,936043806720.0,6.342,201.647,4.747,30.634,-51.972,64.961,25624.516,260.743
Poland,2016,38532108.0,963689906176.0,6.53,202.099,4.554,32.42,-48.888,73.144,25899.176,274.659
Poland,2017,38532816.0,1013223718912.0,6.996,203.504,4.663,34.13,-47.431,82.713,26188.512,289.335
Poland,2018,38521464.0,1073462050816.0,7.655,198.673,4.835,34.283,-37.917,85.797,26486.676,298.164
Poland,2019,38493600.0,1121231568896.0,7.692,177.753,4.344,35.491,-40.095,87.535,26764.264,277.588
Poland,2020,38428368.0,1098581278720.0,7.691,164.196,4.225,36.764,-38.873,84.485,27027.826,263.564
Poland,2021,38307724.0,1173809528832.0,7.366,184.12,4.283,39.816,-37.175,89.93,27321.729,293.902
Poland,2022,39857144.0,1231021277184.0,7.793,175.398,4.283,32.822,-35.34,97.258,27609.506,287.777
Romania,1928,13752681.0,20333615104.0,0.164,3.877,0.0,1.092,49.235,13.138,1879.614,67.506
Romania,1929,13936009.0,21734377472.0,0.156,4.056,0.0,1.44,50.578,14.839,1950.684,71.069
Romania,1930,14116480.0,21705322496.0,0.196,3.129,0.0,2.151,38.726,17.767,2012.653,61.969
Romania,1931,14293990.0,22395006976.0,0.098,2.558,0.0,2.466,34.652,20.727,2073.154,60.501
Romania,1932,14468434.0,20574746624.0,0.105,2.114,0.0,2.598,32.084,22.541,2132.595,59.442
Romania,1933,14639706.0,20958332928.0,0.109,1.898,0.0,2.675,30.385,22.629,2190.291,57.696
Romania,1934,14813005.0,21439197184.0,0.156,2.297,0.0,3.235,28.933,25.97,2250.884,60.593
Romania,1935,14988356.0,23233142784.0,0.189,2.415,0.0,3.232,27.602,25.696,2310.017,59.133
Romania,1936,15165782.0,24184522752.0,0.185,2.466,0.0,3.803,26.647,26.7,2369.818,59.801
Romania,1937,15345308.0,25314027520.0,0.225,2.722,0.0,3.583,25.346,21.933,2423.628,53.81
Romania,1938,15526960.0,25016932352.0,0.222,2.945,0.0,3.319,24.536,20.226,2474.877,51.249
Romania,1939,15681114.0,25617772544.0,0.262,2.748,0.0,3.037,23.778,19.141,2523.843,48.966
Romania,1940,15807371.0,25180133376.0,0.196,2.964,0.0,2.964,23.216,17.822,2571.005,47.162
