country,year,iso_code,population,gdp,primary_energy_consumption,cement_co2,coal_co2,consumption_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,other_industry_co2,trade_co2,cumulative_co2_including_luc,co2_including_luc
Argentina,1988,ARG,31690790.0,360921169920.0,540.738,3.047,4.023,,5.87,42.233,20.407,66.232,,,12467.521,141.812
Argentina,1989,ARG,32165770.0,338520801280.0,521.441,2.253,4.144,,6.262,44.609,24.449,59.753,,,12608.991,141.469
Argentina,1990,ARG,32637658.0,338751160320.0,513.022,1.822,3.07,112.935,4.785,43.213,27.122,59.188,,0.856,12748.191,139.201
Argentina,1991,ARG,33105766.0,376057921536.0,521.347,2.196,2.689,121.189,4.104,47.284,72.012,61.233,,3.683,12937.71,189.518
Argentina,1992,ARG,33568280.0,416679821312.0,559.309,2.495,2.803,128.353,3.997,48.303,45.434,63.633,,7.122,13104.374,166.665
Argentina,1993,ARG,34027240.0,444780249088.0,577.843,2.761,2.301,123.75,4.753,40.809,35.799,67.154,,5.973,13257.95,153.576
Argentina,1994,ARG,34488696.0,472926748672.0,608.761,3.05,3.561,124.158,1.978,42.677,35.973,67.203,,5.688,13412.393,154.442
Argentina,1995,ARG,34946116.0,461601013760.0,628.236,2.621,3.701,128.355,2.887,53.195,38.794,62.836,,3.115,13576.427,164.034
Argentina,1996,ARG,35389360.0,489406464000.0,657.128,2.422,3.1,134.316,2.151,57.542,39.856,65.921,,3.181,13747.417,170.991
Argentina,1997,ARG,35815968.0,531526385664.0,664.755,3.169,2.777,143.61,2.206,61.504,44.145,66.868,,7.086,13928.087,180.669
Argentina,1998,ARG,36233196.0,554567139328.0,688.425,3.283,2.84,147.449,1.693,61.614,51.343,69.576,,8.444,14118.435,190.348
Argentina,1999,ARG,36653032.0,538270597120.0,696.066,3.29,2.154,149.291,1.883,67.621,47.756,72.725,,1.617,14313.863,195.429
Argentina,2000,ARG,37070772.0,536480972800.0,698.777,2.771,1.656,141.492,1.466,69.438,47.129,67.434,,-1.273,14503.758,189.894
Argentina,2001,ARG,37480492.0,514867265536.0,682.524,2.481,1.29,129.982,1.507,64.809,45.328,64.336,,-4.44,14683.508,179.75
Argentina,2002,ARG,37885024.0,460558532608.0,654.474,1.729,1.099,81.899,1.51,62.62,102.443,57.497,,-42.555,14910.405,226.898
Argentina,2003,ARG,38278164.0,503104143360.0,701.506,2.28,1.99,112.353,1.297,69.07,225.495,59.357,,-21.641,15269.895,359.488
Argentina,2004,ARG,38668796.0,550306316288.0,744.817,2.701,2.198,133.119,1.091,82.911,294.169,67.812,,-23.593,15720.775,450.881
Argentina,2005,ARG,39070504.0,601050382336.0,790.507,3.241,3.268,140.419,0.913,81.967,326.253,71.8,,-20.771,16208.218,487.442
Argentina,2006,ARG,39476856.0,652296781824.0,830.543,3.764,3.866,150.882,0.799,83.869,331.641,81.912,,-23.328,16714.068,505.851
Argentina,2007,ARG,39876116.0,714725195776.0,865.645,3.998,3.66,156.049,0.695,87.178,179.883,77.952,,-17.433,17067.434,353.365
Argentina,2008,ARG,40273768.0,747157389312.0,877.178,3.99,3.877,172.726,0.599,90.12,106.195,88.658,,-14.518,17360.873,293.438
Argentina,2009,ARG,40684344.0,705920827392.0,852.511,3.81,3.232,157.669,0.693,87.995,366.943,82.381,,-20.442,17905.926,545.054
Argentina,2010,ARG,41100124.0,785785159680.0,883.969,4.178,3.99,171.81,0.612,86.928,282.278,90.145,,-14.044,18374.061,468.133
Argentina,2011,ARG,41520736.0,837742690304.0,909.091,4.586,4.723,189.726,0.872,92.587,263.392,86.908,,0.05,18827.127,453.068
Argentina,2012,ARG,41952364.0,829147447296.0,943.706,4.184,5.009,189.753,1.131,95.381,178.486,85.587,,-1.539,19196.906,369.778
Argentina,2013,ARG,42388268.0,849088348160.0,981.398,4.581,4.84,198.468,1.291,91.338,120.868,87.487,,8.93,19507.311,310.405
Argentina,2014,ARG,42824064.0,827750809600.0,979.858,4.336,5.536,185.235,1.388,92.844,98.206,84.292,,-3.162,19793.914,286.602
Argentina,2015,ARG,43257064.0,850356666368.0,996.94,4.571,5.467,199.94,1.218,93.535,93.6,86.954,,8.197,20079.256,285.343
Argentina,2016,ARG,43668236.0,832669286400.0,992.424,4.029,4.192,187.257,0.841,96.303,78.886,84.556,,-2.663,20348.064,268.806
Argentina,2017,ARG,44054616.0,856142118912.0,991.397,4.362,4.279,190.973,0.96,96.442,66.314,80.856,,4.074,20601.275,253.213
Argentina,2018,ARG,44413592.0,833736998912.0,984.346,4.369,4.356,177.653,1.359,96.123,53.731,74.392,,-2.946,20835.604,234.33
Argentina,2019,ARG,44745516.0,817053892608.0,927.358,4.141,2.143,167.037,1.771,95.608,45.869,74.848,,-11.475,21059.986,224.38
Argentina,2020,ARG,45036032.0,735814221824.0,869.829,3.508,3.957,157.683,1.987,89.083,38.866,68.345,,-9.196,21265.732,205.745
Argentina,2021,ARG,45276788.0,812324159488.0,958.463,4.671,4.946,177.082,2.325,93.03,30.985,84.773,,-12.662,21486.461,220.73
Argentina,2022,ARG,45510324.0,854914301952.0,1029.381,5.063,4.946,,2.195,92.466,26.026,88.195,,,21705.352,218.89
Australia,1750,AUS,249999.0,,,,,,0.0,0.0,,0.0,,,,
Australia,1751,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1752,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1753,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1754,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1755,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1756,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1757,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1758,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1759,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1760,AUS,250000.0,,,,,,0.0,0.0,,0.0,,,,
Australia,1761,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1762,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1763,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1764,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1765,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1766,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1767,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1768,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1769,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1770,AUS,250000.0,,,,,,0.0,0.0,,0.0,,,,
Australia,1771,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1772,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1773,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1774,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1775,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1776,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1777,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1778,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1779,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1780,AUS,249998.0,,,,,,0.0,0.0,,0.0,,,,
Australia,1781,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1782,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1783,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1784,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1785,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1786,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1787,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1788,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1789,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1790,AUS,250502.0,,,,,,0.0,0.0,,0.0,,,,
Australia,1791,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1792,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1793,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1794,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1795,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1796,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1797,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1798,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1799,AUS,,,,,,,0.0,0.0,,0.0,,,,
Australia,1800,AUS,200000.0,,,,,,0.0,0.0,,0.0,,,,
Australia,1801,AUS,205195.0,,,,,,0.0,0.0,,0.0,,,,
Australia,1802,AUS,210524.0,,,,,,0.0,0.0,,0.0,,,,
Australia,1803,AUS,215992.0,,,,,,0.0,0.0,,0.0,,,,
Australia,1804,AUS,221602.0,,,,,,0.0,0.0,,0.0,,,,
Australia,1805,AUS,227357.0,,,,0.0,,0.0,0.0,,0.0,,,,
Australia,1806,AUS,233263.0,,,,0.001,,0.0,0.0,,0.0,,,,
Australia,1807,AUS,239321.0,,,,0.001,,0.0,0.0,,0.0,,,,
Australia,1808,AUS,245537.0,,,,0.001,,0.0,0.0,,0.0,,,,
Australia,1809,AUS,251914.0,,,,0.001,,0.0,0.0,,0.0,,,,
Australia,1810,AUS,258627.0,,,,0.001,,0.0,0.0,,0.0,,,,
Australia,1811,AUS,265344.0,,,,0.002,,0.0,0.0,,0.0,,,,
Australia,1812,AUS,272236.0,,,,0.002,,0.0,0.0,,0.0,,,,
Australia,1813,AUS,279307.0,,,,0.003,,0.0,0.0,,0.0,,,,
Australia,1814,AUS,286561.0,,,,0.003,,0.0,0.0,,0.0,,,,
Australia,1815,AUS,294004.0,,,,0.003,,0.0,0.0,,0.0,,,,
Australia,1816,AUS,301640.0,,,,0.002,,0.0,0.0,,0.0,,,,
Australia,1817,AUS,309474.0,,,,0.002,,0.0,0.0,,0.0,,,,
Australia,1818,AUS,317512.0,,,,0.002,,0.0,0.0,,0.0,,,,
Australia,1819,AUS,323943.0,,,,0.004,,0.0,0.0,,0.0,,,,
Australia,1820,AUS,328728.0,275884000.0,,,0.006,,0.0,0.0,,0.0,,,,
Australia,1821,AUS,331827.0,276054016.0,,,0.003,,0.0,0.0,,0.0,,,,
Australia,1822,AUS,333197.0,282281984.0,,,0.004,,0.0,0.0,,0.0,,,,
Australia,1823,AUS,332795.0,291494016.0,,,0.005,,0.0,0.0,,0.0,,,,
Australia,1824,AUS,332395.0,310752000.0,,,0.005,,0.0,0.0,,0.0,,,,
Australia,1825,AUS,331994.0,327006016.0,,,0.003,,0.0,0.0,,0.0,,,,
Australia,1826,AUS,331595.0,329670016.0,,,0.006,,0.0,0.0,,0.0,,,,
Australia,1827,AUS,331195.0,337840000.0,,,0.006,,0.0,0.0,,0.0,,,,
Australia,1828,AUS,330797.0,344582016.0,,,0.004,,0.0,0.0,,0.0,,,,
Australia,1829,AUS,332089.0,363164000.0,,,0.006,,0.0,0.0,,0.0,,,,
Australia,1830,AUS,335111.0,446160000.0,,,0.006,,0.0,0.0,,0.0,,,,
Australia,1831,AUS,339904.0,465534016.0,,,0.001,,0.0,0.0,,0.0,,,,
Australia,1832,AUS,346508.0,482664000.0,,,0.011,,0.0,0.0,,0.0,,,,
Australia,1833,AUS,354966.0,500815008.0,,,0.011,,0.0,0.0,,0.0,,,,
Australia,1834,AUS,363631.0,533832000.0,,,0.013,,0.0,0.0,,0.0,,,,
Australia,1835,AUS,372507.0,653350016.0,,,0.019,,0.0,0.0,,0.0,,,,
Australia,1836,AUS,381599.0,658030976.0,,,0.02,,0.0,0.0,,0.0,,,,
Australia,1837,AUS,390914.0,701612992.0,,,0.025,,0.0,0.0,,0.0,,,,
Australia,1838,AUS,400456.0,720515968.0,,,0.027,,0.0,0.0,,0.0,,,,
Australia,1839,AUS,411303.0,698398976.0,,,0.033,,0.0,0.0,,0.0,,,,
Australia,1840,AUS,423526.0,919800000.0,,,0.048,,0.0,0.0,,0.0,,,,
Australia,1841,AUS,437202.0,836864000.0,,,0.055,,0.0,0.0,,0.0,,,,
Australia,1842,AUS,452407.0,792360000.0,,,0.063,,0.0,0.0,,0.0,,,,
Australia,1843,AUS,469223.0,932200000.0,,,0.041,,0.0,0.0,,0.0,,,,
Australia,1844,AUS,486665.0,1082572032.0,,,0.036,,0.0,0.0,,0.0,,,,
Australia,1845,AUS,504755.0,1141139968.0,,,0.035,,0.0,0.0,,0.0,,,,
Australia,1846,AUS,523518.0,1289769984.0,,,0.061,,0.0,0.0,,0.0,,,,
Australia,1847,AUS,542978.0,1530172032.0,,,0.064,,0.0,0.0,,0.0,,,,
Australia,1848,AUS,563161.0,1818978048.0,,,0.072,,0.0,0.0,,0.0,,,,
Australia,1849,AUS,589474.0,1923264000.0,,,0.076,,0.0,0.0,,0.0,,,,
Australia,1850,AUS,622584.0,1904540032.0,,,0.112,,0.0,0.0,8.847,0.0,,,8.959,8.959
Australia,1851,AUS,663068.0,2376096000.0,,,0.106,,0.0,0.0,9.939,0.0,,,19.004,10.045
Australia,1852,AUS,711848.0,3111219968.0,,,0.106,,0.0,0.0,10.853,0.0,,,29.963,10.959
Australia,1853,AUS,769782.0,3814409984.0,,,0.152,,0.0,0.0,11.339,0.0,,,41.454,11.491
Australia,1854,AUS,832431.0,3727173888.0,,,0.184,,0.0,0.0,11.91,0.0,,,53.548,12.094
Australia,1855,AUS,900179.0,3920204032.0,,,0.216,,0.0,0.0,12.357,0.0,,,66.121,12.573
Australia,1856,AUS,973440.0,5182289920.0,,,0.299,,0.0,0.0,12.019,0.0,,,78.439,12.318
Australia,1857,AUS,1052664.0,4963864064.0,,,0.331,,0.0,0.0,12.709,0.0,,,91.479,13.04
Australia,1858,AUS,1138335.0,4521334784.0,,,0.34,,0.0,0.0,12.962,0.0,,,104.782,13.303
Australia,1859,AUS,1217207.0,6047112192.0,,,0.485,,0.0,0.0,13.36,0.0,,,118.627,13.845
Australia,1860,AUS,1288324.0,6116837888.0,,,0.6,,0.0,0.0,14.85,0.0,,,134.077,15.45
Australia,1861,AUS,1350642.0,6116224000.0,,,0.561,,0.0,0.0,15.814,0.0,,,150.451,16.375
Australia,1862,AUS,1403020.0,6036576256.0,,,0.788,,0.0,0.0,16.43,0.0,,,167.669,17.218
Australia,1863,AUS,1444212.0,6232064000.0,,,0.72,,0.0,0.0,16.755,0.0,,,185.144,17.475
Australia,1864,AUS,1486613.0,6900919808.0,,,0.903,,0.0,0.0,17.484,0.0,,,203.531,18.387
Australia,1865,AUS,1530259.0,6859873792.0,,,0.974,,0.0,0.0,17.573,0.0,,,222.077,18.546
Australia,1866,AUS,1575186.0,7291987968.0,,,1.28,,0.0,0.0,17.896,0.0,,,241.253,19.176
Australia,1867,AUS,1621432.0,8162531840.0,,,1.24,,0.0,0.0,18.169,0.0,,,260.663,19.409
Australia,1868,AUS,1669036.0,8552699904.0,,,1.532,,0.0,0.0,18.357,0.0,,,280.552,19.889
Australia,1869,AUS,1715197.0,8631000064.0,,,1.465,,0.0,0.0,18.434,0.0,,,300.451,19.899
Australia,1870,AUS,1759814.0,9260175360.0,,,1.402,,0.0,0.0,24.293,0.0,,,326.146,25.695
Australia,1871,AUS,1802779.0,8808824832.0,,,1.441,,0.0,0.0,27.538,0.0,,,355.125,28.979
Australia,1872,AUS,1843982.0,9751686144.0,,,1.637,,0.0,0.0,29.193,0.0,,,385.955,30.83
Australia,1873,AUS,1883307.0,10782055424.0,,,1.931,,0.0,0.0,30.332,0.0,,,418.217,32.262
Australia,1874,AUS,1923471.0,11137886208.0,,,2.126,,0.0,0.0,31.371,0.0,,,451.713,33.497
Australia,1875,AUS,1964491.0,12360903680.0,,,2.143,,0.0,0.0,32.363,0.0,,,486.219,34.505
Australia,1876,AUS,2006386.0,12320523264.0,,,2.158,,0.0,0.0,33.208,0.0,,,521.585,35.367
Australia,1877,AUS,2049174.0,12833835008.0,,,2.372,,0.0,0.0,33.71,0.0,,,557.668,36.082
Australia,1878,AUS,2092875.0,14056653824.0,,,2.562,,0.0,0.0,34.324,0.0,,,594.553,36.886
Australia,1879,AUS,2143490.0,14257281024.0,,,2.578,,0.0,0.0,34.815,0.0,,,631.946,37.393
Australia,1880,AUS,2201376.0,15005509632.0,,,2.417,,0.0,0.0,31.029,0.0,,,665.393,33.446
Australia,1881,AUS,2266902.0,16112168960.0,,,2.905,,0.0,0.0,29.565,0.0,,,697.863,32.47
Australia,1882,AUS,2340455.0,15205648384.0,,,3.45,,0.0,0.0,28.965,0.0,,,730.278,32.415
Australia,1883,AUS,2422437.0,17454450688.0,,,4.147,,0.0,0.0,28.678,0.0,,,763.103,32.825
Australia,1884,AUS,2507291.0,17536716800.0,,,4.532,,0.0,0.0,28.374,0.0,,,796.009,32.906
Australia,1885,AUS,2595117.0,18679851008.0,,,4.871,,0.0,0.0,28.194,0.0,,,829.074,33.065
Australia,1886,AUS,2686019.0,18912899072.0,,,4.829,,0.0,0.0,28.278,0.0,,,862.181,33.107
Australia,1887,AUS,2780105.0,20930805760.0,,,5.023,,0.0,0.0,28.141,0.0,,,895.345,33.164
Australia,1888,AUS,2877486.0,21048827904.0,,,5.609,,0.0,0.0,28.265,0.0,,,929.219,33.874
Australia,1889,AUS,2968103.0,22867474432.0,,,6.25,,0.0,0.0,28.29,0.0,,,963.76,34.54
Australia,1890,AUS,3051532.0,22078341120.0,,,5.451,,0.0,0.0,37.759,0.0,,,1006.969,43.21
Australia,1891,AUS,3127332.0,23771848704.0,,,6.885,,0.0,0.0,42.064,0.0,,,1055.918,48.949
Australia,1892,AUS,3195043.0,20848832512.0,,,6.46,,0.0,0.0,44.899,0.0,,,1107.276,51.358
Australia,1893,AUS,3254185.0,19703939072.0,,,5.773,,0.0,0.0,46.983,0.0,,,1160.033,52.756
Australia,1894,AUS,3314421.0,20380184576.0,,,6.522,,0.0,0.0,48.599,0.0,,,1215.154,55.121
Australia,1895,AUS,3375772.0,19230679040.0,,,6.751,,0.0,0.0,49.909,0.0,,,1271.814,56.66
Australia,1896,AUS,3438259.0,20694102016.0,,,7.167,,0.0,0.0,51.088,0.0,,,1330.069,58.256
Australia,1897,AUS,3501902.0,19547285504.0,,,7.907,,0.0,0.0,51.976,0.0,,,1389.952,59.883
Australia,1898,AUS,3566723.0,22587684864.0,,,8.514,,0.0,0.0,52.584,0.0,,,1451.05,61.098
Australia,1899,AUS,3630550.0,22592610304.0,,,8.576,,0.0,0.0,53.396,0.121,,,1513.143,62.092
Australia,1900,AUS,3693331.0,23931176960.0,,,10.047,,0.0,0.0,47.511,0.121,,,1570.821,57.678
Australia,1901,AUS,3755013.0,23221604352.0,,,11.205,,0.0,0.0,45.231,0.234,,,1627.491,56.671
Australia,1902,AUS,3815541.0,23461900288.0,,,11.285,,0.0,0.0,44.155,0.11,,,1683.042,55.55
Australia,1903,AUS,3874858.0,25312311296.0,,,11.051,,0.0,0.0,43.298,0.174,,,1737.564,54.522
Australia,1904,AUS,3935097.0,27014316032.0,,,11.377,,0.0,0.0,42.788,0.167,,,1791.896,54.332
Australia,1905,AUS,3996273.0,27327299584.0,,,11.868,,0.0,0.0,42.444,0.185,,,1846.393,54.497
Australia,1906,AUS,4058399.0,29181407232.0,,,14.18,,0.0,0.0,42.169,0.178,,,1902.92,56.527
Australia,1907,AUS,4121490.0,30366466048.0,,,15.264,,0.0,0.0,41.972,0.223,,,1960.379,57.459
Australia,1908,AUS,4185562.0,31397756928.0,,,16.565,,0.0,0.0,41.855,0.227,,,2019.026,58.647
Australia,1909,AUS,4254685.0,33967319040.0,,,14.33,,0.0,0.0,41.714,0.25,,,2075.32,56.294
Australia,1910,AUS,4329018.0,36334374912.0,,,17.437,,0.0,0.0,34.786,0.27,,,2127.813,52.493
Australia,1911,AUS,4408726.0,36612001792.0,,,19.24,,0.0,0.0,31.256,0.287,,,2178.597,50.783
Australia,1912,AUS,4493975.0,37875286016.0,,,20.786,,0.0,0.0,28.841,0.425,,,2228.649,50.052
Australia,1913,AUS,4584938.0,39628619776.0,,,22.391,,0.0,0.0,26.677,0.411,,,2278.127,49.479
Australia,1914,AUS,4677743.0,39528128512.0,,,24.479,,0.0,0.0,25.144,0.443,,,2328.194,50.066
Australia,1915,AUS,4772426.0,38803628032.0,,,21.793,,0.0,0.0,24.188,0.476,,,2374.651,46.458
Australia,1916,AUS,4869025.0,38525124608.0,,,19.273,,0.0,0.0,22.683,0.581,,,2417.187,42.536
Australia,1917,AUS,4967579.0,37803151360.0,,,20.76,,0.0,0.0,21.855,0.574,,,2460.376,43.189
Australia,1918,AUS,5069291.0,36914753536.0,,,22.94,,0.0,0.0,21.069,0.424,,,2504.811,44.434
Australia,1919,AUS,5171552.0,39035781120.0,,,21.739,,0.0,0.0,20.387,0.447,,,2547.383,42.573
Australia,1920,AUS,5274343.0,40704724992.0,,,25.732,,0.0,0.0,42.985,0.574,,,2616.674,69.291
Australia,1921,AUS,5377647.0,42748706816.0,,,23.153,,0.0,0.0,52.842,0.632,,,2693.302,76.628
Australia,1922,AUS,5481442.0,44993327104.0,,,24.344,,0.0,0.0,60.087,0.578,,,2778.31,85.009
Australia,1923,AUS,5585709.0,47148371968.0,,,24.849,,0.0,0.0,64.884,0.835,,,2868.879,90.569
Australia,1924,AUS,5691958.0,50247065600.0,,,27.07,,0.0,0.0,68.749,1.121,,,2965.819,96.94
Australia,1925,AUS,5800229.0,52601491456.0,,,28.235,,0.0,0.0,71.793,1.397,,,3067.243,101.425
Australia,1926,AUS,5910560.0,53866512384.0,,,27.854,,0.0,0.0,74.06,1.733,,,3170.891,103.648
Australia,1927,AUS,6022989.0,54683357184.0,,,28.894,,0.0,0.0,76.359,2.375,,,3278.519,107.628
Australia,1928,AUS,6137556.0,54781759488.0,,0.378,25.908,,0.0,0.0,78.764,2.732,,,3386.302,107.783
Australia,1929,AUS,6240926.0,53656043520.0,,0.356,23.296,,0.0,0.0,81.129,3.254,,,3494.337,108.035
Australia,1930,AUS,6332771.0,48543375360.0,,0.349,21.68,,0.0,0.0,55.819,3.871,,,3576.056,81.718
Australia,1931,AUS,6412756.0,45297381376.0,,0.196,19.35,,0.0,0.0,43.319,3.006,,,3641.926,65.87
Australia,1932,AUS,6480541.0,47862226944.0,,0.124,20.218,,0.0,0.0,35.413,2.709,,,3700.39,58.464
Australia,1933,AUS,6535776.0,51178057728.0,,0.16,21.42,,0.0,0.0,29.214,3.202,,,3754.385,53.995
Australia,1934,AUS,6591481.0,53897011200.0,,0.207,22.49,,0.0,0.0,23.682,3.512,,,3804.276,49.891
Australia,1935,AUS,6647662.0,57067163648.0,,0.276,24.952,,0.0,0.0,19.343,3.73,,,3852.577,48.301
Australia,1936,AUS,6704321.0,59636137984.0,,0.323,26.725,,0.0,0.0,15.752,4.465,,,3899.843,47.266
Australia,1937,AUS,6761463.0,62656720896.0,,0.363,28.491,,0.0,0.0,12.611,4.901,,,3946.21,46.367
Australia,1938,AUS,6819092.0,64773328896.0,,0.178,27.857,,0.0,0.0,10.228,5.661,,,3990.135,43.925
Australia,1939,AUS,6887821.0,64955777024.0,,0.338,31.804,,0.0,0.0,7.441,5.842,,,4035.56,45.425
Australia,1940,AUS,6967916.0,69208776704.0,,0.349,28.689,,0.0,0.0,8.433,6.308,,,4079.339,43.779
Australia,1941,AUS,7059648.0,76941017088.0,,0.342,34.203,,0.0,0.0,9.123,4.79,,,4127.796,48.457
Australia,1942,AUS,7163293.0,85810601984.0,,0.28,36.222,,0.0,0.0,9.32,5.525,,,4179.144,51.347
Australia,1943,AUS,7279134.0,88843608064.0,,0.196,34.793,,0.0,0.0,9.131,6.204,,,4229.468,50.325
Australia,1944,AUS,7396847.0,85771116544.0,,0.218,33.991,,0.0,0.0,8.814,6.818,,,4279.309,49.841
Australia,1945,AUS,7516465.0,81471111168.0,,0.349,32.346,,0.0,0.0,8.533,6.465,,,4327.001,47.693
Australia,1946,AUS,7638016.0,78566686720.0,,0.363,35.057,,0.0,0.0,7.736,7.32,,,4377.478,50.477
Australia,1947,AUS,7761534.0,80493518848.0,,0.443,37.571,,0.0,0.0,7.338,6.763,,,4429.593,52.114
Australia,1948,AUS,7887049.0,85675073536.0,,0.509,37.911,,0.0,0.0,6.97,8.592,,,4483.575,53.983
Australia,1949,AUS,8025441.0,91353587712.0,,0.531,37.116,,0.0,0.0,6.643,10.417,,,4538.282,54.707
Australia,1950,AUS,8177169.0,97678589952.0,,0.632,44.071,,0.0,0.0,124.505,11.035,,,4718.525,180.243
Australia,1951,AUS,8419836.0,101837840384.0,,0.611,46.097,,0.0,0.0,181.224,14.414,,,4960.872,242.346
Australia,1952,AUS,8632790.0,102764888064.0,,0.672,47.027,,0.0,0.0,220.445,14.747,,,5243.763,282.892
Australia,1953,AUS,8819163.0,105967345664.0,,0.789,48.232,,0.0,0.0,255.023,14.015,,,5561.822,318.059
Australia,1954,AUS,9003364.0,112566026240.0,,0.945,51.135,,0.0,0.0,280.334,15.863,,,5910.099,348.276
Australia,1955,AUS,9209844.0,118700326912.0,,0.985,51.248,,0.0,0.0,301.392,19.735,,,6283.458,373.36
Australia,1956,AUS,9429808.0,122785832960.0,,1.058,51.245,,0.0,0.0,320.848,23.18,,,6679.789,396.331
Australia,1957,AUS,9644190.0,125243580416.0,,1.148,51.626,,0.0,0.0,345.719,22.705,,,7100.987,421.198
Australia,1958,AUS,9853146.0,131258302464.0,,1.214,52.655,,0.0,0.0,352.286,24.067,,,7531.209,430.222
Australia,1959,AUS,10065683.0,139341676544.0,,1.294,56.689,,0.0,0.0,365.261,25.089,,,7979.542,448.333
Australia,1960,AUS,10286648.0,145192517632.0,,1.381,58.928,,0.0,0.0,340.67,27.135,,,8407.656,428.114
Australia,1961,AUS,10505940.0,146189434880.0,,1.414,56.48,,0.0,0.0,331.604,29.115,,,8826.27,418.613
Australia,1962,AUS,10711943.0,155328790528.0,,1.45,57.571,,0.0,0.004,228.506,31.884,,,9145.684,319.415
Australia,1963,AUS,10917377.0,164835213312.0,,1.541,58.789,,0.0,0.007,257.783,35.658,,,9499.464,353.779
Australia,1964,AUS,11131608.0,176116154368.0,,1.792,61.802,,0.0,0.007,279.85,39.944,,,9882.857,383.394
Australia,1965,AUS,11359442.0,185112117248.0,425.76,1.879,63.812,,0.0,0.007,315.773,47.907,,,10312.236,429.378
Australia,1966,AUS,11592675.0,190257577984.0,446.102,1.817,66.917,,0.0,0.007,257.275,46.994,,,10685.247,373.011
Australia,1967,AUS,11809114.0,203110694912.0,473.093,1.89,68.541,,0.0,0.007,449.318,51.842,,,11256.846,571.598
Australia,1968,AUS,12027268.0,215046504448.0,501.694,1.941,70.856,,0.0,0.011,239.206,55.96,,,11624.819,367.974
Australia,1969,AUS,12268351.0,228127293440.0,522.428,2.13,72.267,,0.0,0.487,144.323,61.53,,,11905.556,280.737
Australia,1970,AUS,12595038.0,242644631552.0,570.102,2.228,74.674,,0.0,2.755,85.266,68.204,,,12138.683,233.127
Australia,1971,AUS,12993837.0,253439754240.0,598.808,2.314,72.748,,0.0,4.1,82.749,71.954,,,12372.548,233.865
Australia,1972,AUS,13300319.0,260535648256.0,626.095,2.436,74.0,,0.0,5.844,16.969,71.318,,,12543.114,170.567
Australia,1973,AUS,13513318.0,274659475456.0,669.356,2.591,79.03,,0.0,6.485,14.246,82.037,,,12727.504,184.39
Australia,1974,AUS,13713392.0,281474170880.0,711.901,2.568,79.196,,0.0,7.709,-15.786,76.71,,,12877.901,150.397
Australia,1975,AUS,13886865.0,289102987264.0,723.9,2.473,84.33,,0.0,8.369,57.46,77.93,,,13108.464,230.562
