year,country,population,gdp,primary_energy_consumption,temperature_change_from_co2,cement_co2,coal_co2,consumption_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,other_industry_co2,trade_co2,co2_including_luc,country_order
2006,Stany Zjednoczone,298730210.0,15065164021760.0,26699.963,0.201,46.851,2152.56,6706.828,40.037,1173.252,-39.555,2609.566,30.42,654.142,6013.131,0
2007,Stany Zjednoczone,301844227.0,15333184241664.0,27066.711,0.203,45.509,2175.033,6637.333,40.463,1247.321,-58.275,2592.442,29.355,507.21,6071.847,0
2008,Stany Zjednoczone,304970328.0,15288553701376.0,26407.25,0.206,41.416,2135.89,6313.053,42.054,1252.606,-9.6,2414.717,28.436,397.935,5905.519,0
2009,Stany Zjednoczone,308023451.0,14864003104768.0,25110.525,0.208,29.615,1872.386,5776.546,41.082,1231.696,-69.884,2280.318,25.629,295.82,5410.841,0
2010,Stany Zjednoczone,311062786.0,15239587299328.0,25953.547,0.211,31.449,1982.954,5961.901,43.407,1290.495,-13.976,2300.574,30.836,282.186,5665.739,0
2011,Stany Zjednoczone,314105078.0,15477885632512.0,25729.088,0.213,32.208,1873.284,5815.465,47.863,1310.707,-93.368,2252.414,29.64,269.349,5452.748,0
2012,Stany Zjednoczone,317115348.0,15830887694336.0,25047.367,0.216,35.27,1658.491,5649.19,51.515,1372.072,17.831,2196.025,30.712,305.104,5361.917,0
2013,Stany Zjednoczone,320110753.0,16122472562688.0,25728.627,0.218,36.369,1720.408,5737.805,57.423,1410.482,-38.197,2224.627,30.847,257.648,5441.96,0
2014,Stany Zjednoczone,323115378.0,16491318607872.0,25995.912,0.221,39.439,1710.594,5834.858,63.124,1435.209,56.012,2247.931,32.385,306.178,5584.693,0
2015,Stany Zjednoczone,326126498.0,16937634496512.0,25747.426,0.223,39.907,1479.145,5787.921,64.372,1476.136,33.314,2285.676,31.237,411.448,5409.788,0
2016,Stany Zjednoczone,329179421.0,17220065296384.0,25727.051,0.225,39.439,1347.943,5660.035,55.139,1481.873,75.346,2299.961,28.577,407.103,5328.277,0
2017,Stany Zjednoczone,332204656.0,17606123716608.0,25823.844,0.228,40.324,1308.716,5632.437,59.486,1460.656,126.097,2315.177,27.804,420.275,5338.259,0
2018,Stany Zjednoczone,335056495.0,18124692783104.0,26768.986,0.23,38.971,1256.631,5804.062,72.066,1619.275,73.101,2366.168,24.686,426.265,5450.898,0
2019,Stany Zjednoczone,337790068.0,18540551733248.0,26578.494,0.232,40.896,1071.666,5698.775,88.437,1675.471,58.163,2360.999,24.677,436.63,5320.308,0
2020,Stany Zjednoczone,339436157.0,18027359764480.0,24622.646,0.235,40.688,877.92,5186.863,67.749,1656.255,57.984,2047.544,24.472,472.234,4772.611,0
2021,Stany Zjednoczone,340161441.0,19099377729536.0,25956.828,0.237,41.312,1004.759,5569.804,63.294,1659.128,93.629,2238.883,24.837,537.591,5125.842,0
2022,Stany Zjednoczone,341534041.0,19493170446336.0,26504.305,0.239,41.418,942.357,5642.856,63.294,1748.499,102.273,2258.467,24.837,563.985,5181.144,0
2023,Stany Zjednoczone,343477332.0,,26189.199,0.241,39.714,776.767,,63.294,1755.923,115.708,2250.856,24.837,,5027.1,0
1850,Chiny,409821554.0,353496006656.0,,,,,,,,245.248,,,,,1
1851,Chiny,407570489.0,,,0.0,,,,,,242.141,,,,,1
1852,Chiny,404611476.0,,,0.0,,,,,,229.183,,,,,1
1853,Chiny,400951224.0,,,0.0,,,,,,241.295,,,,,1
1854,Chiny,397324067.0,,,0.0,,,,,,218.167,,,,,1
1855,Chiny,393729705.0,,,0.0,,,,,,216.141,,,,,1
1856,Chiny,390167842.0,,,0.0,,,,,,207.718,,,,,1
1857,Chiny,386638184.0,,,0.001,,,,,,197.804,,,,,1
1858,Chiny,383140440.0,,,0.001,,,,,,201.498,,,,,1
1859,Chiny,379951320.0,,,0.001,,,,,,191.248,,,,,1
1860,Chiny,377066487.0,,,0.001,,,,,,166.379,,,,,1
1861,Chiny,374481652.0,,,0.001,,,,,,133.98,,,,,1
1862,Chiny,372192573.0,,,0.001,,,,,,113.199,,,,,1
1863,Chiny,370195055.0,,,0.001,,,,,,103.272,,,,,1
1864,Chiny,368208241.0,,,0.001,,,,,,75.89,,,,,1
1865,Chiny,366232074.0,,,0.001,,,,,,52.633,,,,,1
1866,Chiny,364266496.0,,,0.001,,,,,,38.991,,,,,1
1867,Chiny,362311453.0,,,0.001,,,,,,19.527,,,,,1
1868,Chiny,360366885.0,,,0.001,,,,,,2.501,,,,,1
1869,Chiny,358997315.0,,,0.001,,,,,,-14.154,,,,,1
1870,Chiny,358200976.0,338310004736.0,,0.001,,,,,,-15.414,,,,,1
1871,Chiny,357976114.0,,,0.001,,,,,,-4.981,,,,,1
1872,Chiny,358320988.0,,,0.001,,,,,,-14.074,,,,,1
1873,Chiny,359233870.0,,,0.001,,,,,,-25.992,,,,,1
1874,Chiny,360149061.0,,,0.001,,,,,,-21.306,,,,,1
1875,Chiny,361066568.0,,,0.001,,,,,,-30.587,,,,,1
1876,Chiny,361986396.0,,,0.001,,,,,,-28.122,,,,,1
1877,Chiny,362908552.0,,,0.001,,,,,,-29.434,,,,,1
1878,Chiny,363833040.0,,,0.001,,,,,,-28.652,,,,,1
1879,Chiny,364793166.0,,,0.001,,,,,,-35.229,,,,,1
1880,Chiny,365789113.0,,,0.001,,,,,,-8.858,,,,,1
1881,Chiny,366821065.0,,,0.001,,,,,,7.762,,,,,1
1882,Chiny,367889208.0,,,0.001,,,,,,5.281,,,,,1
1883,Chiny,368993727.0,,,0.001,,,,,,7.657,,,,,1
1884,Chiny,370101546.0,,,0.001,,,,,,23.547,,,,,1
1885,Chiny,371212674.0,,,0.001,,,,,,13.434,,,,,1
1886,Chiny,372327121.0,,,0.001,,,,,,22.948,,,,,1
1887,Chiny,373444898.0,343239426048.0,,0.001,,,,,,45.158,,,,,1
1888,Chiny,374566013.0,,,0.001,,,,,,37.658,,,,,1
1889,Chiny,375835848.0,,,0.001,,,,,,44.345,,,,,1
1890,Chiny,377255533.0,366319992832.0,,0.001,,,,,,73.759,,,,,1
1891,Chiny,378826208.0,,,0.001,,,,,,74.787,,,,,1
1892,Chiny,380549019.0,,,0.001,,,,,,85.178,,,,,1
1893,Chiny,382425118.0,,,0.001,,,,,,77.254,,,,,1
1894,Chiny,384310450.0,,,0.001,,,,,,84.424,,,,,1
1895,Chiny,386205058.0,,,0.001,,,,,,95.206,,,,,1
1896,Chiny,388108990.0,,,0.002,,,,,,102.211,,,,,1
1897,Chiny,390022290.0,,,0.002,,,,,,106.611,,,,,1
1898,Chiny,391945005.0,,,0.002,,,,,,109.578,,,,,1
1899,Chiny,393913912.0,,,0.002,,,,,,110.681,,,,,1
1900,Chiny,395929430.0,388799987712.0,,0.002,,,,,,130.79,,,,,1
1901,Chiny,397991980.0,,,0.002,,,,,,149.209,,,,,1
1902,Chiny,400101986.0,,,0.002,,,,,,165.566,,,,,1
1903,Chiny,402259874.0,,,0.002,,,,,,180.295,,,,,1
1904,Chiny,404429383.0,,,0.002,,,,,,174.818,,,,,1
1905,Chiny,406610574.0,,,0.002,,,,,,178.055,,,,,1
1906,Chiny,408803510.0,,,0.002,,,,,,189.717,,,,,1
1907,Chiny,411008255.0,,,0.002,,19.894,,0.0,0.0,193.968,0.0,,,213.862,1
1908,Chiny,413224872.0,,,0.002,,22.736,,0.0,0.0,198.398,0.0,,,221.134,1
1909,Chiny,415905832.0,,,0.002,,24.252,,0.0,0.0,198.266,0.0,,,222.518,1
1910,Chiny,419058430.0,,,0.003,,25.009,,0.0,0.0,228.862,0.0,,,253.871,1
1911,Chiny,422690056.0,387034120192.0,,0.003,,24.631,,0.0,0.0,247.474,0.0,,,272.104,1
1912,Chiny,426808190.0,,,0.003,,17.029,,0.0,0.0,254.322,0.0,,,271.351,1
1913,Chiny,431420404.0,430582890496.0,,0.003,,24.252,,0.0,0.0,271.862,0.0,,,296.114,1
1914,Chiny,436082439.0,,,0.003,,26.718,,0.0,0.0,287.856,0.0,,,314.575,1
1915,Chiny,440794834.0,,,0.003,,25.421,,0.0,0.0,288.679,0.0,,,314.099,1
1916,Chiny,445558131.0,,,0.003,,30.131,,0.0,0.0,291.161,0.0,,,321.291,1
1917,Chiny,450372881.0,,,0.003,,32.023,,0.0,0.0,303.259,0.0,,,335.283,1
1918,Chiny,455336427.0,,,0.004,,34.748,,0.0,0.0,312.761,0.0,,,347.509,1
1919,Chiny,459658818.0,,,0.004,,37.997,,0.0,0.0,303.732,0.0,,,341.729,1
1920,Chiny,463330522.0,,,0.004,,40.278,,0.0,0.0,275.668,0.0,,,315.947,1
1921,Chiny,466341893.0,,,0.004,,38.763,,0.0,0.0,276.695,0.0,,,315.457,1
1922,Chiny,468683169.0,,,0.004,,39.972,,0.0,0.0,270.15,0.0,,,310.121,1
1923,Chiny,470344471.0,,,0.004,,46.518,,0.0,0.0,277.474,0.0,,,323.991,1
1924,Chiny,472011663.0,,,0.004,,48.846,,0.0,0.0,265.864,0.0,,,314.71,1
1925,Chiny,473684764.0,,,0.005,,45.955,,0.0,0.0,273.48,0.0,,,319.435,1
1926,Chiny,475363795.0,,,0.005,,43.653,,0.0,0.0,280.404,0.007,,,324.064,1
1927,Chiny,477048778.0,,,0.005,,45.798,,0.0,0.0,278.031,0.011,,,323.84,1
1928,Chiny,478739734.0,,,0.005,0.04,47.541,,0.0,0.0,285.043,0.011,,,332.635,1
1929,Chiny,480666438.0,488734818304.0,,0.005,0.077,48.194,,0.0,0.0,286.917,0.011,,,335.199,1
1930,Chiny,482831090.0,494868004864.0,,0.005,0.073,49.331,,0.0,0.0,351.178,0.154,,,400.736,1
1931,Chiny,485235901.0,500029587456.0,,0.005,0.098,51.62,,0.0,0.0,376.159,0.187,,,428.063,1
1932,Chiny,487883101.0,515662970880.0,,0.006,0.08,49.973,,0.0,0.0,400.47,0.216,,,450.74,1
1933,Chiny,490774936.0,461499990016.0,,0.006,0.113,53.731,,0.0,0.0,419.67,0.267,,,473.781,1
1934,Chiny,493683911.0,470972760064.0,,0.006,0.098,62.003,,0.0,0.0,438.481,0.282,,,500.864,1
1935,Chiny,496610129.0,508829040640.0,,0.006,0.156,72.057,,0.0,0.0,446.501,0.432,,,519.147,1
1936,Chiny,499553692.0,540976349184.0,,0.006,0.428,74.539,,0.0,0.0,455.537,0.509,,,531.014,1
1937,Chiny,502514702.0,528001761280.0,,0.006,0.438,69.937,,0.0,0.0,475.906,0.594,,,546.875,1
1938,Chiny,505493263.0,514876014592.0,,0.007,0.009,60.521,,0.0,0.0,476.292,0.835,,,537.658,1
1939,Chiny,508423146.0,,,0.007,0.223,73.024,,0.0,0.0,492.108,1.18,,,566.535,1
1940,Chiny,511303712.0,,,0.007,0.272,88.723,,0.0,0.0,557.332,1.795,,,648.122,1
1941,Chiny,514134316.0,,,0.007,0.496,111.449,,0.0,0.0,583.27,2.034,,,697.249,1
1942,Chiny,516914309.0,,,0.008,0.655,124.452,,0.0,0.0,608.793,2.506,,,736.407,1
1943,Chiny,519643036.0,,,0.008,0.64,107.402,,0.0,0.0,632.156,0.953,,,741.151,1
1944,Chiny,522386167.0,,,0.008,0.49,101.898,,0.0,0.0,648.332,0.616,,,751.336,1
1945,Chiny,525143778.0,,,0.009,0.018,55.335,,0.0,0.0,663.098,0.539,,,718.99,1
1946,Chiny,527915947.0,,,0.009,0.086,35.805,,0.0,0.0,686.198,0.216,,,722.305,1
1947,Chiny,530702750.0,,,0.009,0.174,41.501,,0.0,0.0,688.815,0.161,,,730.651,1
1948,Chiny,533504263.0,,,0.009,0.083,38.094,,0.0,0.0,693.654,0.224,,,732.054,1
1949,Chiny,537916245.0,,,0.01,0.275,61.444,,0.0,0.0,715.029,0.363,,,777.111,1
1950,Chiny,544044354.0,436905181184.0,,0.01,0.587,77.615,,0.0,0.015,1019.829,0.619,,,1098.665,1
1951,Chiny,553758251.0,529605984256.0,,0.01,1.036,100.133,,0.0,0.007,1302.581,0.938,,,1404.696,1
1952,Chiny,565131436.0,595648774144.0,,0.011,1.203,125.444,,0.0,0.015,951.299,1.337,,,1079.298,1
1953,Chiny,577557142.0,672668254208.0,,0.011,1.615,130.237,,0.0,0.022,871.899,1.909,,,1005.682,1
1954,Chiny,590113861.0,624480223232.0,,0.011,1.915,155.592,,0.0,0.029,1146.845,3.341,,,1307.723,1
1955,Chiny,603547012.0,681084911616.0,,0.012,1.873,183.196,,0.0,0.033,1083.085,5.419,,,1273.607,1
1956,Chiny,616558585.0,738921938944.0,,0.012,2.66,205.023,,0.0,0.048,907.483,8.094,,,1123.307,1
1957,Chiny,630356210.0,761702580224.0,,0.013,2.855,243.81,,0.0,0.132,860.804,8.988,,,1116.589,1
1958,Chiny,644219484.0,766244683776.0,,0.013,3.871,508.175,,0.0,0.213,571.349,12.359,,,1095.966,1
1959,Chiny,652708210.0,743927578624.0,,0.013,5.107,695.438,,0.0,0.557,563.001,19.049,,,1283.153,1
1960,Chiny,654802066.0,705092976640.0,,0.014,6.514,748.376,,0.0,1.993,415.408,22.992,18.925,,1214.208,1
1961,Chiny,655773482.0,577128431616.0,,0.014,2.585,522.475,,0.0,2.818,925.886,22.336,20.417,,1496.516,1
1962,Chiny,665073692.0,616502984704.0,,0.015,2.497,411.925,,0.0,2.323,1004.528,21.764,21.108,,1464.146,1
1963,Chiny,684552645.0,705534361600.0,,0.015,3.355,406.129,,0.0,1.957,1131.577,23.27,22.069,,1588.357,1
1964,Chiny,704798265.0,804504993792.0,,0.016,5.032,401.574,,0.0,2.03,985.408,27.729,24.271,,1446.046,1
1965,Chiny,723415737.0,896126812160.0,1536.194,0.016,6.801,432.993,,0.0,2.11,1296.384,34.999,23.383,,1796.671,1
1966,Chiny,742402209.0,927339380736.0,1669.308,0.017,8.387,469.765,,0.0,2.568,1018.548,44.547,24.192,,1568.007,1
1967,Chiny,761026025.0,933378392064.0,1501.068,0.017,6.085,383.599,,0.0,2.799,725.666,42.499,25.244,,1185.892,1
1968,Chiny,781011031.0,912372793344.0,1516.696,0.018,5.253,412.72,,0.0,2.686,829.678,48.651,26.197,,1325.184,1
1969,Chiny,802140343.0,1006175649792.0,1845.186,0.018,7.613,501.177,,0.0,3.759,1525.044,66.85,28.285,,2132.728,1
1970,Chiny,823308968.0,1144004411392.0,2361.698,0.019,10.718,665.866,,0.0,5.503,1281.535,94.645,31.22,,2089.488,1
1971,Chiny,844069870.0,1216237928448.0,2800.124,0.019,13.124,736.424,,0.791,7.174,830.357,120.091,31.605,,1739.566,1
1972,Chiny,863677811.0,1233564991488.0,3018.837,0.02,14.717,770.722,,1.022,9.281,1494.733,138.328,34.576,,2463.378,1
1973,Chiny,882576941.0,1334375219200.0,3186.893,0.021,15.456,783.741,,1.264,11.468,1357.782,158.819,37.544,,2366.074,1
1974,Chiny,900307583.0,1367631724544.0,3286.762,0.022,15.34,776.101,,1.634,14.44,1328.48,182.573,38.011,,2356.58,1
1975,Chiny,916116795.0,1460733607936.0,3680.441,0.023,19.102,906.638,,1.905,16.972,1157.399,204.191,34.406,,2340.614,1
1976,Chiny,930372293.0,1413710479360.0,3874.827,0.023,19.253,910.39,,1.905,19.368,976.502,238.985,36.52,,2202.924,1
1977,Chiny,943546379.0,1493489287168.0,4225.152,0.024,22.906,998.609,,2.18,23.237,1548.606,257.484,36.415,,2889.437,1
1978,Chiny,956161484.0,1667551723520.0,4632.033,0.026,26.81,1117.447,,2.737,26.286,1808.134,281.992,37.506,,3300.912,1
1979,Chiny,969288069.0,1801380298752.0,4771.826,0.026,30.32,1147.547,,3.063,27.777,1087.251,278.427,38.527,,2612.912,1
1980,Chiny,983163545.0,1893783568384.0,4827.534,0.027,32.712,1122.664,,3.012,27.319,1059.519,273.202,35.586,,2554.015,1
1981,Chiny,997721068.0,1949955260416.0,4763.85,0.028,33.903,1125.005,,2.689,24.388,990.131,256.374,34.129,,2466.619,1
1982,Chiny,1013588169.0,2128598007808.0,4976.87,0.029,38.87,1248.856,,2.524,22.9,944.924,257.81,35.625,,2551.509,1
1983,Chiny,1029064952.0,2278862356480.0,5297.698,0.03,44.126,1321.843,,2.671,23.439,894.568,263.771,38.366,,2588.784,1
1984,Chiny,1043849645.0,2534000295936.0,5685.145,0.031,50.066,1454.198,,3.213,24.226,854.27,271.451,41.674,,2699.098,1
1985,Chiny,1059807821.0,2752673742848.0,6150.371,0.032,59.301,1584.511,,0.0,24.82,772.381,284.594,44.857,,2770.464,1
1986,Chiny,1077233612.0,2931539050496.0,6444.106,0.033,67.362,1657.391,,0.0,26.352,751.232,303.068,50.04,,2855.446,1
1987,Chiny,1096217446.0,3177306390528.0,6950.239,0.035,75.429,1770.269,,0.0,26.601,716.801,321.523,63.917,,2974.54,1
1988,Chiny,1115244161.0,3354463305728.0,7467.112,0.036,84.961,1892.698,,0.0,27.311,728.904,343.13,77.794,,3154.798,1
1989,Chiny,1133991005.0,3380560265216.0,7836.437,0.037,84.886,1920.239,,0.0,28.821,751.898,354.441,75.267,,3215.552,1
1990,Chiny,1153582718.0,3385121832960.0,7938.249,0.038,84.513,1976.684,2320.301,0.0,29.301,767.544,330.291,64.065,-164.554,3252.399,1
1991,Chiny,1170788527.0,3508947910656.0,8337.61,0.04,101.305,2049.92,2399.621,0.0,30.778,724.205,356.027,68.066,-206.475,3330.301,1
1992,Chiny,1184574240.0,3755037425664.0,8773.708,0.041,122.445,2114.715,2575.791,0.0,30.239,798.208,385.793,77.596,-154.997,3528.996,1
1993,Chiny,1197308569.0,4126169366528.0,9457.634,0.043,142.774,2228.745,2756.96,0.0,35.728,781.084,428.549,85.855,-164.691,3702.735,1
1994,Chiny,1209003100.0,4438753280000.0,10048.812,0.044,164.377,2380.586,2749.938,3.737,41.568,893.608,423.712,89.76,-353.8,3997.346,1
1995,Chiny,1220133927.0,4810000039936.0,10352.658,0.046,184.637,2569.754,2994.028,3.728,42.436,798.716,468.23,92.852,-367.61,4160.354,1
1996,Chiny,1230944812.0,5127589593088.0,10907.449,0.047,192.853,2660.401,3125.396,5.584,44.47,835.042,510.622,94.887,-383.422,4343.86,1
1997,Chiny,1241139619.0,5291339415552.0,10981.134,0.049,202.874,2609.556,3058.618,5.425,44.159,868.73,557.961,95.62,-456.976,4384.325,1
1998,Chiny,1250847121.0,5338703069184.0,11000.566,0.051,211.369,2444.771,2959.864,4.132,50.501,851.683,559.262,94.553,-404.724,4216.271,1
1999,Chiny,1260176650.0,5578502963200.0,11386.067,0.053,228.322,2580.992,3172.59,4.433,54.572,782.355,596.751,92.205,-384.685,4339.629,1
2000,Chiny,1269581164.0,5952682590208.0,11800.283,0.054,244.388,2601.762,3262.413,4.737,59.796,610.168,648.686,89.857,-386.813,4259.395,1
2001,Chiny,1278725057.0,6329737412608.0,12470.062,0.056,270.828,2637.651,3358.539,4.783,67.157,492.668,659.3,88.79,-369.97,4221.178,1
2002,Chiny,1286866839.0,6814493573120.0,13580.49,0.058,282.688,3018.637,3650.753,4.486,53.993,385.644,653.086,90.156,-452.293,4488.691,1
2003,Chiny,1294517315.0,7248623435776.0,15818.756,0.06,353.679,3601.712,4077.675,5.18,60.745,351.397,727.099,92.704,-763.444,5192.516,1
2004,Chiny,1302100319.0,7830953263104.0,18509.135,0.063,368.396,3835.288,4315.944,5.192,71.521,362.403,839.093,97.86,-901.407,5579.754,1
2005,Chiny,1310027138.0,8602939555840.0,21027.164,0.065,411.649,4424.353,4718.328,5.588,84.957,325.656,850.173,105.387,-1163.779,6207.762,1
2006,Chiny,1318054037.0,9489543593984.0,23048.332,0.068,470.087,4905.367,5135.917,5.534,103.753,329.761,898.534,111.056,-1358.414,6824.091,1
2007,Chiny,1325813580.0,10358205972480.0,25049.576,0.071,514.981,5289.875,5547.083,4.965,129.515,311.211,927.351,116.861,-1436.465,7294.759,1
2008,Chiny,1333821009.0,10799147909120.0,26020.463,0.075,525.924,5729.473,5969.417,4.666,149.674,313.299,970.118,121.642,-1532.08,7814.796,1
2009,Chiny,1342522709.0,11572544012288.0,27158.898,0.078,583.56,6028.489,6721.094,4.557,164.404,320.857,982.348,127.721,-1169.984,8211.936,1
2010,Chiny,1351561511.0,12858808074240.0,29055.609,0.082,639.592,6568.743,7337.083,3.974,199.585,-41.239,1092.571,116.11,-1283.493,8579.337,1
2011,Chiny,1360250657.0,13691527364608.0,31336.535,0.086,708.564,7309.709,8139.869,3.853,245.99,17.009,1123.859,140.357,-1392.463,9549.341,1
2012,Chiny,1369520865.0,14773157625856.0,32624.178,0.091,714.782,7464.744,8498.904,3.733,277.599,16.146,1176.712,141.722,-1280.388,9795.438,1
2013,Chiny,1379008046.0,15925464006656.0,33852.562,0.095,748.323,7493.408,8724.485,3.632,320.127,17.266,1234.621,156.217,-1231.844,9973.596,1
2014,Chiny,1387951973.0,17103948087296.0,34729.066,0.1,770.284,7424.993,8806.582,3.93,370.222,-130.691,1255.605,165.223,-1183.674,9859.565,1
2015,Chiny,1396134164.0,18301224747008.0,35135.988,0.104,718.559,7266.92,8860.397,3.901,380.052,-34.488,1328.805,165.219,-1003.059,9828.97,1
2016,Chiny,1404052626.0,19545710395392.0,35277.711,0.108,740.776,7071.355,8860.693,3.09,421.726,-143.776,1357.838,167.928,-902.02,9618.938,1
2017,Chiny,1412354742.0,20894363680768.0,36649.383,0.113,753.439,7163.255,9134.99,2.969,486.359,-179.566,1430.587,169.733,-871.352,9826.776,1
2018,Chiny,1419008963.0,22294286041088.0,38409.645,0.117,765.836,7316.367,9595.094,3.408,575.369,-176.319,1500.474,171.539,-737.898,10156.673,1
2019,Chiny,1423520354.0,23631939764224.0,40188.543,0.122,819.965,7523.024,9931.447,3.839,630.171,-225.761,1559.728,177.257,-782.537,10488.223,1
2020,Chiny,1426106083.0,24151844716544.0,41493.711,0.127,849.976,7679.484,9972.824,5.17,676.473,-252.038,1523.052,171.539,-932.869,10653.655,1
2021,Chiny,1426437276.0,26180600201216.0,43847.004,0.132,843.777,8141.342,10400.611,4.812,765.333,-278.678,1521.11,171.539,-1047.302,11169.235,1
2022,Chiny,1425179562.0,26966017179648.0,44516.312,0.137,756.02,8168.899,10309.728,4.678,760.059,-286.079,1489.342,171.539,-1040.811,11064.459,1
2023,Chiny,1422584937.0,,47427.562,0.142,718.017,8550.844,,4.494,814.783,-296.574,1642.827,171.539,,11605.929,1
1830,Rosja,34361978.0,,,,,0.011,,0.0,0.0,,0.0,,,,2
1831,Rosja,34679300.0,,,,,0.013,,0.0,0.0,,0.0,,,,2
1832,Rosja,34999553.0,,,,,0.009,,0.0,0.0,,0.0,,,,2
1833,Rosja,35322763.0,,,,,0.011,,0.0,0.0,,0.0,,,,2
1850,Rosja,41297296.0,,,,,0.069,,0.0,0.0,550.025,0.0,,,550.095,2
1851,Rosja,41672597.0,,,0.0,,,,,,630.546,,,,,2
1852,Rosja,42051308.0,,,0.0,,,,,,618.628,,,,,2
1853,Rosja,42433459.0,,,0.001,,,,,,626.031,,,,,2
1854,Rosja,42819083.0,,,0.001,,,,,,662.774,,,,,2
1855,Rosja,43208210.0,,,0.001,,0.211,,0.0,0.0,601.372,0.0,,,601.583,2
1856,Rosja,43600872.0,,,0.001,,,,,,680.426,,,,,2
1857,Rosja,43997102.0,,,0.001,,,,,,609.427,,,,,2
1858,Rosja,44396932.0,,,0.001,,0.296,,0.0,0.0,611.834,0.0,,,612.129,2
1859,Rosja,44800394.0,,,0.002,,0.314,,0.0,0.0,602.426,0.0,,,602.74,2
1860,Rosja,45207522.0,,,0.002,,0.408,,0.0,0.0,537.283,0.007,,,537.698,2
1861,Rosja,45618348.0,,,0.002,,0.52,,0.0,0.0,642.751,0.007,,,643.278,2
1862,Rosja,46032907.0,,,0.002,,0.468,,0.0,0.0,645.392,0.007,,,645.867,2
1863,Rosja,46451233.0,,,0.002,,0.486,,0.0,0.0,615.581,0.011,,,616.079,2
1864,Rosja,46873359.0,,,0.002,,0.542,,0.0,0.0,593.876,0.016,,,594.434,2
1865,Rosja,47299320.0,,,0.003,,0.515,,0.0,0.0,597.391,0.018,,,597.924,2
1866,Rosja,47729151.0,,,0.003,,1.664,,0.0,0.0,624.668,0.021,,,626.352,2
1867,Rosja,48162887.0,,,0.003,,1.903,,0.0,0.0,577.463,0.03,,,579.396,2
1868,Rosja,48600563.0,,,0.003,,1.554,,0.0,0.0,581.749,0.055,,,583.357,2
1869,Rosja,49042216.0,,,0.003,,2.129,,0.0,0.0,577.111,0.052,,,579.293,2
1870,Rosja,49487882.0,,,0.003,,2.315,,0.0,0.0,664.774,0.052,,,667.141,2
1871,Rosja,49881387.0,,,0.004,,3.153,,0.0,0.0,595.832,0.043,,,599.028,2
1872,Rosja,50334676.0,,,0.004,,3.234,,0.0,0.0,706.175,0.048,,,709.456,2
1873,Rosja,50792084.0,,,0.004,,2.973,,0.0,0.0,633.583,0.107,,,636.663,2
1874,Rosja,51253646.0,,,0.004,,3.57,,0.0,0.0,745.038,0.169,,,748.776,2
1875,Rosja,51719402.0,,,0.004,,4.034,,0.0,0.0,754.49,0.269,,,758.793,2
1876,Rosja,52189389.0,,,0.005,,4.902,,0.0,0.0,742.16,0.44,,,747.503,2
1877,Rosja,52663646.0,,,0.005,,4.825,,0.0,0.0,724.299,0.627,,,729.751,2
1878,Rosja,53142211.0,,,0.005,,6.371,,0.0,0.0,726.927,0.754,,,734.052,2
1879,Rosja,53625125.0,,,0.005,,6.371,,0.0,0.0,705.641,0.941,,,712.952,2
1880,Rosja,54112425.0,,,0.005,,7.511,,0.0,0.0,791.867,1.066,,,800.444,2
1881,Rosja,54604152.0,,,0.006,,7.564,,0.0,0.0,783.128,1.47,,,792.161,2
1882,Rosja,55100347.0,,,0.006,,7.92,,0.0,0.0,843.664,1.596,,,853.18,2
1883,Rosja,55601049.0,,,0.006,,9.068,,0.0,0.0,736.044,1.762,,,746.874,2
1884,Rosja,56106300.0,,,0.006,,8.434,,0.0,0.0,897.29,2.562,,,908.286,2
1885,Rosja,56616141.0,,,0.007,,8.729,,0.0,0.0,868.451,3.248,,,880.428,2
1886,Rosja,57130614.0,,,0.007,,8.911,,0.0,0.0,809.973,3.373,,,822.257,2
1887,Rosja,57649761.0,,,0.007,,8.735,,0.0,0.0,868.74,4.263,,,881.738,2
1888,Rosja,58173624.0,,,0.007,,8.941,,0.0,0.0,809.523,4.617,,,823.081,2
1889,Rosja,58702246.0,,,0.008,,10.027,,0.0,0.0,859.421,4.616,,,874.064,2
1890,Rosja,59235670.0,,,0.008,,10.954,,0.0,0.0,949.137,5.629,,,965.72,2
1891,Rosja,59773940.0,,,0.008,,11.364,,0.0,0.0,1014.946,6.894,,,1033.204,2
1892,Rosja,60317100.0,,,0.008,,12.16,,0.0,0.0,1014.276,7.166,,,1033.602,2
1893,Rosja,60865195.0,,,0.009,,14.18,,0.0,0.0,1056.496,8.472,,,1079.148,2
1894,Rosja,61418268.0,,,0.009,,15.325,,0.0,0.0,1050.973,7.747,,,1074.044,2
1895,Rosja,61976366.0,,,0.009,,15.908,,0.0,0.0,1030.229,10.602,,,1056.739,2
1896,Rosja,62539534.0,,,0.01,,16.459,,0.0,0.0,971.651,10.528,,,998.638,2
1897,Rosja,63107819.0,,,0.01,,19.214,,0.0,0.0,1041.151,11.989,,,1072.353,2
1898,Rosja,63681265.0,,,0.01,,21.456,,0.0,0.0,1046.178,13.539,,,1081.173,2
1899,Rosja,64259921.0,,,0.011,,26.119,,0.0,0.0,1040.984,14.479,,,1081.581,2
1900,Rosja,64843834.0,,,0.011,,29.092,,0.0,0.0,1158.642,16.897,,,1204.63,2
1901,Rosja,65433051.0,,,0.011,,28.23,,0.0,0.0,1176.559,18.984,,,1223.774,2
1902,Rosja,66027621.0,,,0.012,,27.67,,0.0,0.0,1270.39,17.931,,,1315.991,2
