year,country_index,country_t-3,population_t-3,gdp_t-3,temperature_change_from_co2_t-3,cement_co2_t-3,coal_co2_t-3,flaring_co2_t-3,gas_co2_t-3,land_use_change_co2_t-3,oil_co2_t-3,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2_t+1,co2_t+2
1941-1942,Argentina,0,0.008872373682500167,0.17469538823963923,0.5201287487117079,0.07291894069234117,0.035448587818024735,0.0,0.009112322160491043,0.1505390626012601,0.0342711463511742,0,0.008959799221564382,0.17055905349942446,0.510942586327181,0.06304254430371574,0.03655516983865722,0.0,0.009463503948703371,0.1462787817232122,0.03668762929297081,0,0.009053563128587561,0.16845490084348522,0.5017539916886439,0.056651747938970806,0.024824208910862018,0.0,0.009597156032100769,0.12288284793837902,0.03988152384045116,0.08551101463492487,0.07437637496762362
1942-1943,Argentina,0,0.009060966955563111,0.17836626471005657,0.510942586327181,0.06486464036110856,0.03655516983865722,0.0,0.009463503948703371,0.1462787817232122,0.03668762929297081,0,0.009154148134421692,0.1702246586467412,0.5017539916886439,0.05945918224231912,0.024824208910862018,0.0,0.009597156032100769,0.12288284793837902,0.03988152384045116,0,0.009253768175892865,0.17425029162330752,0.49257182373291447,0.060197523497858695,0.01219176972333733,0.0,0.010439792184132003,0.10871624842481342,0.041822398449268064,0.07437637496762362,0.06652886309740133
1943-1944,Argentina,0,0.009256518475124587,0.17801656318681502,0.5017539916886439,0.06117770967067905,0.024824208910862018,0.0,0.009597156032100769,0.12288284793837902,0.03988152384045116,0,0.009355604405867171,0.17608093479115755,0.49257182373291447,0.0631806722724837,0.01219176972333733,0.0,0.010439792184132003,0.10871624842481342,0.041822398449268064,0,0.009461230965116686,0.17291388774052024,0.4834047546493428,0.05427335383514523,0.006169526988697891,0.0,0.011648579616101065,0.09856362837530828,0.04421730434941468,0.06652886309740133,0.059686861743007885
1944-1945,Argentina,0,0.00945922133271801,0.18414090592652,0.49257182373291447,0.06500676059303924,0.01219176972333733,0.0,0.010439792184132003,0.10871624842481342,0.041822398449268064,0,0.00956436377803712,0.1747304908822979,0.4834047546493428,0.0569629244284249,0.006169526988697891,0.0,0.011648579616101065,0.09856362837530828,0.04421730434941468,0,0.009676152125450165,0.16798149704438695,0.47426114972939754,0.04733046479987607,0.006769555370876454,0.0,0.011467859276606304,0.09073163347255654,0.04541890817264656,0.059686861743007885,0.053882368712946105
1945-1946,Argentina,0,0.009669272481707483,0.18272864647279036,0.4834047546493428,0.05860930341209293,0.006169526988697891,0.0,0.011648579616101065,0.09856362837530828,0.04421730434941468,0,0.009780628133997599,0.1697462813499094,0.47426114972939754,0.04967597354950436,0.006769555370876454,0.0,0.011467859276606304,0.09073163347255654,0.04541890817264656,0,0.009895216316723255,0.18461867232996745,0.4652905195151015,0.052534751425195085,0.007070270612900156,0.0,0.010998333292865297,0.08444109966746853,0.04349263293343911,0.053882368712946105,0.049190793110077735
1946-1947,Argentina,0,0.009886875054386162,0.1775162885323343,0.47426114972939754,0.05111174040427527,0.006769555370876454,0.0,0.011467859276606304,0.09073163347255654,0.04541890817264656,0,0.010001061413653117,0.18655824389687778,0.4652905195151015,0.05513816382877801,0.007070270612900156,0.0,0.010998333292865297,0.08444109966746853,0.04349263293343911,0,0.010118504400891324,0.17465215617024438,0.45648955232496835,0.05192713227206276,0.008602314809769512,0.0,0.009922881788588696,0.07926516534974139,0.04028715890939553,0.049190793110077735,0.045795469415587556
1947-1948,Argentina,0,0.010108672347536981,0.1950978059037252,0.4652905195151015,0.05673180241100722,0.007070270612900156,0.0,0.010998333292865297,0.08444109966746853,0.04349263293343911,0,0.010225744984323075,0.1764870212569239,0.45648955232496835,0.05450043349786326,0.008602314809769512,0.0,0.009922881788588696,0.07926516534974139,0.04028715890939553,0,0.010346097239909736,0.18747826964637282,0.44785506152781795,0.053312261133843485,0.012550039256278421,0.0,0.009043159831604966,0.07491092861906287,0.03593587022652058,0.045795469415587556,0.04446445177530704
1948-1949,Argentina,0,0.010334746231970109,0.1845655806920158,0.45648955232496835,0.05607563998896301,0.008602314809769512,0.0,0.009922881788588696,0.07926516534974139,0.04028715890939553,0,0.010454760213326874,0.18944788364386567,0.44785506152781795,0.05595420381242511,0.012550039256278421,0.0,0.009043159831604966,0.07491092861906287,0.03593587022652058,0,0.010578077221431132,0.205410596151973,0.4393839194942603,0.06252309148917662,0.01317506858020839,0.0,0.009147355606930321,0.07123736039643026,0.0370322744366981,0.04446445177530704,0.039755745767838774
1949-1950,Argentina,0,0.010565178578495722,0.1981197167167427,0.44785506152781795,0.05757142810575309,0.012550039256278421,0.0,0.009043159831604966,0.07491092861906287,0.03593587022652058,0,0.010688190003216358,0.20756860404364708,0.4393839194942603,0.06562148612277544,0.01317506858020839,0.0,0.009147355606930321,0.07123736039643026,0.0370322744366981,0,0.010814530547351327,0.21316937756358376,0.4310729785822663,0.05632750261382572,0.02309892116840883,0.0,0.0068950245338204475,0.06809674291305794,0.038612254600977426,0.039755745767838774,0.06438199588416439
1950-1951,Argentina,0,0.010800052802656258,0.217069899338243,0.4393839194942603,0.0675181204110194,0.01317506858020839,0.0,0.009147355606930321,0.07123736039643026,0.0370322744366981,0,0.010926121094624477,0.2154088978593387,0.4310729785822663,0.05911886861422436,0.02309892116840883,0.0,0.0068950245338204475,0.06809674291305794,0.038612254600977426,0,0.011053714108538113,0.20591571203415776,0.4229799382245711,0.06403449851544955,0.014024006544150747,0.0,0.01003354370270212,0.06521288181808588,0.036854016385197315,0.06438199588416439,0.07457155826552608
1951-1952,Argentina,0,0.011039456181824826,0.22526907665215198,0.4310729785822663,0.06082756007979317,0.02309892116840883,0.0,0.0068950245338204475,0.06809674291305794,0.038612254600977426,0,0.011166799484486756,0.2080790265851785,0.4229799382245711,0.06720779244317873,0.014024006544150747,0.0,0.01003354370270212,0.06521288181808588,0.036854016385197315,0,0.011295650790450558,0.2045219494310028,0.41509712879361793,0.06828267828781896,0.013621121923969403,0.0,0.0,0.07913259171444134,0.09331609586570956,0.07457155826552608,0.07976084482292914
1952-1953,Argentina,0,0.011281623859385914,0.2176036860841754,0.4229799382245711,0.0691502751743139,0.014024006544150747,0.0,0.01003354370270212,0.06521288181808588,0.036854016385197315,0,0.011410248201289816,0.2066706213552405,0.41509712879361793,0.07166649503353054,0.013621121923969403,0.0,0.0,0.07913259171444134,0.09331609586570956,0,0.01155262855890992,0.2085973065956584,0.40703978396369594,0.06626875404469307,0.02051707106660402,0.0,0.012052283416502028,0.08595177205217994,0.0976642166508618,0.07976084482292914,0.08181220916285961
1953-1954,Argentina,0,0.011526579006323534,0.21613081217389077,0.41509712879361793,0.07373784604719928,0.013621121923969403,0.0,0.0,0.07913259171444134,0.09331609586570956,0,0.011668832007117928,0.21078879351136912,0.40703978396369594,0.06955276875057019,0.02051707106660402,0.0,0.012052283416502028,0.08595177205217994,0.0976642166508618,0,0.011811418855727321,0.19333682850282538,0.39923566312133063,0.06474495213317924,0.016580898645398648,0.0,0.012796581142684029,0.09065712042458637,0.10274524305862782,0.08181220916285961,0.08453281843082204
1954-1955,Argentina,0,0.011786762896319369,0.2204374905345566,0.40703978396369594,0.07156302749124889,0.02051707106660402,0.0,0.012052283416502028,0.08595177205217994,0.0976642166508618,0,0.011929239669086605,0.19536799149770642,0.39923566312133063,0.0679534533039312,0.016580898645398648,0.0,0.012796581142684029,0.09065712042458637,0.10274524305862782,0,0.012069942155522284,0.20029234647768848,0.39173277047587723,0.06775236018770485,0.011240863899941578,0.0,0.009766759118624051,0.09370872105079234,0.10329975507475853,0.08453281843082204,0.08753775657373049
1955-1956,Argentina,0,0.012048781928248879,0.20431081301391937,0.39923566312133063,0.06991748760360686,0.016580898645398648,0.0,0.012796581142684029,0.09065712042458637,0.10274524305862782,0,0.01218937866537801,0.20239658293110388,0.39173277047587723,0.07110989648700282,0.011240863899941578,0.0,0.009766759118624051,0.09370872105079234,0.10329975507475853,0,0.012326640721381038,0.20501845048713613,0.38455675122538135,0.0685439670038181,0.013189489493352805,0.0,0.009708295499960112,0.09571966515453717,0.10467864983911354,0.08753775657373049,0.09141668999083549
1956-1957,Argentina,0,0.012310530632031594,0.21166113288510954,0.39173277047587723,0.07316516033242067,0.011240863899941578,0.0,0.009766759118624051,0.09370872105079234,0.10329975507475853,0,0.012447681523669317,0.2071723385648607,0.38455675122538135,0.07194073217444259,0.013189489493352805,0.0,0.009708295499960112,0.09571966515453717,0.10467864983911354,0,0.012579476221749425,0.21636443027464994,0.37774117424439313,0.07371862870913334,0.01117353350804392,0.0,0.009678212079081878,0.09727137558603961,0.1135253288749212,0.09141668999083549,0.09367144702557331
1957-1958,Argentina,0,0.012570431836022494,0.21665549510795154,0.38455675122538135,0.0740200093658817,0.013189489493352805,0.0,0.009708295499960112,0.09571966515453717,0.10467864983911354,0,0.012702097173418612,0.21863751723684743,0.37774117424439313,0.07737182944102905,0.01117353350804392,0.0,0.009678212079081878,0.09727137558603961,0.1135253288749212,0,0.012831609901373116,0.21855159494813323,0.37118092045343093,0.08012953222182692,0.013045403314761074,0.0,0.010106935208481944,0.09852531311369976,0.12446068962590118,0.09367144702557331,0.09171516354087497
1958-1959,Argentina,0,0.012826421777912322,0.22864548363097406,0.37774117424439313,0.07960807968972754,0.01117353350804392,0.0,0.009678212079081878,0.09727137558603961,0.1135253288749212,0,0.012955806616244793,0.2208476598808648,0.37118092045343093,0.08410043172016458,0.013045403314761074,0.0,0.010106935208481944,0.09852531311369976,0.12446068962590118,0,0.013085327254764184,0.22626411485798736,0.36480552638312447,0.09024611009744281,0.011295146377264264,0.0,0.011106447769486385,0.0991632197692118,0.13342136711226682,0.09171516354087497,0.09511199203852404
1959-1960,Argentina,0,0.013081701142959146,0.23095679387690662,0.37118092045343093,0.08653115634834738,0.013045403314761074,0.0,0.010106935208481944,0.09852531311369976,0.12446068962590118,0,0.013211109630345306,0.22864120617953212,0.36480552638312447,0.09471834677942917,0.011295146377264264,0.0,0.011106447769486385,0.0991632197692118,0.13342136711226682,0,0.01333826192545519,0.23660629679617198,0.35866412447711454,0.09259442162131455,0.012496425172689837,0.0,0.011084239461022272,0.0997947822106316,0.1188548223872993,0.09511199203852404,0.08354947560790052
1960-1961,Argentina,0,0.013338583940099534,0.2391070838416834,0.36480552638312447,0.09745595720007001,0.011295146377264264,0.0,0.011106447769486385,0.0991632197692118,0.13342136711226682,0,0.013465625070203302,0.2390920412770855,0.35866412447711454,0.09718303124088737,0.012496425172689837,0.0,0.011084239461022272,0.0997947822106316,0.1188548223872993,0,0.013589368810815447,0.2166795219561058,0.4233219379752672,0.08726831936992384,0.01212521753009152,0.0,0.01085046929447725,0.10071799155805915,0.13198565239174267,0.08354947560790052,0.10292622174734231
1961-1962,Argentina,0,0.013594674289586745,0.250036297983093,0.35866412447711454,0.09999187755293362,0.012496425172689837,0.0,0.011084239461022272,0.0997947822106316,0.1188548223872993,0,0.013718301301596318,0.21895591921654456,0.4233219379752672,0.091592988639769,0.01212521753009152,0.0,0.01085046929447725,0.10071799155805915,0.13198565239174267,0,0.013837462444065324,0.2306130099195078,0.41655660797372035,0.09578213532771529,0.012494422812064788,0.0,0.01712824039411675,0.09013410683729911,0.12565143542911586,0.10292622174734231,0.10530797746818929
1962-1963,Argentina,0,0.013848914049817602,0.22897846021960794,0.4233219379752672,0.09424026795453347,0.01212521753009152,0.0,0.01085046929447725,0.10071799155805915,0.13198565239174267,0,0.013967945448917265,0.23303578997395452,0.41655660797372035,0.10052871530361751,0.012494422812064788,0.0,0.01712824039411675,0.09013410683729911,0.12565143542911586,0,0.014089896686051418,0.24382096584351298,0.4098913100347194,0.10371059500744757,0.011139333461618644,0.0,0.028744102774043146,0.10792651888297929,0.1264324270514513,0.10530797746818929,0.10309310947294331
1963-1964,Argentina,0,0.014100102963820336,0.24370282637357493,0.41655660797372035,0.10343426072270827,0.012494422812064788,0.0,0.01712824039411675,0.09013410683729911,0.12565143542911586,0,0.014221957332534431,0.24638250637892245,0.4098913100347194,0.10885007777077257,0.011139333461618644,0.0,0.028744102774043146,0.10792651888297929,0.1264324270514513,0,0.01434904094463571,0.235622101069311,0.40326713657289665,0.1027450953169158,0.006218225554739339,0.0,0.035844185803804086,0.1092899988289319,0.1331216099608159,0.10309310947294331,0.10900442688865308
1964-1965,Argentina,0,0.014355686641123837,0.2576604785911196,0.4098913100347194,0.11199613254606083,0.011139333461618644,0.0,0.028744102774043146,0.10792651888297929,0.1264324270514513,0,0.014482721168429549,0.23809750576159966,0.40326713657289665,0.1078367317727625,0.006218225554739339,0.0,0.035844185803804086,0.1092899988289319,0.1331216099608159,0,0.014611196929633107,0.22577237710809056,0.39678032474977326,0.08766932039292213,0.007023134562169329,0.0,0.04024567202303204,0.10961425495028557,0.1180995783318444,0.10900442688865308,0.13943468900742428
1965-1966,Argentina,0,0.014618064050939388,0.2489962383592907,0.40326713657289665,0.11095349817195266,0.006218225554739339,0.0,0.035844185803804086,0.1092899988289319,0.1331216099608159,0,0.01474651555316429,0.22814430231861285,0.39678032474977326,0.09201386167146253,0.007023134562169329,0.0,0.04024567202303204,0.10961425495028557,0.1180995783318444,0,0.014873975399117105,0.2461113910269735,0.39048421981300585,0.09900662511644068,0.007667329851900558,0.0,0.04394215469578821,0.11270534805360796,0.12927074928333468,0.13943468900742428,0.1392085142699656
1966-1967,Argentina,0,0.014883490762250793,0.23858743458370674,0.39678032474977326,0.09467330532857994,0.007023134562169329,0.0,0.04024567202303204,0.10961425495028557,0.1180995783318444,0,0.015010936312735187,0.2486969943698223,0.39048421981300585,0.10391299792439136,0.007667329851900558,0.0,0.04394215469578821,0.11270534805360796,0.12927074928333468,0,0.015137290914040522,0.2652848837563546,0.38437253640687885,0.11052804258811687,0.00767719608223865,0.0,0.04847140524934801,0.14084881524828705,0.13320633696295472,0.1392085142699656,0.17024620465434695
1967-1968,Argentina,0,0.015149547724327302,0.2600809105129846,0.39048421981300585,0.10691635805081226,0.007667329851900558,0.0,0.04394215469578821,0.11270534805360796,0.12927074928333468,0,0.015275897474125513,0.26807192046922457,0.38437253640687885,0.1160053708177436,0.00767719608223865,0.0,0.04847140524934801,0.14084881524828705,0.13320633696295472,0,0.015403874472518585,0.2628302654905836,0.3783768510814565,0.11487084372451793,0.007516764059396042,0.010153002595656147,0.05167239039968951,0.1388855769434325,0.13458100051219354,0.17024620465434695,0.21031653417990337
1968-1969,Argentina,0,0.015416148432161936,0.28034270914799775,0.38437253640687885,0.1193582324628112,0.00767719608223865,0.0,0.04847140524934801,0.14084881524828705,0.13320633696295472,0,0.015544147103405643,0.2655915144121331,0.3783768510814565,0.12056338382891484,0.007516764059396042,0.010153002595656147,0.05167239039968951,0.1388855769434325,0.13458100051219354,0,0.015673842027543898,0.2657920875325001,0.37249271806925116,0.11525035546179509,0.008406733968764943,0.01191741452386528,0.053202266536722755,0.16808529518164755,0.13578056024196117,0.21031653417990337,0.1640590720725791
1969-1970,Argentina,0,0.01568605795651335,0.2777487643864017,0.3783768510814565,0.12404798409000639,0.007516764059396042,0.010153002595656147,0.05167239039968951,0.1388855769434325,0.13458100051219354,0,0.015815801878241137,0.26858445283976645,0.37249271806925116,0.12096170265173686,0.008406733968764943,0.01191741452386528,0.053202266536722755,0.16808529518164755,0.13578056024196117,0,0.015945387153547506,0.27315212352083496,0.36675597292187734,0.13337881765773832,0.006666308142983618,0.012069608096876657,0.05834362540167707,0.2054458852206894,0.14116389812133084,0.1640590720725791,0.13628186434398343
1970-1971,Argentina,0,0.01595939369703387,0.2808787022987621,0.37249271806925116,0.124457815378968,0.008406733968764943,0.01191741452386528,0.053202266536722755,0.16808529518164755,0.13578056024196117,0,0.016089044083421197,0.27602181208232174,0.36675597292187734,0.1399885390106569,0.006666308142983618,0.012069608096876657,0.05834362540167707,0.2054458852206894,0.14116389812133084,0,0.016219291007532197,0.29276721081390555,0.3611456699740074,0.13668368034711337,0.007182772438070665,0.011703149495910885,0.05721861773580677,0.15726922302362398,0.16019633877736106,0.13628186434398343,0.1233407642854453
1971-1972,Argentina,0,0.01623432669071889,0.28865650101529805,0.36675597292187734,0.14403457756808968,0.006666308142983618,0.012069608096876657,0.05834362540167707,0.2054458852206894,0.14116389812133084,0,0.0163646597579559,0.2958429720608686,0.3611456699740074,0.14345717749194575,0.007182772438070665,0.011703149495910885,0.05721861773580677,0.15726922302362398,0.16019633877736106,0,0.016502135447525403,0.3040886612220706,0.3555295761354244,0.14683626103927452,0.008973985643143058,0.011431655981297327,0.06360424386059611,0.1284346858682395,0.16643488340064472,0.1233407642854453,0.11426363265561659
1972-1973,Argentina,0,0.016511647840489314,0.3093849595465586,0.3611456699740074,0.14760346886390374,0.007182772438070665,0.011703149495910885,0.05721861773580677,0.15726922302362398,0.16019633877736106,0,0.0166492718945981,0.30728336365212605,0.3555295761354244,0.15411287952351183,0.008973985643143058,0.011431655981297327,0.06360424386059611,0.1284346858682395,0.16643488340064472,0,0.01679245732984416,0.3142237959796592,0.349943814612164,0.16869973079401251,0.007868271284420745,0.01138419360200797,0.06711109482275705,0.11359706845534566,0.17764038309419802,0.11426363265561659,0.10923206700068241
1973-1974,Argentina,0,0.01679802112134673,0.32134902637904605,0.3555295761354244,0.15856714883124176,0.008973985643143058,0.011431655981297327,0.06360424386059611,0.1284346858682395,0.16643488340064472,0,0.016941408205436357,0.31752497636752103,0.349943814612164,0.17705981549443425,0.007868271284420745,0.01138419360200797,0.06711109482275705,0.11359706845534566,0.17764038309419802,0,0.017089524319798346,0.3190850863986612,0.34440708447694574,0.1637853057605782,0.007558649931235695,0.010813923051027512,0.07472719851217541,0.10494479788191585,0.17477431170908034,0.10923206700068241,0.10523345900843012
1974-1975,Argentina,0,0.017091965135046704,0.33205944114256486,0.349943814612164,0.18217731186610422,0.007868271284420745,0.01138419360200797,0.06711109482275705,0.11359706845534566,0.17764038309419802,0,0.017240331778898717,0.3224373386556692,0.34440708447694574,0.17190185118953807,0.007558649931235695,0.010813923051027512,0.07472719851217541,0.10494479788191585,0.17477431170908034,0,0.017400609416279193,0.333519073538195,0.33879382230444427,0.15341526722624577,0.007492692364030124,0.012130204912021155,0.08363750159317174,0.09896180089331401,0.1766719322716854,0.10523345900843012,0.10087304296126456
1975-1976,Argentina,0,0.01739273841010087,0.33719666308571133,0.34440708447694574,0.17687026876802284,0.007558649931235695,0.010813923051027512,0.07472719851217541,0.10494479788191585,0.17477431170908034,0,0.017553361068034068,0.33702296674624915,0.33879382230444427,0.16101791497388976,0.007492692364030124,0.012130204912021155,0.08363750159317174,0.09896180089331401,0.1766719322716854,0,0.017727993536706958,0.3497149620136843,0.33308073100280117,0.1569904630336509,0.008611970961227369,0.011674105062597907,0.08649293767726539,0.0951558833330513,0.17428298484363317,0.10087304296126456,0.09954120231619001
1976-1977,Argentina,0,0.01770770468522796,0.3524499372308777,0.33879382230444427,0.16567175804580153,0.007492692364030124,0.012130204912021155,0.08363750159317174,0.09896180089331401,0.1766719322716854,0,0.01788279124534253,0.3533890064008769,0.33308073100280117,0.1647702832025538,0.008611970961227369,0.011674105062597907,0.08649293767726539,0.0951558833330513,0.17428298484363317,0,0.01805282211420567,0.3406019392593444,0.3821994539352099,0.1566581850755338,0.009041308260161817,0.014627079747943472,0.0896243593585742,0.09196349178620543,0.1653238535298767,0.09954120231619001,0.09742420742514679
1977-1978,Argentina,0,0.018039173335167732,0.36956511992801,0.33308073100280117,0.16953257962816265,0.008611970961227369,0.011674105062597907,0.08649293767726539,0.0951558833330513,0.17428298484363317,0,0.01820964990831139,0.3441802438191411,0.3821994539352099,0.1644215388762874,0.009041308260161817,0.014627079747943472,0.0896243593585742,0.09196349178620543,0.1653238535298767,0,0.018369172391969002,0.3342053484982299,0.37617073467543255,0.16140219041037115,0.008019717955775683,0.01949521890795961,0.09239058158762639,0.08919283632210848,0.16969336640400123,0.09742420742514679,0.09549896614777693
1978-1979,Argentina,0,0.018368054558559603,0.359934833229031,0.3821994539352099,0.16917375566965825,0.009041308260161817,0.014627079747943472,0.0896243593585742,0.09196349178620543,0.1653238535298767,0,0.01852797728460254,0.3377164515913015,0.37617073467543255,0.16940063816315315,0.008019717955775683,0.01949521890795961,0.09239058158762639,0.08919283632210848,0.16969336640400123,0,0.018692255571789603,0.3492604731541888,0.3702068994603784,0.16700632377127134,0.006588921557651215,0.01963638295201418,0.09334431942309308,0.08741506269783499,0.1689410416231477,0.09549896614777693,0.09690086392819591
1979-1980,Argentina,0,0.018688351704741504,0.3531751658183208,0.37617073467543255,0.17429676407821584,0.008019717955775683,0.01949521890795961,0.09239058158762639,0.08919283632210848,0.16969336640400123,0,0.018853079641658266,0.3529297427607038,0.3702068994603784,0.1752824899848302,0.006588921557651215,0.01963638295201418,0.09334431942309308,0.08741506269783499,0.1689410416231477,0,0.019022068602272922,0.3278972439946622,0.3643107821457924,0.173204804144096,0.009191237443708169,0.02233581612104576,0.08925489706392939,0.08546385849599193,0.16670088160635785,0.09690086392819591,0.09436401428513912
1980-1981,Argentina,0,0.019015465754419463,0.3690848338433133,0.3702068994603784,0.1803486169544635,0.006588921557651215,0.01963638295201418,0.09334431942309308,0.08741506269783499,0.1689410416231477,0,0.019184953909013678,0.33134207524219506,0.3643107821457924,0.18178814228191828,0.009191237443708169,0.02233581612104576,0.08925489706392939,0.08546385849599193,0.16670088160635785,0,0.019356206984519744,0.346432626120338,0.35852581895677393,0.1801467463351401,0.008500163640696173,0.023204855416824596,0.0963400838200576,0.0840941844661291,0.17794793537985218,0.09436401428513912,0.11986870040098332
1981-1982,Argentina,0,0.019349393618128947,0.34650900723032135,0.3643107821457924,0.18704229978763187,0.009191237443708169,0.02233581612104576,0.08925489706392939,0.08546385849599193,0.16670088160635785,0,0.019521180560340898,0.35007218685920055,0.35852581895677393,0.1890740993947966,0.008500163640696173,0.023204855416824596,0.0963400838200576,0.0840941844661291,0.17794793537985218,0,0.019692371492742562,0.34578208467535604,0.35288825767037074,0.18983850621748305,0.006654646270752594,0.021306696543506694,0.10298345711371881,0.0832065232604387,0.16946825500950716,0.11986870040098332,0.10356959472611463
1982-1983,Argentina,0,0.019687700797816524,0.3660964754894541,0.35852581895677393,0.19453884030694366,0.008500163640696173,0.023204855416824596,0.0963400838200576,0.0840941844661291,0.17794793537985218,0,0.019859446000350497,0.349414810939277,0.35288825767037074,0.1992461441781953,0.006654646270752594,0.021306696543506694,0.10298345711371881,0.0832065232604387,0.16946825500950716,0,0.020032965100143314,0.31997254462189956,0.34735439633374693,0.17432365637528693,0.006760631523075894,0.017524840007770402,0.10612971021289463,0.11126196266605903,0.1527499352857692,0.10356959472611463,0.09739835712879796
1983-1984,Argentina,0,0.020028059381955215,0.3654090086857791,0.35288825767037074,0.20500488405406062,0.006654646270752594,0.021306696543506694,0.10298345711371881,0.0832065232604387,0.16946825500950716,0,0.020202168220137925,0.3233341203601941,0.34735439633374693,0.18296244035985706,0.006760631523075894,0.017524840007770402,0.10612971021289463,0.11126196266605903,0.1527499352857692,0,0.020377379053510843,0.3045015040942441,0.3419321991127083,0.14536892668370718,0.005986662531918161,0.018763782587074746,0.11856936310569043,0.09564244155670215,0.1481612919414468,0.09739835712879796,0.0935317673441857
1984-1985,Argentina,0,0.020372902323866182,0.33813449429205633,0.34735439633374693,0.18825053818193396,0.006760631523075894,0.017524840007770402,0.10612971021289463,0.11126196266605903,0.1527499352857692,0,0.020548734661959004,0.3077005437794989,0.3419321991127083,0.15257282993930338,0.005986662531918161,0.018763782587074746,0.11856936310569043,0.09564244155670215,0.1481612919414468,0,0.02072399916513235,0.3105907810143216,0.3366435371207857,0.14327303320626036,0.004854849825559066,0.017156145690565255,0.13187405519703246,0.08962585543540273,0.1451132024068377,0.0935317673441857,0.0883143308372597
1985-1986,Argentina,0,0.02072161327537473,0.32178530261008775,0.3419321991127083,0.15698258774600543,0.005986662531918161,0.018763782587074746,0.11856936310569043,0.09564244155670215,0.1481612919414468,0,0.020897521049890566,0.31385379358069493,0.3366435371207857,0.15037307235423739,0.004854849825559066,0.017156145690565255,0.13187405519703246,0.08962585543540273,0.1451132024068377,0,0.021071138013826023,0.31213467198892164,0.3315084260184186,0.13107425529469482,0.004684786003058213,0.023244497948956853,0.13498991894247972,0.08602317596269299,0.139909498565843,0.0883143308372597,0.08536058006940758
1986-1987,Argentina,0,0.021072557909741947,0.32822021275029284,0.3366435371207857,0.15471925135606668,0.004854849825559066,0.017156145690565255,0.13187405519703246,0.08962585543540273,0.1451132024068377,0,0.02124682941685226,0.3154139044045602,0.3315084260184186,0.13756977174365906,0.004684786003058213,0.023244497948956853,0.13498991894247972,0.08602317596269299,0.139909498565843,0,0.021418173115105264,0.28615759914638694,0.3265290878322755,0.11465632502515469,0.005961993160252464,0.019817664967474058,0.14030665433976713,0.08391171930314653,0.12386673850777191,0.08536058006940758,0.08432760720248765
1987-1988,Argentina,0,0.021424027753080083,0.3298517364629143,0.3315084260184186,0.14154590153789673,0.004684786003058213,0.023244497948956853,0.13498991894247972,0.08602317596269299,0.139909498565843,0,0.021596033388007925,0.28916392096614124,0.3265290878322755,0.12033823443981628,0.005961993160252464,0.019817664967474058,0.14030665433976713,0.08391171930314653,0.12386673850777191,0,0.021770008059999315,0.3031760289304427,0.3216312893547093,0.1354752594095173,0.007182990515597449,0.015154499314046515,0.14854004825769676,0.08026848243814631,0.12557204799392271,0.08432760720248765,0.08868306491840744
1988-1989,Argentina,0,0.021775392554624032,0.30240017995772156,0.3265290878322755,0.12381632728883028,0.005961993160252464,0.019817664967474058,0.14030665433976713,0.08391171930314653,0.12386673850777191,0,0.02195006720042472,0.3063611434048404,0.3216312893547093,0.14218887204034059,0.007182990515597449,0.015154499314046515,0.14854004825769676,0.08026848243814631,0.12557204799392271,0,0.022127111237570395,0.30646301337601967,0.3168081465594796,0.15162533213218954,0.007878099033718024,0.014846455745019487,0.1734118539568434,0.0758407299022407,0.13214835726059665,0.08868306491840744,0.08775023985572314
1989-1990,Argentina,0,0.02213161708388124,0.3203845921999547,0.3216312893547093,0.14629850603451564,0.007182990515597449,0.015154499314046515,0.14854004825769676,0.08026848243814631,0.12557204799392271,0,0.022309402170462192,0.30968266033562625,0.3168081465594796,0.15913927784738724,0.007878099033718024,0.014846455745019487,0.1734118539568434,0.0758407299022407,0.13214835726059665,0,0.022488960859351793,0.2957562243816388,0.3120662396445992,0.1436059476756156,0.008263422569301208,0.01796657070969103,0.19657438715013492,0.07827138955350961,0.12973553834939508,0.08775023985572314,0.08613261039411924
1990-1991,Argentina,0,0.0224931755736578,0.32385814904704097,0.3168081465594796,0.1637388233439191,0.007878099033718024,0.014846455745019487,0.1734118539568434,0.0758407299022407,0.13214835726059665,0,0.02267351324862534,0.2988633876837457,0.3120662396445992,0.150722484734696,0.008263422569301208,0.01796657070969103,0.19657438715013492,0.07827138955350961,0.12973553834939508,0,0.02285129870425994,0.27240469302235853,0.30745807318359447,0.10461652210876878,0.008386269013280531,0.01888335972108269,0.2045674818010812,0.07963260593259412,0.11531609220891251,0.08613261039411924,0.1038742541453978
